,STM2189
SRX3136375,-0.0265194243
SRX3136376,-0.31517874900000004
SRX3136377,0.7270734644
SRX3136378,-0.3853752911
SRX3136379,0.2734684785
SRX3136380,-0.1560666063
SRX3136381,0.081069655
SRX3136382,0.1810523467
SRX8914620,-0.2283763534
SRX8914621,-0.011116456200000001
SRX8914622,0.2394928096
SRX8914623,0.9375856875
SRX8914625,1.5081173244000001
ERX3503512,-0.065277717
ERX3503513,-0.0353290317
ERX3503514,0.1006067487
ERX3503515,0.26727852950000003
ERX3503516,0.6506990251
ERX3503517,0.4830369319
ERX3503518,0.0198895611
ERX3503519,0.12482133490000001
ERX3503520,0.0250593708
SRX2195704,0.1404001157
SRX2195705,-0.1404001157
SRX2195706,-0.124838736
SRX2195707,-0.1594447887
SRX2195708,-1.5821978288
SRX2195709,-1.535361837
SRX2195710,0.0923491857
SRX2195711,-0.5729267458
ERX3467881,-0.5678166855
ERX3467883,0.5678166855
SRX3798491,-0.60139908
SRX3798492,-1.2952284857
SRX3798499,-0.039849144
SRX3798500,2.7784136702
SRX3798501,0.0429987362
SRX3798502,-0.7470394449000001
SRX3798503,4.1865093896
SRX3798504,3.5118708429
SRX3798506,4.2890099555
SRX3798507,2.8659145497000003
SRX3798508,2.7663965682000002
SRX3798509,0.4576552575
SRX3798510,-0.9469831913000001
SRX3798517,-1.0926028442
SRX3798518,0.4893279339
SRX4341761,-0.5484172232
SRX4341762,-0.4973631029
SRX4341763,-0.14629117700000002
SRX4341764,1.9242889205
SRX4341765,1.9460825715
SRX4341766,1.8248430764
SRX4341767,0.07236208520000001
SRX4341768,-0.0023378713
SRX4341769,-0.0700242139
SRX1258665,-0.1239735515
SRX1258666,-0.35040837810000003
SRX1258667,-0.8456850208000001
SRX1258669,-0.0673608083
SRX1258670,0.0673608083
ERX2079594,-1.1092151645
ERX2079595,-1.5421434105
ERX2079596,-0.6889092704
ERX2079597,-0.21873731500000002
ERX2079598,-0.0483821259
ERX2079599,0.2671194409
SRX2804001,-3.9643258660000003
SRX2804004,0.1178381433
SRX2804005,-0.1126636319
SRX2804006,3.9879873631000002
SRX2804007,0.653110003
SRX2804008,0.1961290587
SRX2804009,2.7921875226
SRX2804010,-1.6328666686000002
SRX2804011,2.9736270944000003
SRX2804012,3.6189699212
SRX2804013,0.0050892918
SRX2804014,1.5211925976
SRX2804015,2.0539720551
SRX2804016,0.7827099819000001
SRX2804017,0.38145498980000003
SRX2804019,0.2895323011
SRX2804020,3.0630224283
SRX2804021,0.0991707512
SRX2804022,1.4469023297999999
SRX2804023,0.4627904826
SRX2804024,-0.42657225800000004
SRX2804027,1.1034037961
SRX2804028,2.5031509567
SRX2804029,-3.6065547528
SRX2804030,0.5582943232
SRX2804031,2.2131026995
SRX2804032,1.9012323402
SRX2804033,1.5408013605000002
SRX2804034,-0.041469575200000004
SRX2804035,-0.4628154491
SRX2804036,2.7627185407
SRX2804037,-0.4350106442
SRX2804038,-0.23212796
SRX2804039,0.06948557200000001
SRX2804040,3.2490964484
SRX2804041,-0.0105209306
SRX2804042,0.21517772970000001
SRX2804043,-0.42067998710000004
SRX2804044,-0.7507390908
SRX2804045,3.4811221848000002
SRX2804046,3.6047052816000003
SRX2804047,1.1567575177
SRX2804048,3.1054350055
SRX2804049,-0.46788763780000003
SRX2804050,-0.30591955060000003
SRX2804051,0.9255416683000001
SRX2804052,3.021390492
SRX2804053,2.5851662750999997
SRX2804054,0.9963656893
SRX2804055,2.6329666377
SRX2804056,0.4124566302
SRX2804057,-0.4700936643
SRX2804058,4.7241699534
SRX2804059,3.3320439366
SRX2070419,-0.645997284
SRX2070420,-0.9862242505000001
SRX2070421,-1.0275746403
SRX2070422,0.0536945317
SRX2070423,-0.0535289148
SRX2070424,-0.019767925000000002
SRX2070425,0.2065003497
SRX2070426,0.1804061066
SRX2070427,-0.3869064562
SRX1470895,-0.0274266
SRX1470896,0.0274266
SRX2409106,0.0937724628
SRX2409107,-0.1561211761
SRX2409108,0.062348713300000004
SRX2409109,1.1870192474
SRX2409110,0.8079666908
SRX2409111,0.8792649724
SRX7973255,-0.3876459413
SRX7973256,0.1954461562
SRX7973257,0.19219978510000002
SRX7973258,0.0070127440000000004
SRX7973259,0.8453506811
SRX7973260,0.1614958492
SRX7973261,0.4527756645
SRX7973262,-0.2331898463
SRX7973264,0.1685278238
SRX7973265,-0.45585287360000004
SRX7973266,-0.3669716777
ERX3475890,-1.0255900626
ERX3475891,-0.387191948
ERX3475892,0.2952607772
ERX3475894,-0.1253522531
ERX3475895,-0.07827311990000001
ERX3475896,0.06358081680000001
ERX3475897,-0.1171313019
ERX3475899,0.0535504851
ERX3475900,0.0253979977
ERX3475901,-1.1120621435
SRX8524961,-1.0265201954
SRX8524962,1.710060919
SRX8524963,2.1753504765000002
SRX8524964,1.8943457831
SRX8524965,-0.19606333550000002
SRX8524966,0.19606333550000002
SRX8524967,1.9294552806
SRX8524968,1.9120508466000001
SRX8524969,-0.5200341473
SRX8524970,-0.7219058142
SRX8524971,1.3710413133000001
SRX8524972,2.0018270208
SRX3266937,0.095803676
SRX3266939,-0.095803676
SRX4401053,-0.16168216870000002
SRX4401054,0.16168216870000002
SRX4401055,0.074342299
SRX4401056,-0.5214842593
SRX4401057,-0.0648460807
SRX4401058,0.0717571358
SRX4401081,-0.4969116498
SRX4401082,0.8365986025000001
SRX4401083,0.6849611003
SRX4401084,-3.5709190002
SRX4401085,-3.6132696228
SRX4401086,-3.5146514608
SRX4401087,-0.2330574624
SRX4401088,-0.3415542728
SRX4401089,-0.2865880491
SRX4401090,-4.1994552707
SRX4401091,-4.0662874737
SRX4401092,-3.6429624406
SRX4401093,0.33737281150000004
SRX4401094,-0.630978844
SRX4401095,-0.1693728576
SRX4401096,-3.1491802890000002
SRX4401097,-2.9853337025
SRX4401098,-2.4943445475
SRX4401099,0.17095240620000002
SRX4401100,0.5529694292
SRX4401101,-0.7239218354
SRX4401102,-3.0499897968
SRX4401103,-3.4171433304
SRX4401104,-3.3458970189
SRX8757611,1.5479353175
SRX8757612,2.1276347754
SRX8757613,0.2460126523
SRX8757614,-1.6789682916
SRX8757615,2.0406632451
SRX8757616,1.6817878779000002
