,STM0020
SRX3136375,-0.11573206850000001
SRX3136376,-0.36057415730000003
SRX3136377,0.2092889023
SRX3136378,0.2670173235
SRX3136379,-0.2721222635
SRX3136380,-0.1164303752
SRX3136381,-0.6495417119
SRX3136382,0.18218754750000002
SRX8914620,0.22955457640000002
SRX8914621,-0.2522963095
SRX8914622,0.0227417331
SRX8914623,0.1557054297
SRX8914625,0.1990131899
ERX3503512,0.1687715944
ERX3503513,-0.1185569008
ERX3503514,-0.0502146936
ERX3503515,0.23505316180000002
ERX3503516,-0.1606265957
ERX3503517,0.0171533502
ERX3503518,0.3707624567
ERX3503519,0.1959937728
ERX3503520,-0.2782638524
SRX2195704,-0.0860273326
SRX2195705,0.0860273326
SRX2195706,1.7187959619000002
SRX2195707,0.9872591054000001
SRX2195708,1.6234116680000001
SRX2195709,1.5943254318
SRX2195710,1.1719375297
SRX2195711,0.8557921505
ERX3467881,0.40559037610000004
ERX3467883,-0.40559037610000004
SRX3798491,0.5635115629
SRX3798492,-0.015374265600000001
SRX3798499,-0.14519024600000002
SRX3798500,0.0166401956
SRX3798501,0.008645282
SRX3798502,-0.1341306774
SRX3798503,0.9406422055
SRX3798504,0.5140617788
SRX3798506,0.0335645746
SRX3798507,0.1750367001
SRX3798508,-0.36233421800000004
SRX3798509,0.1616165615
SRX3798510,-0.027097096100000002
SRX3798517,-0.1512743489
SRX3798518,-0.1345194654
SRX4341761,-0.4059676326
SRX4341762,-0.1730021649
SRX4341763,-0.4062837013
SRX4341764,0.4862471485
SRX4341765,0.0213753582
SRX4341766,-0.28226088600000004
SRX4341767,0.0036538131
SRX4341768,0.5382467126
SRX4341769,-0.5419005256
SRX1258665,2.9067390513999998
SRX1258666,3.0110846654
SRX1258667,2.5556353211
SRX1258669,-0.8648191189000001
SRX1258670,0.8648191189000001
ERX2079594,-0.5268891474
ERX2079595,0.6376761511
ERX2079596,-0.0879639475
ERX2079597,-0.061062265000000004
ERX2079598,0.0017549304000000002
ERX2079599,0.059307334700000006
SRX2804001,0.8030847389
SRX2804004,1.2239619061
SRX2804005,1.0166073446
SRX2804006,-0.5199219118
SRX2804007,1.3567220167
SRX2804008,1.8974517445
SRX2804009,0.1079555808
SRX2804010,0.7972467813
SRX2804011,1.0255786849
SRX2804012,-0.4058051442
SRX2804013,1.6065156529
SRX2804014,1.3291905977
SRX2804015,1.5990677749
SRX2804016,1.4450630358
SRX2804017,1.9815406976
SRX2804019,1.4292363307
SRX2804020,0.6346633488
SRX2804021,-0.17318996180000001
SRX2804022,0.6813571959
SRX2804023,1.0191808783
SRX2804024,0.5915237716
SRX2804027,0.2612461749
SRX2804028,-0.7472720425
SRX2804029,0.4860258676
SRX2804030,0.6958689090000001
SRX2804031,-0.0096258867
SRX2804032,-0.3694756327
SRX2804033,0.0701062933
SRX2804034,0.6498429092
SRX2804035,0.4779113453
SRX2804036,-0.6957977860000001
SRX2804037,0.8013575957
SRX2804038,1.0121338606
SRX2804039,-0.0889515853
SRX2804040,-0.6162981386
SRX2804041,1.1843616132
SRX2804042,1.2785604776000001
SRX2804043,1.6860999206
SRX2804044,0.1102467082
SRX2804045,-0.7292636168000001
SRX2804046,0.0501341466
SRX2804047,0.3475964435
SRX2804048,0.9845190570000001
SRX2804049,0.48489993800000003
SRX2804050,0.878333896
SRX2804051,0.0774864864
SRX2804052,-1.109477919
SRX2804053,-0.42764783980000004
SRX2804054,0.079872783
SRX2804055,-0.4491568067
SRX2804056,-0.36144784220000004
SRX2804057,-0.0491861585
SRX2804058,-1.3549070228
SRX2804059,-0.7855640845
SRX2070419,-0.6991154826
SRX2070420,-0.2601980129
SRX2070421,-0.0928061248
SRX2070422,0.2523636345
SRX2070423,0.37545682350000004
SRX2070424,0.6889134936
SRX2070425,0.1780625657
SRX2070426,-0.0701140728
SRX2070427,-0.1079484928
SRX1470895,0.3796761522
SRX1470896,-0.3796761522
SRX2409106,-0.1476927958
SRX2409107,0.2695802098
SRX2409108,-0.12188741400000001
SRX2409109,-1.1512758147
SRX2409110,-0.39416156890000004
SRX2409111,-0.6553859113
SRX7973255,-0.4134697612
SRX7973256,0.1091421452
SRX7973257,0.304327616
SRX7973258,1.1375852345
SRX7973259,-1.6059159248000001
SRX7973260,1.1656861004
SRX7973261,-0.8384415859000001
SRX7973262,-0.5429392958
SRX7973264,-0.45996986630000003
SRX7973265,-0.5864326586
