,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.937230310170537,3.0,0.0,2.2134846357,6.0,-0.8270539193,12.0,-1.3864307164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.5548526098000001,0.8650079885177089,3.0,1.0,-0.8161195365,7.0,-1.2591104657,13.0,0.4106721728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.5995491738666666,0.6366079941727912,3.0,2.0,0.48630943670000004,8.0,1.2851780326,14.0,0.0271600523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.9997140622000001,0.45467245260428696,3.0,3.0,1.3332128075,9.0,0.4818080588,15.0,1.1841213203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.0334521232333334,0.7476572533332331,3.0,4.0,0.40393296640000004,10.0,0.8365764880000001,16.0,1.8598469153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.5480436873999999,1.4307130118107427,3.0,5.0,-0.1035876038,11.0,2.3418393297,17.0,2.4058793363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-4.9752578354,6.013444068044097,2.0,18.0,-9.2274049142,71.0,-0.7231107566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.9988121016666665,1.4889742919497841,3.0,19.0,0.3525559877,70.0,3.2513875332,205.0,2.3924927841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-2.3195658234375003,2.082058295650936,8.0,20.0,-4.0291008798,32.0,-2.5681715082,55.0,-1.6601260132,67.0,-0.7596329359,126.0,-0.5506276839,147.0,-1.0013367504,203.0,-1.3461776074,210.0,-6.6413532087,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.27175818790000017,1.5632257013302933,3.0,21.0,0.6483234382,34.0,1.6123063423000001,61.0,-1.4453552168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.2369581468375,1.0622345237579784,8.0,22.0,1.4391878584,104.0,3.7449252207,111.0,2.7498774454,133.0,2.1669312617,165.0,0.6354454699000001,238.0,2.2756083897,265.0,1.4245666717,270.0,3.4591228572,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.8972200263000001,2.776872668752774,7.0,23.0,1.216694998,56.0,2.1438580094,82.0,3.5254344107,118.0,-4.4180276184,134.0,1.9331061845000002,137.0,-1.1064687159,227.0,2.9859429158,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.7704470163,1.691309369186569,4.0,24.0,-0.3783834334,101.0,-2.7724395216,139.0,-3.924311484,149.0,-4.0066536262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.41516255402499996,1.302717965840021,4.0,25.0,1.2294186818,123.0,-0.3413462243,155.0,-1.0019179396,191.0,1.7744956982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.13565867006666668,0.8554465944907361,3.0,26.0,-0.7057116002,59.0,0.8479868748,159.0,-0.5492512848000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,2.17403162636,0.29706542012054626,5.0,27.0,1.9305798892000001,76.0,2.0044403611,146.0,1.9527553913000002,162.0,2.4051160163,262.0,2.5772664739,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.35011098747499997,2.1761485349779597,4.0,28.0,-2.223341791,94.0,2.957147034,186.0,0.9606180343,231.0,-0.2939793274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-3.4212013239666668,2.275028016553402,3.0,29.0,-4.6914573268,49.0,-0.7946944682,260.0,-4.7774521769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-5.07009331958,2.1229555058284895,5.0,30.0,-7.4748835761,77.0,-4.5235201152,172.0,-2.8054574195,259.0,-7.1083556002,280.0,-3.4382498869,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.3535334091999998,0.605317530266469,4.0,31.0,-2.5104411519000003,40.0,-3.7442643519,138.0,-3.3214144982000002,192.0,-3.8380136348000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-3.225782651028571,2.394859977522747,7.0,33.0,-1.4225731885,39.0,-2.4018015397,58.0,-1.6600648203000001,122.0,-7.6599129488,170.0,-5.4925012796,244.0,-2.178859051,261.0,-1.7647657293,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-2.3913352869142854,2.2742637985722425,7.0,35.0,-1.3340789479000001,79.0,-2.3896651324000002,92.0,-7.2834792579,208.0,-1.5288098350000001,251.0,-0.6111470327,263.0,-0.9711232283000001,299.0,-2.6210435742,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-2.1336273878333336,1.7429464916617254,3.0,36.0,-1.2147601832000001,234.0,-4.1437462477,275.0,-1.0423757326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-1.2658577220333334,0.2942362063673636,3.0,37.0,-1.0382568565,214.0,-1.1612014551,307.0,-1.5981148545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,0.10516429809999994,2.3011816486608723,4.0,38.0,-0.7360916824,102.0,3.5345919889,248.0,-1.3737304154,269.0,-1.0041126987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.602810132475,0.41929534122831347,4.0,41.0,-0.5933463319,178.0,-0.35543627850000004,249.0,-0.2658476258,309.0,-1.1966102937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
