,b2015
control__wt_glc__1,4.2063788146
control__wt_glc__2,4.126528434
fur__wt_dpd__1,4.9952611191
fur__wt_dpd__2,5.2209546358
fur__wt_fe__1,3.9231388898
fur__wt_fe__2,3.7864655788
fur__delfur_dpd__1,5.1970654532000005
fur__delfur_dpd__2,4.9071605242
fur__delfur_fe2__1,4.3557422813
fur__delfur_fe2__2,4.5673768163
acid__wt_ph5__1,4.5483450325
acid__wt_ph5__2,4.4848164754
acid__delgadx_ph5__1,4.2597964614
acid__delgadx_ph5__2,3.9306671799
acid__delgadw_ph5__1,4.4234463062
acid__delgadw_ph5__2,4.2305080255
acid__delgade_ph5__1,4.7183346601
acid__delgade_ph5__2,4.3837549746
oxidative__wt_pq__1,5.8349795029
oxidative__wt_pq__2,5.6854676701999995
oxidative__deloxyr_pq__1,5.5495112456
oxidative__deloxyr_pq__2,5.3070673837
oxidative__delsoxr_pq__1,5.2294836456
oxidative__delsoxr_pq__2,5.376991062
oxidative__delsoxs_pq__1,6.1540511459000005
oxidative__delsoxs_pq__2,5.6193695472
nac_ntrc__wt_csn__1,4.8359603666
nac_ntrc__wt_csn__2,5.0740320873
nac_ntrc__wt_cytd__1,4.381740793
nac_ntrc__wt_cytd__2,4.6419727913
nac_ntrc__wt_gln__1,4.7790173439
nac_ntrc__wt_gln__2,5.0564704353
nac_ntrc__bw_delnac_csn__1,5.4629902451
nac_ntrc__bw_delnac_csn__2,5.1375160259
nac_ntrc__bw_delnac_cytd__1,4.4109122854
nac_ntrc__bw_delnac_cytd__2,4.21059606
nac_ntrc__bw_delnac_gln__1,4.8652849426
nac_ntrc__bw_delnac_gln__2,4.5880955389
nac_ntrc__bw_delnac_nh4__1,3.7724237359
nac_ntrc__bw_delnac_nh4__2,3.5748225197
misc__wt_no_te__1,4.560470009
misc__wt_no_te__2,4.2053622428
misc__bw_delcbl__1,3.6897691794
misc__bw_delcbl__2,3.8341831195
misc__bw_delfabr__1,3.309207876
misc__bw_delfabr__2,3.2265008844
misc__bw_delfadr__1,3.4113354766
misc__bw_delfadr__2,4.0979622745
misc__nitr_031__1,4.8702034813
omics__wt_glu__1,4.2305945167
omics__wt_glu__2,4.1911693172
omics__wt_gly__1,3.6583255984000003
omics__wt_gly__2,3.6792217239
omics__wt_thr__1,5.4283213973
omics__wt_thr__2,5.1268068958
omics__bw_ac__1,4.0519701597
omics__bw_ac__2,4.4665230793
omics__bw_fum__1,4.1268234265
omics__bw_fum__2,3.8029588331
omics__bw_glc__1,4.3285322279
omics__bw_glc__2,4.3612266936
omics__bw_pyr__1,4.0791558861
omics__bw_pyr__2,4.1725539229
ompr__wt_nacl__1,5.5455167283
ompr__wt_nacl__2,5.2603925317
ompr__bw_delompr_nacl__1,5.2267742172
ompr__bw_delompr_nacl__2,5.1963517556
minspan__wt_ade__1,4.7983859110000004
minspan__wt_glc__1,4.4808504121
minspan__wt_glc__2,4.2186928954
minspan__wt_glc__3,3.9647137898
minspan__wt_glc__4,3.8639788356
minspan__wt_glc_anaero__1,4.6036005055
minspan__wt_glc_anaero__2,4.6967152251
