,b4491_1
misc__bw_delfadr__2,3.5256191365
misc__nitr_031__1,3.3403011852
omics__wt_glu__1,3.6807403703
omics__wt_glu__2,3.5243680156
omics__wt_gly__1,3.4526076104
omics__wt_gly__2,3.3262557726
omics__wt_thr__1,4.730082133
omics__wt_thr__2,4.258704509
omics__bw_ac__1,3.9629623857
omics__bw_ac__2,4.3623828036
omics__bw_fum__1,4.2557087418
omics__bw_fum__2,4.1964289866
omics__bw_glc__1,4.0054375479
omics__bw_glc__2,3.889538909
omics__bw_pyr__1,4.414732282
omics__bw_pyr__2,4.4046444373
ompr__wt_nacl__1,3.041903538
ompr__wt_nacl__2,2.8870933152
ompr__bw_delompr_nacl__1,3.3674647248
ompr__bw_delompr_nacl__2,3.2676111513
minspan__wt_ade__1,3.5531639764
minspan__wt_glc__1,3.3045134037
minspan__wt_glc__2,2.8118390368
minspan__wt_glc__3,2.908824724
minspan__wt_glc__4,2.9901651617000002
minspan__wt_glc_anaero__1,3.7009176428
minspan__wt_glc_anaero__2,3.4985569567
minspan__wt_trp__1,3.220654501
minspan__bw_delcra_glc__1,3.3382591356
minspan__bw_delcra_glc__2,3.3186507109
minspan__bw_delcra_trp__1,3.6251787199
minspan__bw_delmntr__1,2.5786745977
minspan__bw_delnac_ade__1,3.0585376031
minspan__bw_delnac_glc__1,3.5017045446
cra_crp__wt_ac__1,3.3762569682
cra_crp__wt_ac__2,3.2241564296
cra_crp__wt_fru__1,3.2011635363
cra_crp__wt_fru__2,3.4245503445
cra_crp__delcra_ac__1,4.6891865733
cra_crp__delcra_ac__2,4.5183555501
cra_crp__delcra_fru__1,3.8516128406
cra_crp__delcra_fru__2,3.5652093599
cra_crp__delcra_glc__1,3.5825370566
cra_crp__delcra_glc__2,3.7355625771
rpoB__wt_031__1,3.1548831817
rpoB__wt_044__1,3.1608265058000002
rpoB__wt_lb__1,2.1898243091
rpoB__wt_lb__2,2.1096228516
rpoB__rpoBE546V_031__1,2.6247815391
rpoB__rpoBE546V_044__1,3.1183102093
rpoB__rpoBE546V_lb__1,2.0190311811
rpoB__rpoBE546V_lb__2,2.7379142185000003
rpoB__rpoBE546V_glc__1,3.0126749196000002
rpoB__rpoBE672K_glc__1,2.5725448029
rpoB__rpoBE672K_glc__2,2.8060904938
rpoB__rpoBE672K_lb__1,1.9561333637
rpoB__rpoBE672K_lb__2,1.8984733708000001
crp__wt_fru__1,3.245500265
crp__wt_glyc__1,3.3128227064
crp__wt_glyc__2,3.4950090149
crp__delar1_glyc__1,3.138916295
crp__delar1_glyc__2,3.4184546869
crp__delar1ar2_glyc__1,3.4602481494
crp__delar1ar2_glyc__2,3.080470697
crp__delar1ar2_glyc__3,3.6555416743
crp__delar2_glyc__1,3.6499478627
crp__delar2_glyc__2,3.6677813493
crp__delar2_glyc__3,3.7671610686
crp__delcrp_fru__1,3.429679127
crp__delcrp_fru__2,3.111060621
crp__delcrp_fru__3,3.2953731858
crp__delcrp_glc__1,3.2006762277
crp__delcrp_glc__2,3.1105300098
crp__delcrp_glc__3,3.0272581533
crp__delcrp_glyc__1,3.1218385702
crp__delcrp_glyc__2,2.9571739175
crp__delcrp_glyc__3,3.3508629593
glu__glu_ale3__1,1.7311983631999999
glu__glu_ale4__1,1.7804215376
glu__glu_ale5__1,2.1706706528
glu__glu_ale6__1,2.3176257996
glu__glu_ale8__1,2.1769543537000002
glu__glu_ale9__1,1.599017466
glu__glu_ale10__1,1.5021890939
42c__wt_42c__1,4.927229632
42c__42c_ale1__1,2.6219636071
42c__42c_ale2__1,2.148075379
42c__42c_ale3__1,3.9493071306000003
42c__42c_ale4__1,1.7827780715000001
42c__42c_ale5__1,2.7953284263000002
42c__42c_ale6__1,1.5895189584
42c__42c_ale8__1,1.8743101379
42c__42c_ale9__1,3.2202269748
42c__42c_ale10__1,2.3194220384
ssw__wt_ac__1,3.1661083126
ssw__wt_glc__1,3.678327304
ssw__wt_glyc__1,3.8139905735
ssw__wt_xyl__1,3.7339881124
ssw__glc_ale1__1,2.9969427171
ssw__glc_ale2__1,3.6792736024
ssw__glc_ale3__1,2.9652449957
ssw__glyc_ale1__1,3.6217775683999998
ssw__glyc_ale2__1,3.3853882928
ssw__xyl_ale1__1,3.2003890365
ssw__xyl_ale2__1,3.4518337231
ssw__xyl_ale3__1,4.1327858421
ssw__glc_ac_ac2__1,3.8725391288
ssw__glc_ac_glc1__1,4.0770833909
ssw__glc_ac_glc2__1,3.6796669552
ssw__glc_glyc_glc__1,3.3113623168
ssw__glc_glyc_glyc__1,2.6368933545
ssw__glc_xyl_glc__1,3.28088582
ssw__glc_xyl_xyl__1,3.489126359
pgi__glu4_delpgi__1,2.2356624292
pgi__pgi_ale1__1,2.8210265483
pgi__pgi_ale2__1,3.2258765383
pgi__pgi_ale3__1,2.2607326196
pgi__pgi_ale5__1,2.3488530011
pgi__pgi_ale6__1,2.7163941519
pgi__pgi_ale7__1,2.98461166
pgi__pgi_ale8__1,2.8935634482
ica__wt_glc__1,3.1219561974
ica__wt_glc__2,2.980172664
ica__wt_glc__3,2.9538470976
ica__wt_glc__4,3.465742005
ica__arg_sbt__1,3.2235525794
ica__arg_sbt__2,2.9780083869
ica__cytd_rib__1,2.9621206129
ica__cytd_rib__2,3.5173518553000003
ica__gth__1,4.4842791893000005
ica__gth__2,4.2953056824
ica__leu_glcr__1,3.2550695209000002
ica__leu_glcr__2,3.2552095188
ica__met_glc__1,2.7465810333
ica__met_glc__2,2.9258919102
ica__no3_anaero__1,3.2758715555
ica__no3_anaero__2,3.6253971534
ica__phe_acgam__1,2.8502576547
ica__phe_acgam__2,3.0937909522
ica__thm_gal__1,3.2197429921
ica__thm_gal__2,3.1381833341
ica__tyr_glcn__1,3.2057699755
ica__tyr_glcn__2,3.1790686017
ica__ura_pyr__1,3.6980804808
ica__ura_pyr__2,3.9744029081
ica__wt_glc__5,3.4697182839
ica__wt_glc__6,3.7279824771000003
ica__bw_delpurR_cytd__1,3.2608735142
ica__bw_delpurR_cytd__2,3.3077680205
ica__ade_glc__1,4.0142686188
ica__ade_glc__2,3.7560419545
ytf__wt_glc__1,4.338243206
ytf__wt_glc__2,4.9743116724
ytf__delyafC__1,4.5145104702
ytf__delyafC__2,4.7432285206
ytf__delyeiE__1,4.5187002938
ytf__delyeiE__2,4.746496919
ytf__delyiaJ__1,4.9324887427
ytf__delyiaJ__2,5.0415121159
ytf__delyieP__1,4.7706053099
ytf__delyieP__2,4.3369884993
ytf__wt_ph5__1,3.8083585225
ytf__wt_ph5__2,3.966245086
ytf__wt_ph8__1,4.6443003897
ytf__wt_ph8__2,4.495912179
ytf__delybaO__1,4.5732905294
ytf__delybaO__2,4.6403588763
ytf__delybaQ__1,3.7892137146
ytf__delybaQ__2,3.6712306951
ytf__delybiH__1,4.4342776432
ytf__delybiH__2,4.8292640191
ytf__delydcI_ph5__1,3.482817113
ytf__delydcI_ph5__2,3.6185308207
ytf__delydcI_ph8__1,4.51482317
ytf__delydcI_ph8__2,4.5794231726
ytf__delyddM__1,4.2805538713
ytf__delyddM__2,4.3868824025
ytf__delyheO__1,4.2911242014
ytf__delyheO__2,4.4921041629000005
fps__bw_glc__1,3.9522900849
fps__bw_glc__2,4.2250377497
fps__fps_thrA_ale1__1,4.6975656174000004
fps__fps_thrA_ale1__2,4.5515751188
fps__fps_thrA_ale2__1,4.9994634482
fps__fps_thrA_ale2__2,5.0034522666
fps__fps_serB_ale1__1,4.0101587205
fps__fps_serB_ale1__2,3.9890478138
fps__fps_serB_ale4__1,4.1542040179
fps__fps_serB_ale4__2,4.4904709474
fps__fps_ptsI_ale1__1,4.1680911872
fps__fps_ptsI_ale1__2,3.7694742202000002
fps__fps_ptsI_ale3__1,3.8214461802
fps__fps_ptsI_ale3__2,3.9776690431
pal__lyx_ale2_f6__1,3.2410988501
pal__lyx_ale2__1,3.2310766337
pal__lyx_ale2__2,2.8636019292
pal__lyx_ale4__1,3.2310766337
pal__lyx_ale4__2,2.8636019292
pal__5drib_ale10_f18__1,4.5219801959
pal__5drib_ale10_f18__2,4.3538063693
pal__5drib_ale10__1,3.8776543212
pal__arab_ale14_f9__1,3.8409506096
pal__arab_ale14_f9__2,3.9082752922
pal__arab_ale14__1,3.3814602052
pal__arab_ale14__2,3.5971425851000003
pal__arab_ale16__1,5.3738089178
pal__arab_ale16__2,5.3831304892
pal__tartr_ale26_f10__1,3.327087364
pal__tartr_ale26_f10__2,3.0652513433
pal__tartr_ale26__1,2.9275090409
pal__tartr_ale26__2,2.9170590251
pal__tartr_ale28_f10__1,3.5517255339
pal__tartr_ale28_f10__2,3.2692788978
pal__tartr_ale28__1,3.4285440349
pal__tartr_ale28__2,3.4230380933
efeU__delmenFentC_citr__1,3.6824149605
efeU__delmenFentC_citr__2,3.2641494584
efeU__delmenFentC__1,4.3989018393
efeU__delmenFentC__2,4.2345380445
efeU__menFentC_ale39__1,3.9625146101
efeU__menFentC_ale39__2,3.983903055
efeU__menFentC_ale29__1,4.0272921502
efeU__menFentC_ale29__2,4.0012043474
efeU__menFentC_ale30__1,3.7365507489
efeU__menFentC_ale30__2,3.2287706677
efeU__menFentCubiC_ale36__1,3.8793843111
efeU__menFentCubiC_ale36__2,3.8230381894
efeU__menFentCubiC_ale37__1,4.4868671361
efeU__menFentCubiC_ale37__2,4.3224179562
efeU__menFentCubiC_ale38__1,4.1317499587
efeU__menFentCubiC_ale38__2,4.2034793117
