,STM0128
SRX3136375,-0.0441495224
SRX3136376,-0.11098969530000001
SRX3136377,-0.053598987800000004
SRX3136378,0.2087382055
SRX3136379,0.1919322025
SRX3136380,0.317364048
SRX3136381,0.1173569841
SRX3136382,0.2419698368
SRX8914620,0.0787602154
SRX8914621,0.037462936100000004
SRX8914622,-0.11622315150000001
SRX8914623,0.1987389823
SRX8914625,0.45274477750000003
ERX3503512,-0.0548142204
ERX3503513,0.0004826149
ERX3503514,0.0543316056
ERX3503515,-0.0540422096
ERX3503516,0.1647647598
ERX3503517,0.1300395635
ERX3503518,0.2015900457
ERX3503519,0.5999564332
ERX3503520,0.5387372606
SRX2195704,-0.0383417183
SRX2195705,0.0383417183
SRX2195706,0.5364211743
SRX2195707,0.6606907656000001
SRX2195708,0.4259285163
SRX2195709,0.3845734514
SRX2195710,0.6315060975
SRX2195711,0.6186986877
ERX3467881,0.0562564226
ERX3467883,-0.0562564226
SRX3798491,0.1538162035
SRX3798492,0.517622851
SRX3798499,-0.7264496879
SRX3798500,0.0493827861
SRX3798501,-0.37896733860000004
SRX3798502,-0.2235351726
SRX3798503,-1.3398627718
SRX3798504,-0.9180935243
SRX3798506,-0.8894917259
SRX3798507,-0.1736429643
SRX3798508,0.1577935503
SRX3798509,0.1831624936
SRX3798510,-0.3416055665
SRX3798517,0.2567909697
SRX3798518,0.1584430729
SRX4341761,0.0082509038
SRX4341762,0.0029486093
SRX4341763,-0.4548735578
SRX4341764,-0.7906338821000001
SRX4341765,-0.5346460752000001
SRX4341766,-0.2472640647
SRX4341767,-0.144594475
SRX4341768,-0.014388999100000001
SRX4341769,0.1589834741
SRX1258665,0.093095436
SRX1258666,-0.392050968
SRX1258667,0.045932449800000004
SRX1258669,0.0593583055
SRX1258670,-0.0593583055
ERX2079594,0.0850098417
ERX2079595,-0.0972831994
ERX2079596,-0.1242142796
ERX2079597,-0.06837178740000001
ERX2079598,0.0108847171
ERX2079599,0.057487070300000005
SRX2804001,0.3209713806
SRX2804004,-0.0322233896
SRX2804005,-0.017056875000000003
SRX2804006,0.2069512348
SRX2804007,-0.23206256960000002
SRX2804008,-0.1665263306
SRX2804009,0.049441741000000004
SRX2804010,0.4148966877
SRX2804011,0.4846736115
SRX2804012,-0.1279483449
SRX2804013,-0.2176432728
SRX2804014,0.0089748158
SRX2804015,-0.1850486912
SRX2804016,-0.1112087546
SRX2804017,-0.6819052111
SRX2804019,-0.0950763037
SRX2804020,0.3575005573
SRX2804021,0.0694603372
SRX2804022,0.1368075033
SRX2804023,-0.0796368937
SRX2804024,0.1280115806
SRX2804027,-0.1367126737
SRX2804028,-0.0860399587
SRX2804029,0.2227526324
SRX2804030,0.4752313045
SRX2804031,0.5704457807000001
SRX2804032,0.7074568370000001
SRX2804033,0.00407158
