,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-18.689677474033335,2.6467087669726608,3.0,0.0,-19.6176448727,1.0,-15.7039434545,2.0,-20.7474440949,,
1,AB0057_PGcoculture__AB ,-2.5000002068509275e-11,0.28960620995653286,4.0,3.0,-0.207498382,4.0,-0.14245059640000002,5.0,-0.077052668,6.0,0.42700164630000004
2,AB0057_PGcoculture__ABPG,-6.909530360150001,1.5671157684125696,4.0,7.0,-7.7813182522,8.0,-7.9247880653,9.0,-4.5882698116,10.0,-7.3437453115
3,AB5075_AZI__AZI_000,0.0,1.1172309201650596,2.0,11.0,0.7900015598,17.0,-0.7900015598,,,,
4,AB5075_AZI__preculture,-2.0789967592,0.4404898156645278,2.0,12.0,-1.7675234235000001,13.0,-2.3904700949,,,,
5,AB5075_AZI__AZI_040,-12.34734115725,2.509143902385975,2.0,14.0,-10.5731084889,18.0,-14.1215738256,,,,
6,AB5075_AZI__AZI_028,11.44074593405,0.4737611774672274,2.0,15.0,11.7757456753,19.0,11.1057461928,,,,
7,AB5075_AZI__AZI_003,-0.040343772599999994,0.4725167606784033,2.0,16.0,-0.3744635783,20.0,0.2937760331,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-1.2736229029666666,2.0136077904228795,3.0,21.0,-2.1314598867,28.0,1.0268465809,29.0,-2.7162554031,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,3.4180575149787362,3.0,22.0,-0.8397465857,23.0,-2.9199225736,24.0,3.7596691593,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,1.0520136214000002,4.299822941905659,3.0,25.0,-2.3596536423,26.0,-0.3660721108,27.0,5.8817666173,,
11,AB5075_VIR-O_LSO__VIR-O,-3.8163916471489756e-17,1.5219947395210784,3.0,30.0,1.5299034127,32.0,-1.5139608171,34.0,-0.0159425956,,
12,AB5075_VIR-O_LSO__LSO,-1.1140729966666665,1.6935357347095301,3.0,31.0,-2.4494639351,33.0,-1.6835564013000002,35.0,0.7908013464,,
13,AB5075_Zinc__Control,0.0,2.6594686090580986,3.0,36.0,-1.2630196246,37.0,3.055630138,38.0,-1.7926105134,,
14,AB5075_Zinc__Zinc,10.6328292052,0.8136816776591057,2.0,39.0,10.0574693732,40.0,11.2081890372,,,,
15,AB5075_biofilm+abx__planktonic,3.33333360913457e-11,1.62078160403663,3.0,41.0,-1.8545236695,42.0,1.14518264,44.0,0.7093410296,,
16,AB5075_biofilm+abx__biofilm,5.261137461366666,0.16646387526086628,3.0,43.0,5.4300630432,45.0,5.0972496579,46.0,5.256099683,,
17,AB5075_biofilm+abx__cip_biofilm,7.178140249066668,4.62661056754336,3.0,47.0,12.3849994439,48.0,5.6100793481,50.0,3.5393419552000003,,
18,AB5075_biofilm+abx__tet_biofilm,1.9948547456333332,3.7856549233641217,3.0,49.0,-1.1912596264,51.0,0.9960613177000001,52.0,6.1797625456,,
19,AB5075_gigAB__kan_gigB,3.6372368435,2.1420516534894443,3.0,53.0,6.1025200727,54.0,2.2309022927,55.0,2.5782881651,,
20,AB5075_gigAB__gigB,0.6460320581000001,3.2756262063904584,3.0,56.0,-2.9573656816,57.0,1.4520549811,58.0,3.4434068748,,
21,AB5075_gigAB__kan_gigA,3.2446918276666668,1.113472371978382,3.0,59.0,2.6807136546,60.0,4.5273143078,61.0,2.5260475206,,
22,AB5075_gigAB__gigA,3.3873864568666665,3.0095999438951657,3.0,62.0,2.8556604146,63.0,6.6274119457000005,64.0,0.6790870103000001,,
23,AB5075_gigAB__kan_WT,1.2550858678,0.2263862296651326,3.0,65.0,1.4847162967,66.0,1.248451634,67.0,1.0320896727,,
24,AB5075_gigAB__WT,0.0,1.650459566943204,3.0,68.0,-1.901612077,69.0,1.059986685,70.0,0.8416253920000001,,
25,AB5075_med__CA-MHB,-2.746924635,0.21068175014531196,2.0,71.0,-2.5979501408,72.0,-2.8958991292,,,,
26,AB5075_med__CA-MHB_pH6,6.64436474575,6.784219321019948,2.0,73.0,1.8471972588,74.0,11.4415322327,,,,
27,AB5075_med__RPMI+_pH7,15.149308732649999,2.9437083230302923,2.0,75.0,17.2308248497,76.0,13.0677926156,,,,
28,AB5075_med__RPMI+_pH6,5.78476241105,5.226761449873525,2.0,77.0,9.4806408759,78.0,2.0888839462,,,,
29,AB5075_med__RPMI+_-HCO3,-0.639493117,3.572487992211125,2.0,79.0,-3.165623602,80.0,1.8866373680000001,,,,
30,AB5075_med__LB,0.0,1.190895540256234,2.0,81.0,-0.8420903122000001,82.0,0.8420903122000001,,,,
31,AB5075_med__M9+AA,-2.0893559062,0.5587142362530579,2.0,83.0,-1.694285281,84.0,-2.4844265314,,,,
32,AB5075_med__M9-AA,-1.0051241747000002,0.06665269836744235,2.0,85.0,-1.0522547497,86.0,-0.9579935997000001,,,,
33,AYE_adeB__WT,0.0,0.817998242625903,3.0,87.0,0.1423211754,88.0,0.7374985724,89.0,-0.8798197478,,
34,AYE_adeB__adeB,1.4622124435000001,0.7099593829087133,3.0,90.0,2.281959948,91.0,1.0450690950000001,92.0,1.0596082875,,
35,COL__0ug/ml,0.0,4.173583240211394,2.0,93.0,-2.951169011,94.0,2.951169011,,,,
36,COL__0.25ug/ml,-4.571168773349999,7.204544355523597,2.0,95.0,0.5232133958,96.0,-9.6655509425,,,,
37,COL__1ug/ml,-6.0012373569,2.6317540071915286,2.0,97.0,-7.8621684618,98.0,-4.140306252,,,,
38,H2O2__0ug/ml,0.0,3.6239502250282634,2.0,99.0,2.5625197788,100.0,-2.5625197788,,,,
