k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.025443502832204104,,,
14,UC-7,False,0.009260660298168659,,,
3,Cadmium,False,-0.007138587273657322,,,
7,Zinc - Steady,False,-0.006537266219966114,,,
5,Lead,False,0.005179017432965338,,,
10,Copper,False,0.004102551750838757,,,
13,UC-6,False,0.0039307462284341455,,,
12,Zinc - Intermediate,False,0.003505388270581074,,,
1,UC-2,False,0.0034156776685267693,,,
4,UC-4,False,0.0029939408786594872,,,
2,UC-3,False,0.002124127550050616,,,
9,UC-5,False,-0.0018301572544073843,,,
8,Zinc - Fast,False,-0.0015636579366400838,,,
11,Chromium,False,-0.00048667014460079366,,,
0,UC-1,False,0.00044541327602928507,,,
