,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0046960010850095974,,1.0,0.0,0.0046960010850095974
1,Cr__2,0.012927903342774898,,1.0,1.0,0.012927903342774898
2,Cr__3,0.020308816646316327,,1.0,2.0,0.020308816646316327
3,Cr__4,0.029513837878702136,,1.0,3.0,0.029513837878702136
4,Cr__5,0.0343521979405214,,1.0,4.0,0.0343521979405214
5,Cr__6,0.0385089838325341,,1.0,5.0,0.0385089838325341
6,Fe__1,-0.005876667506641217,,1.0,6.0,-0.005876667506641217
7,Fe__2,-0.017871367662914084,,1.0,7.0,-0.017871367662914084
8,Fe__3,-0.022854214961249737,,1.0,8.0,-0.022854214961249737
9,Fe__4,-0.02972611149023441,,1.0,9.0,-0.02972611149023441
10,Fe__5,-0.03163636721281035,,1.0,10.0,-0.03163636721281035
11,Fe__6,-0.032825749545809885,,1.0,11.0,-0.032825749545809885
12,Cd__1,0.002067106035127698,,1.0,12.0,0.002067106035127698
13,Cd__2,0.007095983547678622,,1.0,13.0,0.007095983547678622
14,Cd__3,0.012109635687567387,,1.0,14.0,0.012109635687567387
15,Cd__4,0.016614956195556103,,1.0,15.0,0.016614956195556103
16,Cd__5,0.016362150643765103,,1.0,16.0,0.016362150643765103
17,Cd__6,0.020716323550330745,,1.0,17.0,0.020716323550330745
18,Zn__1,-0.00841332571773612,,1.0,18.0,-0.00841332571773612
19,Zn__2,-0.017832140428279294,,1.0,19.0,-0.017832140428279294
20,Zn__3,-0.016542345091734176,,1.0,20.0,-0.016542345091734176
21,Zn__4,-0.009505346382796622,,1.0,21.0,-0.009505346382796622
22,Zn__5,-0.006066420365804858,,1.0,22.0,-0.006066420365804858
23,Zn__6,-0.0020418104917985136,,1.0,23.0,-0.0020418104917985136
24,Cu__1,0.003371194848508369,,1.0,24.0,0.003371194848508369
25,Cu__2,0.00820362450212579,,1.0,25.0,0.00820362450212579
26,Cu__3,0.012929716591559129,,1.0,26.0,0.012929716591559129
27,Cu__4,0.011016295047768623,,1.0,27.0,0.011016295047768623
28,Cu__5,0.014038106825779209,,1.0,28.0,0.014038106825779209
29,Cu__6,0.02192480687640041,,1.0,29.0,0.02192480687640041
30,Pb__1,0.006169667102762883,,1.0,30.0,0.006169667102762883
31,Pb__2,0.010790709959985151,,1.0,31.0,0.010790709959985151
32,Pb__3,0.016165716774332366,,1.0,32.0,0.016165716774332366
33,Pb__4,0.022486977347771667,,1.0,33.0,0.022486977347771667
34,Pb__5,0.02905801181338993,,1.0,34.0,0.02905801181338993
35,Pb__6,0.036186860645994266,,1.0,35.0,0.036186860645994266
