,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.3945,0.3196609610196405,3.0,0.0,13.4841,1.0,13.6598,2.0,13.0396,,,,,,,,,,
1,LB__LBtran,13.045933333333332,0.2661181379262482,3.0,3.0,12.8403,4.0,12.951,5.0,13.3465,,,,,,,,,,
2,LB__LBstat,14.424966666666668,0.31655000131627464,3.0,6.0,14.5207,7.0,14.6826,8.0,14.0716,,,,,,,,,,
3,LB__LBGexp,12.663400000000001,0.3561361116202626,3.0,9.0,12.2638,10.0,12.7791,11.0,12.9473,,,,,,,,,,
4,LB__LBGtran,13.2912,0.29415642097360406,2.0,12.0,13.0832,13.0,13.4992,,,,,,,,,,,,
5,LB__LBGstat,13.196833333333332,0.512462382359265,3.0,14.0,13.7795,15.0,12.8161,16.0,12.9949,,,,,,,,,,
6,Life Cycle__S0,12.899833333333333,0.29357180268774713,3.0,17.0,12.8066,18.0,13.2287,19.0,12.6642,,,,,,,,,,
7,Life Cycle__S1,14.1229,0.35215239598787335,3.0,20.0,14.1214,21.0,13.7715,22.0,14.4758,,,,,,,,,,
8,Life Cycle__S2,13.680666666666667,0.7520235523794007,3.0,23.0,14.1307,24.0,14.0988,25.0,12.8125,,,,,,,,,,
9,Life Cycle__S3,14.700800000000001,0.004808326112068622,2.0,26.0,14.6974,27.0,14.7042,,,,,,,,,,,,
10,Life Cycle__S4,14.794533333333334,0.50057456321045,3.0,28.0,15.3158,29.0,14.7502,30.0,14.3176,,,,,,,,,,
11,Life Cycle__S5,15.0257,0.26072922736049425,3.0,31.0,14.7846,32.0,14.9901,33.0,15.3024,,,,,,,,,,
