,BSU24630
M9exp_1,10.6709
M9exp_2,10.3126
M9exp_3,10.8891
M9tran_1,12.1919
M9tran_2,12.2762
M9tran_3,12.0876
M9stat_1,9.1483
M9stat_2,8.6789
M9stat_3,8.4507
MG-0.1_1,8.2889
MG-0.1_2,7.8979
MG-0.1_3,8.3851
MG-0.2_2,8.2621
MG-0.2_3,8.3076
MG+5_1,8.4062
MG+5_2,8.3082
MG+5_3,8.3002
MG+10_1,8.9237
MG+10_2,8.5347
MG+10_3,8.2519
MG+15_1,8.3772
MG+15_2,9.241
MG+15_3,8.3826
MG+25_1,8.7526
MG+25_2,8.2793
MG+25_3,8.3355
MG+45_1,8.6672
MG+45_2,8.1671
MG+45_3,8.652999999999999
MG+60_2,8.7006
MG+60_3,8.7718
MG+90_2,9.2031
MG+90_3,9.3207
MG+120_1,10.4903
MG+120_2,10.678
MG+120_3,9.8406
MG+150_1,11.8773
MG+150_3,11.0379
GM-0.1_1,7.9796
GM-0.1_2,7.1022
GM-0.1_3,7.4584
GM-0.2_1,8.4153
GM-0.2_2,7.7058
GM-0.2_3,6.9587
GM+5_1,7.838999999999999
GM+5_2,7.0548
GM+5_3,7.5414
GM+10_2,7.1944
GM+10_3,7.3053
GM+15_1,8.3661
GM+15_2,7.5494
GM+15_3,7.7004
GM+25_1,8.9048
GM+25_2,7.6424
GM+25_3,7.9375
GM+45_1,9.3216
GM+45_2,7.444
GM+45_3,8.5727
GM+60_1,9.5951
GM+60_2,8.0227
GM+60_3,8.6021
GM+90_1,10.441
GM+90_2,9.8209
GM+90_3,9.7169
GM+120_1,10.2075
GM+120_3,10.4637
GM+150_1,11.3741
GM+150_2,10.5868
GM+150_3,11.3269
BT_1,12.7954
BT_2,12.2279
B36_1,11.7956
B36_2,11.9411
B60_1,10.9291
B60_2,11.1818
S0_1,9.8199
S0_2,9.6503
S0_3,9.4598
S1_1,10.2091
S1_2,9.6121
S1_3,9.747
S2_1,11.9484
S2_2,11.805
S2_3,11.3189
S3_1,12.2187
S3_2,11.8542
S4_1,12.0159
S4_2,12.1108
S4_3,11.4067
S5_1,10.4536
S5_2,10.8318
S5_3,11.107
S6_1,7.665
S6_2,7.2924
S6_3,8.6475
S6/t_1,8.5149
S6/t_2,7.4079
S6_4,8.4541
S6_5,8.5205
S6_6,8.7422
S7_4,8.9291
S7_5,9.2181
S7_6,9.4812
S8_4,9.016
S8_5,9.3945
G135_1,7.3573
G135_3,7.5310000000000015
G150_1,7.467
G150_2,7.2792
G150_3,7.5057
G180_1,7.2948
G180_2,6.9998
G180_3,7.1087
T-5.40H_1,9.0111
T-4.40H_1,9.3716
T-3.40H_1,10.0054
T-2.40H_1,10.9081
T-1.40H_1,11.3772
T-1.10H_1,11.5865
T-0.40H_1,11.8298
T0.0H_1,11.9151
T0.30H_1,11.4191
T1.0H_1,11.1838
T1.30H_1,10.8678
T2.0H_1,10.5425
T2.30H_1,11.2238
T3.0H_1,10.2347
T3.30H_1,10.2544
T4.0H_1,9.9952
T5.0H_1,9.1792
LBexp_1,8.8803
LBexp_2,9.436
LBexp_3,9.2563
LBtran_1,9.5432
LBtran_2,9.5945
LBtran_3,9.1823
LBstat_1,7.4394
LBstat_2,7.5941
LBstat_3,7.6885
LBGexp_1,8.2608
LBGexp_2,7.9427
LBGexp_3,8.085
LBGtran_2,8.9266
LBGtran_3,9.6665
LBGstat_1,8.1492
LBGstat_2,7.7078
LBGstat_3,8.3172
Mt0_1,9.3958
Mt0_3,8.5097
M0t45_1,10.4862
M0t45_2,10.5776
M0t45_3,10.0161
M0t90_1,10.1271
M0t90_2,11.6257
M0t90_3,10.5104
M40t45_1,10.0621
M40t45_2,10.9188
M40t45_3,9.8917
M40t90_1,10.312
M40t90_2,11.5472
M40t90_3,10.4918
dia0_1,9.1046
dia0_2,9.5462
dia0_3,9.8241
dia5_1,8.2335
dia5_2,8.8343
dia5_3,8.82
dia15_1,7.6713
dia15_2,8.5624
dia15_3,8.6632
C30_1,9.0601
C30_2,8.9922
C90_1,8.9555
C90_2,9.0183
SMM_1,10.3517
SMM_2,10.3733
SMM_3,10.3366
Salt_1,8.2122
Salt_2,8.1573
Salt_3,8.1077
M+G_1,11.855
M+G_2,11.0576
M+G_3,10.8625
Glu_1,9.9397
Glu_2,9.3364
Glu_3,9.6994
Fru_1,7.233
Fru_2,10.9146
Fru_3,9.8544
Mal_1,10.0789
Mal_2,9.4822
Mal_3,9.7368
G+S_2,12.5106
G+S_3,12.511
Pyr_1,9.6223
Pyr_2,9.3719
Pyr_3,9.4764
Gly_1,7.8398
Gly_2,7.9324
Gly_3,8.0325
Glucon_1,8.8208
Glucon_2,8.1498
Glucon_3,8.4861
BI_1,11.983
BI_2,11.9914
BC_2,7.5716
BC/t_1,7.6674
BC/t_2,8.666
BC_1,7.6712
Sw_1,6.75
Sw_2,6.8703
BMM_1,12.4441
BMM_2,12.1129
BMM_3,11.7495
Heat_1,12.4076
Heat_2,12.1553
Heat_3,11.8362
Cold_1,12.4963
Cold_2,11.9391
Cold_3,11.4739
Etha_1,8.6812
Etha_2,8.7175
Etha_3,8.7913
SMMPr_1,11.5885
SMMPr_2,11.8373
SMMPr_3,11.6937
HiTm_1,7.4282
HiTm_2,7.146
HiTm_3,7.3864
LoTm_1,13.1064
LoTm_2,12.7835
LoTm_3,12.6669
HiOs_1,7.1849
HiOs_2,7.4208
HiOs_3,7.3758
Oxctl_1,8.9141
Oxctl_2,8.923
Oxctl_3,9.1648
Diami_1,8.0726
Diami_2,8.6735
Diami_3,8.7191
Paraq_1,8.5711
Paraq_2,9.2804
Paraq_3,8.556000000000001
H2O2_1,7.9264
H2O2_2,8.3429
H2O2_3,8.2117
HPh_1,10.5357
HPh_2,9.8716
HPh_3,9.6976
LPh_1,9.8355
LPh_2,10.1749
LPh_3,9.523
LPhT_1,7.7309
LPhT_2,7.3351
LPhT_3,7.526
aero_1,11.792
aero_2,10.9819
aero_3,11.4735
nit_1,9.8289
nit_2,10.2494
nit_3,10.1226
ferm_1,9.8999
ferm_2,9.4312
ferm_3,9.4757
