,0
gene_id,evgA
name,evgA
operon,evgAS
gene_product,Signal transduction mechanisms
cog,<i>Not Available</i>
regulator,"['evgA', 'h-NS', 'rpoD', 'rpoS']"
link,<i>Not Available</i>
