,-0.22003321482767219,-0.17602657186213774,-0.1320199288966033,-0.08801328593106886,-0.044006642965534415,2.7755575615628914e-17,0.04400664296553447,0.08801328593106889,0.13201992889660336,0.17602657186213783,0.22003321482767224,0.26403985779320666,0.3080465007587411,0.3520531437242756,0.39605978668980996,0.4400664296553444,0.4840730726208789,0.5280797155864134,0.5720863585519478,0.6160930015174821
thresh,-0.06600996444830165,0.06600996444830165,3,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,31,3652,30,1,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,0,0,3,528,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and LsrR,1,0,0,0,0,0,0,1,0,0,2,0,3,1,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],['nfi'],[],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,[],[],[],[],['aaeX' 'hyfC' 'hyfJ'],"['mhpB' 'fecD' 'paaB' 'uidC' 'yfaE' 'crp' 'bhsA' 'rbsR' 'agaA' 'marR'
 'tdcB' 'treB' 'hyfH' 'pdhR' 'melR' 'yiaM' 'cas3' 'nanM' 'sgbH' 'fiu'
 'aceE' 'paaJ' 'tdcA' 'rhaT' 'idnT' 'agaW' 'cspE' 'uxaB' 'yaeP' 'trg'
 'ulaD' 'hyfD' 'uxaC' 'hofB' 'chbC' 'hofO' 'rbsA' 'rseD' 'rpsF' 'araH'
 'idnD' 'hyfR' 'glpT' 'aer' 'mhpA' 'rspA' 'srlD' 'aceF' 'csiD' 'malX'
 'sdhD' 'raiA' 'gltF' 'psiE' 'galP' 'modC' 'fucK' 'proP' 'nupG' 'hupB'
 'srlR' 'paaC' 'treC' 'trxA' 'citG' 'glpX' 'gutM' 'gadA' 'gntT' 'bglG'
 'lhgO' 'gltD' 'ychH' 'ubiG' 'malY' 'hyfE' 'exuT' 'glgS' 'ykgR' 'gdhA'
 'malE' 'yiaN' 'rplI' 'cyoB' 'ulaA' 'feaR' 'psuK' 'glpE' 'mhpE' 'sgcE'
 'modA' 'hofN' 'gltA' 'crr' 'ugpA' 'glpQ' 'ygcW' 'btsT' 'mhpC' 'araJ'
 'ascB' 'gabP' 'citX' 'gyrA' 'gcd' 'yqeF' 'galK' 'hupA' 'malK' 'gadX'
 'galM' 'rhaR' 'nrdA' 'yjhH' 'cas2' 'sdhA' 'ampE' 'mdtF' 'dcuA' 'rpsR'
 'ompF' 'paaI' 'casD' 'dgoR' 'glnL' 'fucU' 'rhaD' 'hofC' 'hyfI' 'fucO'
 'glpG' 'uxaA' 'caiB' 'nirB' 'feaB' 'xseA' 'cysG' 'murQ' 'nanS' 'paaG'
 'mokB' 'hyfB' 'lgoD' 'malG' 'caiT' 'psuG' 'plaR' 'melA' 'hyfF' 'yiaL'
 'guaB' 'aroA' 'tdcC' 'nfuA' 'yjhI' 'nrdB' 'prpR' 'hicA' 'lpd' 'zraR'
 'rpsO' 'rplM' 'idnO' 'pncB' 'citE' 'deoD' 'oxyR' 'fis' 'tdcF' 'rhaS'
 'hofM' 'lamB' 'deoC' 'sdhB' 'nlpE' 'fumC' 'mglC' 'nanC' 'ppdD' 'manZ'
 'caiD' 'priB' 'uxuA' 'glpB' 'ampD' 'glnA' 'rbsK' 'ybiT' 'mglB' 'guaA'
 'rihA' 'serA' 'truB' 'ugpB' 'manY' 'epd' 'melB' 'malM' 'entE' 'rpoS'
 'yeiP' 'yhfA' 'csgG' 'uhpT' 'ygeW' 'rseA' 'paaK' 'mhpF' 'nagC' 'yhcH'
 'ppiA' 'xylB' 'rpsI' 'mglA' 'gapA' 'glpA' 'sgcX' 'uxuB' 'glpR' 'gadB'
 'rseC' 'csgF' 'gadE' 'dctA' 'gcvT' 'rbfA' 'umpH' 'dgoT' 'osmY' 'tsx'
 'citF' 'prpC' 'zraS' 'glcC' 'nagA' 'exuR' 'fucI' 'ortT' 'mdtE' 'chbF'
 'entD' 'caiF' 'xylH' 'arfB' 'nirD' 'gcvH' 'entC' 'idnR' 'aspA' 'cytR'
 'rbsB' 'fecC' 'lacZ' 'hflK' 'ynfK' 'cstA' 'hflX' 'entB' 'gabD' 'hflC'
 'aceK' 'nadC' 'aceB' 'secB' 'xylE' 'fixB' 'ptsH' 'cyoA' 'casA' 'gutQ'
 'nagE' 'preA' 'nupC' 'agp' 'xylR' 'glgA' 'malF' 'gntU' 'prpD' 'puuR'
 'prpB' 'fixX' 'relA' 'deoA' 'gltB' 'mhpR' 'puuB' 'dcuR' 'cpdB' 'cas1'
 'galS' 'mlc' 'fecB' 'focA' 'manX' 'ycdZ' 'aegA' 'nirC' 'csqR' 'rseB'
 'tdcE' 'glgP' 'deoB' 'serC' 'fixA' 'acnB' 'rpoE' 'metK' 'speC' 'ugpE'
 'sgbE' 'mdh' 'hlyE' 'mazE' 'cyoD' 'glpD' 'flhD' 'manA' 'dadA' 'entA'
 'casB' 'gatC' 'preT' 'aaeR' 'sfsA' 'mpl' 'acs' 'paaH' 'lacY' 'srlA'
 'mtlA' 'pnp' 'sucA' 'dksA' 'glpK' 'mtlD' 'ascF' 'lgoR' 'aldA' 'aceA'
 'yjhG' 'xylF' 'gadC' 'abgR' 'narQ' 'malI' 'sgcB' 'infB' 'puuD' 'dadX'
 'gatZ' 'glgC' 'hyfA' 'sgcA' 'ansB' 'ldtB' 'mhpD' 'nanK' 'grpE' 'dusB'
 'grcA' 'sucC' 'fucA' 'sdhC' 'rpoH' 'putP' 'acnA' 'hpt' 'dgoK' 'sodA'
 'hofP' 'dpiB' 'nanA' 'chbG' 'ntrC' 'srlE' 'gabT' 'yhgH' 'fecA' 'sucD'
 'gntK' 'gatB' 'nanE' 'envZ' 'gcvP' 'sohB' 'paaE' 'fucR' 'nusA' 'kbaZ'
 'mtlR' 'xylA' 'uxuR' 'ugpC' 'tnaB' 'ygeA' 'puuC' 'hicB' 'araE' 'yiaO'
 'cyoE' 'cdd' 'malT' 'fumA' 'rbsC' 'argG' 'fepA' 'yjcH' 'entH' 'uidB'
 'chiP' 'dsdA' 'udp' 'nagB' 'citC' 'glpC' 'mazF' 'comR' 'ompA' 'rbsD'
 'fucP' 'ompR' 'gpsA' 'yaeQ' 'csgE' 'rspB' 'sgcR' 'gntP' 'tdcG' 'galE'
 'casC' 'prpE' 'pgk' 'uidA' 'murP' 'gatY' 'sodB' 'ompW' 'gatA' 'sucB'
 'cspD' 'gatD' 'fbaA' 'fadH' 'sbmC' 'hfq' 'rhaB' 'araC' 'tdcD' 'patZ'
 'lacI' 'rof' 'rimP' 'actP' 'yeiW' 'csgD' 'dcuB' 'pflB' 'galT' 'chbR'
 'cirA' 'ugpQ' 'dsdX' 'cyoC' 'csiE' 'dgoA' 'casE' 'dgoD' 'flhC' 'rmf'
 'ptsG' 'tnaA' 'idnK' 'marB' 'glpF' 'fumB' 'yiaK' 'modB' 'bglB' 'araG'
 'paaA' 'ulaC' 'sgcC' 'fecE' 'fixC' 'ilvN' 'dpiA' 'bglF' 'fadD' 'sgbU'
 'ebgA' 'lyxK' 'aaeB' 'marA' 'ilvB' 'yahN' 'ulaF' 'puuE' 'fadL' 'ulaE'
 'xylG' 'paaZ' 'agaV' 'cyaA' 'malS' 'ebgC' 'rhaA' 'ulaB' 'fur' 'nanT'
 'caiC' 'sgcQ' 'pck' 'paaD' 'chbA' 'hyfG' 'caiA' 'lacA' 'aaeA' 'ptsI'
 'chbB' 'araA' 'paaF' 'araF' 'caiE' 'aldB' 'araB' 'srlB']",['focB' 'araD' 'chiQ'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Crp and LsrR_genes,['lsrR'],[],[],[],[],[],[],['tam'],[],[],['lsrF' 'lsrG'],[],['lsrC' 'lsrD' 'lsrA'],['lsrK'],['lsrB'],[],[],[],[],[]
