,Value,list
TF,Crp+LsrR,
reg_genes,0,[]
comp_genes,10,['nfi']
both_genes,0,['lsrC' 'tam' 'lsrR' 'lsrA' 'lsrF' 'lsrB' 'lsrD' 'lsrK' 'lsrG']
reg_genes2,9,
comp_genes2,0,
both_genes2,0,
