,-0.38565968902752806,-0.3213830741896067,-0.25710645935168536,-0.192829844513764,-0.12855322967584265,-0.0642766148379213,5.551115123125783e-17,0.06427661483792141,0.12855322967584276,0.19282984451376411,0.25710645935168547,0.3213830741896068,0.3856596890275282,0.4499363038654495,0.5142129187033708,0.5784895335412923,0.6427661483792135,0.707042763217135,0.7713193780550562,0.8355959928929775
thresh,-0.41779799644648874,0.41779799644648874,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,19,4170,21,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfA'],[]
