,-0.1197029913583956,-0.09793881111141459,-0.07617463086443357,-0.05441045061745256,-0.03264627037047155,-0.010882090123490534,0.010882090123490479,0.03264627037047149,0.054410450617452505,0.07617463086443352,0.09793881111141453,0.11970299135839554,0.14146717160537656,0.16323135185235757,0.18499553209933858,0.2067597123463196,0.2285238925933006,0.25028807284028165,0.27205225308726266,0.2938164333342437
thresh,-0.1305850814818861,0.1305850814818861,1,,,,,,,,,,,,,,,,,
unreg,0,3,4,18,130,2010,1925,142,17,3,0,1,1,1,0,1,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['yjfL'],['yjfK'],[],['yjfJ'],[],[],['yjfI'],[]
