,PSPTO_3561
SRX1828913,0.1544822408
SRX1828914,-0.2345516639
SRX1828915,-0.16555988700000002
SRX1828916,-0.1758665533
SRX1828917,0.011077646200000001
SRX1828918,-0.2095599213
SRX3983989,1.3475486417
SRX3983990,0.7688817672
SRX3983993,0.0505118924
SRX3983994,-0.12525729400000002
SRX3983995,1.078613936
SRX3983996,0.047137581500000005
SRX3983997,0.0456484715
SRX3983998,0.7423876341000001
SRX3983999,1.0913261704
SRX3984000,1.0689251632
SRX3984001,0.3158542435
SRX3984002,0.4706361673
SRX3984003,0.3501930757
SRX3984004,1.1231863544
SRX3984005,1.3450320002
SRX3984006,0.5880497029
SRX3984007,-0.164048717
SRX3984008,1.2491667618
SRX3984009,1.1491272644000001
SRX3984010,0.23972364910000002
SRX3984011,1.1408911921
SRX3984012,1.2271975292
SRX3984013,1.0185673025
SRX3984014,1.1702874568000001
SRX3984015,0.13847056600000002
SRX3984016,1.4240579693
SRX3984017,0.221629281
SRX3984019,1.0482025269
SRX3984020,0.1511504991
SRX3984021,0.5500556687
SRX3984022,0.2908456809
SRX3984023,-0.1683396697
SRX3984024,1.1448809729
SRX3984025,1.1922674817
SRX3984026,1.3611345064
SRX3984027,1.2340016828
SRX3984028,1.228797383
SRX3984029,1.2332272222
SRX3984031,0.14273190300000002
SRX3984032,0.23136339050000002
SRX3984034,-0.0577487288
SRX3984035,-0.9413961238
SRX3984036,0.5641172944
SRX3984037,1.2283564873000001
SRX3984038,0.5383593962000001
SRX3984039,0.7439963794000001
SRX3984040,1.178607654
SRX3984041,0.1828310643
SRX3984042,-0.1299403764
SRX3984043,-0.6421784081
SRX3984045,0.6834006443
SRX3984046,0.1090129318
SRX3984047,0.6698581567
SRX3984048,0.13498601
SRX3984049,0.1467096393
SRX3984050,-0.0026094654
SRX3984051,0.8542758121
SRX3984052,1.2995197441
SRX3984056,-0.0478953656
SRX3984057,0.569686813
SRX3984058,0.1249270576
SRX3984059,0.7287452791
SRX3984061,0.37065531900000004
SRX3984062,0.8325236975
SRX3984063,1.2275885901999999
SRX3984064,1.3192417378
SRX3984065,1.14413713
SRX3984066,1.1481822709
SRX3984067,1.3873236115
SRX3984068,1.3272915747
SRX3984069,-0.0883689348
SRX3984070,0.7836040437
SRX3984071,0.3240370504
SRX3984073,1.3134055048
SRX3984074,1.3573437559000001
SRX3984077,1.0060460297
SRX3984078,1.0793039779
SRX3984079,0.3300566112
SRX3984080,0.11707546660000001
SRX3984082,1.3289362139
SRX3984084,0.0200779931
SRX6997963,0.07357073110000001
SRX6997964,0.31180583230000003
SRX6997965,-0.1183966431
SRX6997967,0.5388874488000001
SRX6997968,-0.7634399393
SRX6997969,-0.3042591892
SRX6997971,-0.6124581799000001
SRX6997972,0.0654500293
SRX6997973,-0.3096859963
SRX3159100,0.1462106629
SRX3159101,0.0924679047
SRX3159102,0.0264318848
SRX3159103,-0.2651104523
SRX3159000,-0.0614924821
SRX3159001,0.1872500629
SRX3159002,0.4301645872
SRX3159003,0.061493728600000006
SRX3159004,-0.2616266355
SRX3159005,-0.0298199665
SRX3159006,-0.5147891093
SRX3159007,0.07268700560000001
SRX3159008,-0.995148852
SRX3159009,-0.2234298328
SRX3159010,-0.45069732960000003
SRX3159012,0.7928436320000001
SRX3159013,-0.44082599840000003
SRX3159014,0.0331511754
SRX3159015,-0.17711158500000002
SRX3159016,-0.8397460926
SRX3159017,-0.6009054376
SRX3159018,-0.47245101170000003
SRX3159019,1.0905653225
SRX3159020,0.4467552889
SRX3159021,0.5811443085
SRX3159022,0.1812494118
SRX3159023,-0.0495023059
SRX3159024,-0.5045286523
SRX3159025,0.5451524818
SRX3159026,0.4003765159
SRX3159027,0.1899925745
SRX3159028,-0.1122236021
SRX3159029,-0.2029812313
SRX3159030,0.013354599
SRX3159034,-0.2382297793
SRX3159036,-0.49934385000000003
SRX3159037,-0.27032829
SRX3159041,-0.9136105440000001
SRX3159042,0.22720261290000002
SRX3159043,-0.1205873172
SRX3159045,-0.7595137429000001
SRX3159047,-1.3998676909
SRX3159048,0.5727501657
SRX3159049,0.1163280723
SRX3159050,-0.0975652078
SRX3159051,-0.19069478480000002
SRX3159052,-0.7830570232
SRX3159053,-0.4183764468
SRX3159054,-0.49997427580000003
SRX3159055,-0.2762895422
SRX3159056,-0.8070762565
SRX3159057,-0.25048892700000003
SRX3159058,-0.1791192349
SRX3159060,-0.34595218110000003
SRX3159061,-0.6329977608
SRX3159062,0.0336760403
SRX3159063,0.4243878331
SRX3159066,-0.3016171064
SRX3159069,-0.6001391847
SRX3159070,-0.4616064622
SRX3159071,-0.1782658963
SRX3159073,-0.06901690740000001
SRX3159074,-0.0303801642
SRX3159075,-0.5948893474
SRX3159076,-0.3350921933
SRX3159080,-0.3938144819
SRX3159082,-0.6819437221
SRX3159083,-0.6989195838000001
SRX3159086,0.6484668937
SRX3159087,-0.13639123
SRX3159088,-0.13941588
SRX3159089,-0.7420629647
SRX3159090,-0.24798949220000002
SRX3159091,-0.6751206241000001
SRX3159092,0.14743814660000001
SRX3159093,-0.6054401732
SRX3159094,-2.226415046
SRX3159095,0.0063911549
SRX3159096,0.272926339
SRX3159097,0.2983983349
SRX3159098,-0.5065093854
SRX3159099,-0.9888341988
SRX3158988,0.3429756668
SRX3158989,-0.7068033163
SRX3158990,-1.1940927186
SRX3158991,0.3443106955
SRX3158992,-0.3290571658
SRX3158996,-0.013918501000000002
SRX3644656,-0.0425414869
SRX3644657,0.0259164156
SRX3644658,0.016625071300000002
SRX3644659,0.13710672470000002
SRX3644660,-0.1299282769
SRX3644661,-0.2095561919
SRX3644662,-0.5097095821000001
SRX3644663,-0.3657051142
SRX3644664,0.2740228229
SRX3644665,0.0104190249
SRX3644666,-0.11720869490000001
SRX3644667,0.0641374398
SRX3644668,-0.0101012965
SRX3644669,-0.005995272
SRX3644670,0.3002801469
SRX3644671,-0.1261577284
SRX3644672,0.2959536539
SRX3644673,0.1690137657
