,new_45224_45399_c
LBexp_1,8.4947
LBexp_2,8.4673
LBexp_3,8.493
LBtran_1,8.3863
LBtran_2,8.1028
LBtran_3,7.5998
LBstat_1,7.6417
LBstat_2,7.8377
LBstat_3,7.6663
LBGexp_1,8.3916
LBGexp_2,8.798
LBGexp_3,8.2184
LBGtran_2,7.7289
LBGtran_3,7.8711
LBGstat_1,7.5568
LBGstat_2,7.4397
LBGstat_3,7.9491
S0_1,9.706900000000001
S0_2,11.327
S0_3,11.0805
S1_1,10.2142
S1_2,9.8021
S1_3,9.9646
S2_1,8.911200000000001
S2_2,8.329
S2_3,7.5946
S3_1,9.9592
S3_2,9.1744
S4_1,10.0142
S4_2,8.9319
S4_3,8.5269
S5_1,9.5325
S5_2,9.6475
S5_3,9.853
S6_1,8.2345
S6_2,7.8464
S6_3,8.2031
S6/t_1,9.5414
S6/t_2,8.1374
S6_4,9.3862
S6_5,9.2084
S6_6,9.41
S7_4,10.3018
S7_5,10.4316
S7_6,10.706900000000001
S8_4,10.0184
S8_5,10.0687
G135_1,9.7597
G135_3,8.7933
G150_1,9.1688
G150_2,9.0308
G150_3,10.3259
G180_1,10.2638
G180_2,10.653
G180_3,10.0007
C30_1,11.1993
C30_2,10.9133
C90_1,10.7047
C90_2,9.1105
BI_1,7.8688
BI_2,7.904
BC_2,7.8621
BC/t_1,9.0602
BC/t_2,10.7975
BC_1,7.6097
Sw_1,7.4455
Sw_2,7.7912
BT_1,7.7568
BT_2,7.4091000000000005
B36_1,7.3135
B36_2,7.9685
B60_1,7.8394
B60_2,8.8058
M9exp_1,9.7699
M9exp_2,9.7102
M9exp_3,8.9801
M9tran_1,8.2897
M9tran_2,8.3002
M9tran_3,8.544
M9stat_1,8.247
M9stat_2,8.1753
M9stat_3,7.9075
M+G_1,11.1824
M+G_2,9.0183
M+G_3,8.6911
Glu_1,10.4855
Glu_2,9.3632
Glu_3,9.65
Fru_1,10.4311
Fru_2,9.5634
Fru_3,8.9915
Mal_1,7.9808
Mal_2,8.891
Mal_3,8.8456
G+S_2,8.878
G+S_3,9.3769
Pyr_1,10.125
Pyr_2,9.4963
Pyr_3,9.9128
Gly_1,10.1893
Gly_2,10.3422
Gly_3,9.6683
Glucon_1,10.2596
Glucon_2,10.4871
Glucon_3,8.2985
aero_1,8.657399999999999
aero_2,7.43
aero_3,7.6319
nit_1,8.219
nit_2,7.7894
nit_3,8.5244
ferm_1,8.3288
ferm_2,7.632
ferm_3,8.6164
T-5.40H_1,9.5062
T-4.40H_1,8.7089
T-3.40H_1,8.6096
T-2.40H_1,8.1453
T-1.40H_1,8.2626
T-1.10H_1,8.4778
T-0.40H_1,8.2946
T0.0H_1,8.0639
T0.30H_1,9.311
T1.0H_1,8.5854
T1.30H_1,8.4447
