,-0.121171932174675,-0.09424483613585834,-0.06731774009704167,-0.040390644058225,-0.013463548019408328,0.013463548019408328,0.04039064405822501,0.0673177400970417,0.09424483613585835,0.121171932174675,0.14809902821349166,0.17502612425230837,0.20195322029112503,0.22888031632994169,0.25580741236875837,0.2827345084075751,0.3096616044463917,0.3365887004852084,0.363515796524025,0.3904428925628417
thresh,-0.08078128811645,0.08078128811645,3,,,,,,,,,,,,,,,,,
unreg,0,0,2,41,2042,1763,46,3,0,2,0,0,0,0,0,0,0,0,0,0
gntR,0,0,0,0,2,0,0,0,2,0,0,2,1,2,1,0,1,1,0,0
tyrR,1,1,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['fdoI' 'fdoH'],[],[],[],[],[],[],[],[],[],[]
gntR_genes,[],[],[],[],['gntX' 'nfuA'],[],[],[],['eda' 'idnR'],[],[],['edd' 'gntT'],['gntU'],['gntK' 'idnT'],['idnK'],[],['idnO'],['idnD'],[],[]
tyrR_genes,['aroP'],['tyrP'],['aroF' 'tyrB' 'tyrA'],['aroL' 'aroM'],['yaiA' 'tyrR'],['aroG'],['folA'],[],['mtr'],[],[],[],[],[],[],[],[],[],[],[]
