,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,13.169986991266667,0.9711417470803589,3.0,0.0,14.0946212702,1.0,13.2571285678,2.0,12.1582111358,,
1,AB0057_PGcoculture__AB ,2.4999988190721467e-11,0.38269333080077755,4.0,3.0,0.1060693089,4.0,-0.2124249654,5.0,0.4875346685,6.0,-0.38117901190000003
2,AB0057_PGcoculture__ABPG,-1.3312732076999998,1.6150159110818212,4.0,7.0,-2.1692684386,8.0,-2.3765169376,9.0,1.0692438403,10.0,-1.8485512949
3,AB5075_AZI__AZI_000,0.0,0.9000783071716755,2.0,11.0,0.6364514746000001,17.0,-0.6364514746000001,,,,
4,AB5075_AZI__preculture,7.25748047035,0.7926440067644246,2.0,12.0,6.6969965181,13.0,7.8179644226,,,,
5,AB5075_AZI__AZI_040,-8.6804713516,0.27455134042730006,2.0,14.0,-8.8746084662,18.0,-8.486334237,,,,
6,AB5075_AZI__AZI_028,-0.5172011392,0.606952498291449,2.0,15.0,-0.9463813666,19.0,-0.0880209118,,,,
7,AB5075_AZI__AZI_003,-0.18306865035000003,0.3297294006412446,2.0,16.0,-0.41622254550000004,20.0,0.050085244800000005,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.9861444856333333,0.729372977004102,3.0,21.0,1.4177578902999999,28.0,0.1440252884,29.0,1.3966502782,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,1.1109657660481844,3.0,22.0,0.6410800496,23.0,-1.2828327094,24.0,0.6417526598000001,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-20.2837590921,2.5071554624288197,3.0,25.0,-21.2008095484,26.0,-22.2032776731,27.0,-17.4471900548,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,4.653213266860104,3.0,30.0,-4.6554507136000005,32.0,0.0044781257,34.0,4.6509725879,,
12,AB5075_VIR-O_LSO__LSO,-2.9102060447,5.931483374488689,3.0,31.0,-5.5847564475,33.0,-7.0334784467,35.0,3.8876167601000002,,
13,AB5075_Zinc__Control,0.0,6.390936813320211,3.0,36.0,2.3567770079,37.0,-7.234647659,38.0,4.8778706511,,
14,AB5075_Zinc__Zinc,1.6211267680499999,1.9203973340085314,2.0,39.0,0.2632007906,40.0,2.9790527454999998,,,,
15,AB5075_biofilm+abx__planktonic,3.333329908391155e-11,1.9670818431936443,3.0,41.0,2.1006863159,42.0,-1.7985067293,44.0,-0.3021795865,,
16,AB5075_biofilm+abx__biofilm,-6.765199958966666,2.464932453690038,3.0,43.0,-9.5369511734,45.0,-4.8190222857,46.0,-5.9396264178,,
17,AB5075_biofilm+abx__cip_biofilm,-5.594647784533334,1.6337615354404156,3.0,47.0,-3.8428513142,48.0,-5.8642592892,50.0,-7.0768327502,,
18,AB5075_biofilm+abx__tet_biofilm,-8.830963442666667,0.9418935604208845,3.0,49.0,-8.0197599624,51.0,-8.6091696422,52.0,-9.8639607234,,
19,AB5075_gigAB__kan_gigB,-22.00257223743333,2.6953189811834752,3.0,53.0,-22.9680649851,54.0,-24.0821709274,55.0,-18.9574807998,,
20,AB5075_gigAB__gigB,-18.214972767033334,1.5001804952932847,3.0,56.0,-19.8326528499,57.0,-17.9426724544,58.0,-16.8695929968,,
21,AB5075_gigAB__kan_gigA,-19.973112738566666,3.686860221539742,3.0,59.0,-17.7206553284,60.0,-17.9708010484,61.0,-24.2278818389,,
22,AB5075_gigAB__gigA,-10.0415074126,8.059007371344418,3.0,62.0,-14.0206662639,63.0,-0.7668527685000001,64.0,-15.3370032054,,
23,AB5075_gigAB__kan_WT,-20.930347856966666,0.48415698660601725,3.0,65.0,-20.6674698685,66.0,-20.6344937901,67.0,-21.4890799123,,
24,AB5075_gigAB__WT,0.0,0.9140753781975096,3.0,68.0,0.3883475735,69.0,0.6557811642,70.0,-1.0441287377,,
25,AB5075_med__CA-MHB,-1.94386218325,1.6250464647246137,2.0,71.0,-0.7947808083,72.0,-3.0929435582,,,,
26,AB5075_med__CA-MHB_pH6,-4.64804844955,1.8627842774180698,2.0,73.0,-3.3308610551,74.0,-5.965235844,,,,
27,AB5075_med__RPMI+_pH7,-5.6490829076499995,1.1003558004978766,2.0,75.0,-6.4271519559,76.0,-4.8710138594,,,,
28,AB5075_med__RPMI+_pH6,-2.7663539981000005,5.663301839617807,2.0,77.0,-6.7709131328000005,78.0,1.2382051366,,,,
29,AB5075_med__RPMI+_-HCO3,-3.47883156945,2.844883559700008,2.0,79.0,-1.4671951127,80.0,-5.4904680262,,,,
30,AB5075_med__LB,0.0,1.0642968834737536,2.0,81.0,0.7525715435,82.0,-0.7525715435,,,,
31,AB5075_med__M9+AA,1.0279636401999999,0.46140498844109656,2.0,83.0,1.3542262364,84.0,0.701701044,,,,
32,AB5075_med__M9-AA,-1.2017443113500001,1.6694360661753729,2.0,85.0,-0.021274748200000002,86.0,-2.3822138745,,,,
33,AYE_adeB__WT,-3.33333360913457e-11,1.1935737324466358,3.0,87.0,-0.7738879679,88.0,1.3745883099,89.0,-0.6007003421,,
34,AYE_adeB__adeB,-16.49150834203333,2.083491763546759,3.0,90.0,-18.8933823736,91.0,-15.171454656,92.0,-15.4096879965,,
35,COL__0ug/ml,0.0,1.9677149280978647,2.0,93.0,-1.3913845691,94.0,1.3913845691,,,,
36,COL__0.25ug/ml,-0.08075875259999998,4.278790849697427,2.0,95.0,2.9448032725,96.0,-3.1063207777,,,,
37,COL__1ug/ml,-3.7089512317000004,0.9238523471713925,2.0,97.0,-3.0556889722,98.0,-4.3622134912,,,,
38,H2O2__0ug/ml,0.0,0.08133588268449513,2.0,99.0,-0.0575131542,100.0,0.0575131542,,,,
39,H2O2__1.25ug/ml,-3.72721491905,1.5856827968309288,2.0,101.0,-2.6059678606,102.0,-4.8484619775,,,,
40,H2O2__2.5ug/ml,-6.6742258222499995,0.5897318050751194,2.0,103.0,-6.2572224638,104.0,-7.0912291807,,,,
41,H2O2__5ug/ml,-1.62167379115,1.2787182766551042,2.0,105.0,-0.7174834265000001,106.0,-2.5258641558,,,,
42,MRP__0ug/ml,0.0,2.895860999612991,2.0,107.0,2.0476829502,108.0,-2.0476829502,,,,
43,MRP__25ug/ml,-0.07432627624999999,2.702340027687961,2.0,109.0,1.8365166824,110.0,-1.9851692349,,,,
44,MRP__100ug/ml,-2.42977195405,0.2818915355549587,2.0,111.0,-2.2304445377,112.0,-2.6290993704,,,,
45,MRP__200ug/ml,-0.7957405784,1.527736820720723,2.0,113.0,-1.8760136442,114.0,0.28453248740000003,,,,
46,growth__2h,0.0,2.4491490975294683,2.0,115.0,-1.731809935,116.0,1.731809935,,,,
47,growth__4h,-2.29886271255,2.152786323581308,2.0,117.0,-3.8211125204,118.0,-0.7766129047,,,,
48,growth__6h,-5.26692502395,0.9194765801269751,2.0,119.0,-5.9170931489,120.0,-4.616756899,,,,
49,growth__8h,-6.651417227850001,1.6936077639369456,2.0,121.0,-7.8489787624,122.0,-5.4538556933,,,,
50,growth__10h,-7.2350267556,0.077117649484985,2.0,123.0,-7.2895571685,124.0,-7.1804963427,,,,
51,mutants__WT,0.0,0.5278739731128762,2.0,125.0,0.37326326600000004,126.0,-0.37326326600000004,,,,
52,mutants__R7,-2.67274039715,0.4448714760197023,2.0,127.0,-2.3581687597,128.0,-2.9873120346,,,,
53,mutants__gacA,11.7954543543,0.25923936677908915,2.0,129.0,11.9787642685,130.0,11.6121444401,,,,
54,vacJ_LL-37__WT,0.0,0.29046828607038044,2.0,131.0,0.2053920948,132.0,-0.2053920948,,,,
55,vacJ_LL-37__WT+LL-37,-0.79425930225,0.623226807428592,2.0,133.0,-0.3535714005,134.0,-1.234947204,,,,
56,vacJ_LL-37__vacJ,10.58233607515,0.3382302462842647,2.0,135.0,10.8215009759,136.0,10.3431711744,,,,
57,vacJ_LL-37__vacJ+LL-37,8.04929745465,1.4572991147402736,2.0,137.0,7.0188313684,138.0,9.0797635409,,,,
