,SACI_RS03380
SRX5495523,-0.21811131884404664
SRX5495524,0.16009632187676992
SRX5495525,-1.499799083880016
SRX5495526,-1.8907926120171377
SRX6762909,-0.22304517573427773
SRX6762910,0.2230451757342795
SRX6762911,-0.05682322484462965
SRX6762912,-0.08590416699625614
SRX3467357,-0.07826897513222164
SRX3467358,0.07826897513222343
SRX3467359,0.07171566963222098
SRX3467360,-0.09215091442752232
SRX3565164,0.31872481408937503
SRX3565165,-0.2577437935936704
SRX3565166,-0.7626125086740458
SRX3565167,0.4551758039403211
SRX3565168,-2.224984559421165
SRX3565169,-1.7399755348585495
SRX3565170,-0.6660809564537127
SRX3565171,-0.1118823498681003
SRX3565172,-0.14501619715228298
SRX3565173,-0.876950203303509
SRX3565174,0.018544526499930214
SRX3565176,0.8520249518568601
SRX3565177,-0.27007435471923724
SRX3565178,-1.4099640136034255
SRX3565179,-0.19478216464264708
SRX3565180,-0.2957536433616585
SRX3565181,0.04153629194912156
SRX3565182,0.2053036435701632
SRX3565183,-0.4724543403059007
SRX3565184,-0.6160028540307554
SRX3565185,-0.6051394492984592
SRX3565186,-2.2843544062448826
SRX3565187,-0.4823914761791786
SRX3565188,0.5586150041369429
SRX3565191,0.15242610462955494
SRX3565192,0.454798150559613
SRX3565193,-0.8321018573481815
SRX3565194,-0.6305525308358675
SRX3565195,-0.20434539805462304
SRX3565197,-1.2759648075236203
SRX3565198,-0.31593156098310704
SRX3565199,0.8999698317719194
SRX3565200,0.034048791641360765
SRX3565201,-0.7832581148204643
SRX3565202,-0.7421708560878111
SRX3565203,0.8443730209574873
SRX3565204,0.993040890638385
SRX3565205,-0.26076652089436697
SRX3565206,-0.02297117072771471
SRX3565208,-0.6394585504605139
SRX3565209,-1.003449325370395
SRX3565210,0.6118092997012798
SRX3565211,1.2348239039715148
SRX4001511,0.19498572950123627
SRX4001513,-0.19498572950123536
SRX4001514,-0.7235349790045511
SRX4001515,-0.06897168625731709
SRX4001516,-0.4549105907039346
SRX4001517,-1.1355489276660895
SRX4001518,-0.29114223617358714
SRX4001519,-0.2805567328120269
SRX4001520,-0.9494107597188997
SRX4001521,-0.3627367954027108
SRX4001522,-0.57449676056308
SRX4001523,-0.7463064839074383
SRX4001524,-0.6417764870933444
SRX4001525,-1.566643970945674
SRX4001526,-1.5723624332619668
SRX4001528,-2.131424956554664
SRX3823521,-0.021281323282182463
SRX3823522,0.1879711683761247
SRX3823523,-0.16668984509394402
SRX3823524,-0.13642839347137325
SRX3823525,-0.5734408754448683
SRX3823526,0.7664589255088545
SRX3823527,-0.4031668186422026
SRX3823528,-0.6010773200819095
SRX3823529,-0.18554423837847625
SRX3823530,-0.2624740298647854
SRX3823531,0.0925603406817963
SRX3823532,-0.08446665649345064
SRX3823533,-0.4231004312289972
SRX3823534,-0.5999192331983965
SRX3823536,-0.3992070965747798
SRX3823537,-0.5652962305180722
SRX3823538,-0.4357035228657571
SRX3823539,-1.0854002554085842
SRX5653264,-0.26091224495373666
SRX5653265,-0.2568655097645713
SRX5653266,-0.4658315041972383
SRX5653267,0.1251248977124355
SRX5653268,-0.17560776125756486
SRX5653269,0.05048286354512932
