,A,Lrp
SRX4705217,0.1818911437,-0.1912132611
SRX4705218,0.3932708452,0.314779089
SRX4705219,0.30057403920000003,0.47990500760000004
SRX4705220,0.1656950565,0.4767462776
SRX4705221,1.4998912967,0.4950159114
SRX4705222,0.0706827507,0.6584069299
SRX4705223,-0.9755576506,0.3264376297
SRX4705224,-0.5610883094,0.4841839974
SRX4705225,2.8685131723,0.9759841434000001
SRX4705226,2.5128726255,0.6436066375
SRX4705227,1.2861522521,0.0506435357
SRX4705228,0.5048613565,0.4709963548
SRX4705229,0.6453252379000001,0.5467788408
SRX4705230,0.6037209708,0.6440852474000001
SRX4705231,1.0675274556,0.20524776720000001
SRX4705232,1.4262824863,0.414003043
SRX4705233,2.1707099076,1.0314138197
SRX4705234,2.1043069449,0.9776055061000001
SRX4705235,2.2310684122,0.42285493490000003
SRX4705236,2.1542231351,0.9258231409000001
SRX4705237,2.4373814321,0.39252543700000003
SRX4705238,2.1149534186,0.3675955966
SRX2038319,-1.5750132174,-0.6987594427
SRX2038320,-1.6807283284999999,0.21893339
SRX2038321,-0.4755094362,-0.32595251140000003
SRX2038322,-1.4903091533000001,-0.4676213152
SRX2038323,-1.7883524212,-0.6919078386
SRX2038324,0.025902157800000002,0.07441603620000001
SRX2038325,-1.9878175304,-1.4814481066
SRX2038326,-1.1703388614,-0.4922183747
SRX2038327,-2.2029674184,-0.8995050710000001
SRX2038328,-1.9762567630999999,-0.0430858747
SRX2038329,-1.7380375139000002,0.328357881
SRX2038330,-0.7088192328,-0.0534080917
SRX2038331,-0.4679008042,0.3174450166
SRX2038332,-0.398896201,-0.1036710025
SRX2038334,0.6633893016,-0.3517465696
SRX2038335,0.0867345422,0.5192796098
SRX2038336,0.29527858490000003,0.1308822454
SRX2038337,0.0945899993,-0.424197062
SRX2038338,0.5696106656000001,0.4053826272
SRX2038339,-2.0838733434,-0.4372174062
SRX2038340,0.9735947861,0.8743043845
SRX2038341,1.2589770773,0.6255071712
SRX2038342,1.3307905836,0.9035958732
SRX2038343,0.66731104,0.5011373763
SRX2038344,0.1998851979,0.2909867432
SRX2038345,0.5926344854,0.0166781812
SRX2038346,-1.5577146564,-0.2262872166
SRX2038347,-1.142465689,0.0553749022
SRX2038348,-1.2296220438,0.3705303764
SRX2038349,1.258579425,0.6758979615
SRX2038350,0.4443597915,0.0595006877
SRX2038351,1.704383881,0.6567124508000001
SRX2038352,0.0839701788,0.37708467960000003
SRX2038353,1.1259633762,0.2298474415
SRX2038354,0.9242891478,0.5212395903
SRX2038355,0.17662081300000002,0.32747520890000004
SRX2038356,1.15517306,0.1956860706
SRX2038357,1.0054025518,0.2933768154
SRX2038358,0.4615139284,0.3530191183
SRX2038359,0.7208136301,0.8308271177000001
SRX2038360,1.4441253849,0.3140367952
SRX2038361,0.8865063885000001,0.4424675904
SRX2038362,0.5430594535000001,0.2045211275
SRX2038363,0.7182083023,0.570620766
SRX2038364,0.6274774281000001,0.1584720506
SRX2038365,-1.6341584139,-0.46978876070000003
SRX2038366,-1.5681821897,-0.5714079609
SRX2038367,-1.8679142646,-0.2061103138
SRX2038368,0.8170411145,0.28556949470000004
SRX2038369,0.23332698840000002,-0.1080755974
SRX2038370,-0.3099650625,-0.1668364591
SRX2038371,0.4181499885,0.1830116386
SRX2038372,1.2553909506,0.3225783879
SRX2038373,0.2955013099,0.3390267838
SRX2038374,0.8881141112000001,0.3525498406
SRX2038375,0.6765453020000001,0.056790971700000005
ERX530520,0.0115573554,-0.0900831628
ERX530521,-0.762950113,0.09938717050000001
ERX530522,0.1091364739,0.0008525029000000001
ERX530523,-0.8639593688,0.0641294674
ERX530524,-0.0115573554,0.0900831628
ERX530525,-0.7014272791,0.0428252215
ERX530526,-0.22697799870000002,-0.13102121560000002
ERX530527,-0.18918400800000001,-0.0087000389
ERX3212443,-0.1227373462,0.1026091301
ERX3212444,0.4470172881,0.283112284
ERX3212445,0.20535377640000002,0.27994633280000003
ERX3212446,0.6621067143,0.1902086395
ERX3212447,0.21237149030000002,0.11612324360000001
ERX3212448,0.1811588829,0.09240823790000001
ERX3212449,0.046379092600000005,0.0016942774
ERX3212450,-0.0192958308,0.021957981
ERX3212451,-0.0270832617,-0.0236522584
ERX3212452,-1.0258411147,-0.0084512318
ERX3212453,-1.2504787032,-0.055699941600000004
ERX3212454,-1.3959728621,-0.0976466485
SRX7478973,-0.18736079830000002,-0.029498764700000003
SRX7478974,0.5635416395,0.0311821233
SRX7478975,-0.3761808412,-0.0016833585
SRX7478976,-0.490927881,-0.11773795890000001
SRX7478977,-0.4117770935,-0.11458857260000001
SRX7478978,-0.7513046364,0.0217526694
SRX7478979,-1.7735083985000002,0.0297424011
SRX7478980,-2.0060218058,-0.07473409190000001
SRX7478981,-1.8849420553,-0.1823935378
SRX7478982,-1.9953376166,0.0365516841
SRX7478983,-1.9934686309,0.0361347527
SRX7478984,-2.2207019463,-0.0174878901
ERX1521038,0.7680285349,0.15356988900000001
ERX1521039,1.8455102264,0.7517151929
ERX1521040,0.6688880212,0.15442835500000002
ERX1521041,1.3162997342,0.3693152416
ERX1521042,0.4648914941,-0.2709244787
ERX1521043,-1.4500589697000001,0.23572307820000002
ERX1521044,0.46901823530000003,0.1473786562
ERX1521045,-0.46901823530000003,-0.1473786562
SRX621182,1.1747623419,-0.6266583480000001
SRX621183,1.2539659572000001,-0.6146984647
SRX621184,3.1231552646,-0.0193616986
SRX621185,2.7858069227,-0.0946316615
SRX621188,1.9484282298000002,-0.5132170620000001
SRX621189,2.5130779319,-0.3202209545
SRX621190,-0.0782410317,0.013805922600000001
SRX621191,0.0782410317,-0.013805922600000001
SRX621192,2.5402386967,-0.5226067915
SRX621193,2.53929648,-0.22355910550000002
SRX6489436,-1.2590137775999999,-1.0526250567
SRX6489437,-1.3189027878,-0.6706287682000001
SRX6489438,-1.7725943268000002,-1.103046825
SRX6489439,0.1695197216,-0.0248023115
SRX6489440,0.5185674784000001,-0.19088164230000002
SRX6489441,-0.6880872,0.2156839538
SRX6489442,0.2599084582,0.0004790787
SRX6489443,0.5879850881,-0.24924416500000002
SRX6489444,-0.23731745540000002,-0.0365342997
SRX6489445,0.12635499320000002,-0.21305829140000002
SRX6489446,0.4880785957,-0.1375155357
SRX6489447,-0.7271998645000001,0.08779719450000001
SRX6489448,1.2735451303,0.044947880700000005
SRX6489449,1.174365869,0.1083608974
SRX6489450,0.8010359838000001,0.7463370904000001
SRX6489451,0.5347446566,0.1030981291
SRX6489452,0.5731807931,0.0029131278
SRX6489453,0.2940555006,0.21920162070000002
SRX6489454,0.1584228653,0.0792283838
SRX6489455,1.1226730583,0.22465055990000002
SRX6489456,-0.055748671900000005,0.09611450220000001
SRX6489457,-0.4509152475,-0.4607745046
SRX6489458,0.0869485341,-0.4113752311
SRX6489459,0.2368893659,0.4200371873
SRX6489460,0.11354706910000001,-0.340999967
SRX6489461,-0.1258378087,-0.3799230141
SRX6489462,-0.0919984035,-0.2324251337
SRX6489463,0.9572158056000001,-0.055215711300000005
SRX6489464,1.0595232656,-0.0798295879
SRX6489465,1.0710267772,0.8923981296
SRX6489466,-0.8110441497,-0.6426236984
SRX6489467,-0.7832230747000001,0.2923435379
SRX6489468,-0.6576576358,0.3822452958
SRX6489469,-1.0068645258,0.45637266930000003
SRX6489470,-0.2912042837,-0.326722685
SRX6489471,-0.8683356917,0.18155045890000002
SRX6452027,-0.4391069442,0.9404696237
SRX6452029,-0.2309980808,-0.1515388614
SRX6452030,-0.1595167704,0.7117004582
SRX6452031,-1.5524513261,-0.4722923062
SRX6452044,-2.0520127255,-0.9211709592
SRX6452045,-0.4483566949,-0.28827429400000004
SRX6452046,-0.8716844224,-0.6354277109
SRX6452047,-0.460955804,0.47840596560000004
SRX6452048,0.2309980808,0.1515388614
SRX6452059,-0.597486371,0.5557090716
SRX1828491,-0.0399435878,0.6857922788
SRX1828492,-0.0508935217,0.8760484215000001
SRX1828493,0.3286133792,0.64876325
SRX1828494,0.367488493,1.2056140604
SRX1828495,0.12560125660000002,0.2603298422
SRX1828496,0.3295071042,0.2227768954
SRX1828497,0.1886522806,0.2650009698
SRX1828498,0.37408441470000003,0.48509761970000004
SRX1828499,0.9387599918,0.5629283758
SRX1828500,1.1106362809,0.7281081608000001
SRX1828501,-0.200560871,0.36403358010000003
SRX1828502,0.0182683012,0.19318318980000002
SRX1828503,0.691203448,0.5671175634
SRX1828504,0.6477457351,0.4314848885
SRX1828505,-0.7013312326000001,-0.1039573478
SRX1828506,-0.0825256452,0.3120105125
SRX1828507,0.054701248300000005,-0.0702854068
SRX1828508,-0.054701248300000005,0.0702854068
SRX3796953,0.7116342698,-0.030001383200000002
SRX3796954,-0.7116342698,0.030001383200000002
SRX3796955,3.6582409359,0.6844362994000001
SRX3796956,2.27385458,0.2085798669
SRX3796957,-5.1756520428,-2.7074960758
SRX3796958,-4.7935334904,-2.2073135144
SRX3796959,-4.5375150707,0.23984084090000002
SRX3796960,-4.511423718,0.1635503158
SRX3796961,-3.4373195669,0.17172141970000002
SRX3796962,-3.1994100261,0.1494903623
SRX3796963,-5.8351081515,-2.3844169869
SRX3796964,-7.1151073515,-2.3370652507
SRX3796965,-6.4647347546,-1.8502456161
SRX3796966,-6.3081775117,-1.9031192534999999
SRX3796967,-4.4501515828,-0.5145144508
SRX3796968,-4.737612662,-0.8630342392
SRX3796969,-1.5159547516,-1.3111394682
SRX3796970,-3.8006311933,-2.1154706037
SRX3796971,-18.1218804599,-10.1521245118
SRX3796972,-18.0465250002,-10.1521245118
SRX3796973,-17.6006617394,-10.1521245118
SRX3796974,-17.9648533573,-10.1521245118
SRX3796975,-17.5529992439,-10.1521245118
SRX3796976,-16.944668969,-10.1521245118
SRX3796977,-17.369908707,-10.1521245118
SRX3796978,-18.02673378,-10.1521245118
SRX3796979,-17.1313355517,-10.1521245118
SRX3796980,-17.7608676662,-10.1521245118
SRX3796981,-16.683559742,-10.1521245118
SRX3796982,-17.0988225314,-9.8672853717
SRX3796983,-16.800945874,-9.8472322576
SRX3796984,-16.8920542722,-10.1521245118
SRX3796985,-18.1646999115,-9.5276696438
SRX3796986,-18.8012321405,-10.1521245118
SRX3796987,-17.7899425307,-10.1521245118
SRX3796988,-18.7432827537,-10.1521245118
SRX2568270,0.21087214580000002,-0.1740887635
SRX2568271,-0.9743022255,-0.0768579895
SRX2568272,-0.9242510096000001,-0.29923456860000003
SRX2568273,-1.2332888063,-0.4526764187
SRX2568274,-0.4085865285,-1.4944345094
SRX2568275,-0.21087214580000002,0.1740887635
SRX2568276,-1.1553130156,-0.2692647181
SRX2568277,-1.2750430391,-0.0776187967
SRX2568278,-2.3687068533,-0.7796522576
SRX2568279,-1.7330803676,-1.1713922136
SRX3421856,0.11839252580000001,-0.0391011556
SRX3421857,-0.11839252580000001,0.0391011556
SRX3421858,-2.0127720585,-1.4029457082
SRX3421859,-1.7307294579999999,-1.3017004343
SRX3421860,-0.8999757721,-0.6950490788
SRX3421861,-1.4602362550999999,-0.5546800431000001
SRX3421868,-5.4229070432,-2.9827201132
SRX3421869,-4.3509715328,-2.7841109133
SRX2606337,-0.21276904970000002,-0.052812482300000005
SRX2606338,-0.7944879208000001,-0.10589080020000001
SRX2606339,-0.026870082200000003,0.13890009520000002
SRX2606340,-0.2534308699,0.1291079563
SRX2606341,-1.2522874066,0.3004471439
SRX2606342,-0.0794062274,-0.09947817140000001
SRX2606343,-1.0097819676,-0.3231236548
SRX2606344,0.4596327244,0.7460154073
SRX2606345,-0.077739998,0.8000679278
SRX2606346,-0.8013889801,0.1238717104
SRX2606347,0.0431937083,0.0367324978
SRX2606348,-0.3134173699,-0.0929464423
SRX2606349,-0.42843833400000003,0.2025045521
SRX2606350,-0.6485984154000001,0.1287871819
SRX2606351,-0.9510518137,0.1861443562
SRX2606352,-0.1160336307,-0.11038986890000001
SRX2606353,-1.2017032871,-0.5372491961
SRX2606354,0.8771343484,0.7068202666000001
SRX2606355,-0.6387247742000001,0.7367755168
SRX2606356,-0.0142964304,0.4609246393
SRX2606357,0.1695753414,0.016079984500000002
SRX2606358,-0.27070464240000003,-0.0466309701
SRX2606359,-0.051653106000000004,0.0735059929
SRX2606360,-0.40913730660000003,0.1751794513
SRX2606361,-1.9085197944,0.38214387800000005
SRX2606362,-0.3446894567,-0.1005630088
SRX2606363,-1.9050052501999999,-0.7817182533
SRX2606364,0.7075511085,0.7795437621
SRX2606365,0.2065107645,0.9181027254
SRX2606366,0.14843714160000002,0.5039252657000001
SRX3648427,0.0338659437,0.6630685649
SRX3648428,-0.058726328700000004,0.1550190619
SRX3648429,1.1104948182,0.8466753165
SRX3648430,-1.428243363,-0.1310972154
SRX3648431,-1.5691712265,-0.0422508243
SRX3648432,-0.8188836213,-0.2571997454
SRX3648433,0.2622048542,0.6644495504
SRX3648434,0.027135710400000002,-0.1784902223
SRX3648435,0.2569688057,-0.43597441600000003
SRX3648436,2.0307168166,-1.6307053537
SRX3648437,1.6910516786,-1.9281791681
SRX3648438,2.1106148041,-1.6827254891
SRX3648439,0.2442682448,0.18357903120000002
SRX3648440,-0.2648415089,-0.4364119913
SRX3648441,0.10390920990000001,-1.012523352
SRX3648442,1.152395498,-1.1883557967
SRX3648443,0.8294046534,-1.4192909954
SRX3648444,0.6439050818000001,-1.5688989825
SRX3648445,-0.3878740572,0.6251402931000001
SRX3648446,-0.8486603702000001,-0.026266690500000002
SRX3648447,-0.4133253947,0.12190011560000001
SRX3648448,-0.1252184101,0.47628609850000003
SRX3648449,0.13351457690000001,0.5861321151000001
SRX3648450,0.4082606767,0.1574687807
SRX3648451,-0.0036750658,-0.07925651
SRX3648452,-0.3123801947,-0.6675757188
SRX3648453,-0.1005015831,-0.47305476560000004
SRX3648454,1.3874157037,-0.853442502
SRX3648455,0.8783270985,-1.2689851106
SRX3648456,0.7008124135,-1.5343207963999999
SRX3648457,-0.3347850456,0.6773649644
SRX3648458,0.0522359616,0.2853147437
SRX3648459,-0.11860473140000001,-0.006848858
SRX3648460,-0.16077301970000002,0.46684610800000004
SRX3648461,-0.5150404427,-0.502865764
SRX3648462,0.11510296980000001,-0.549238314
SRX3648463,0.5407263717,0.5842824241
SRX3648464,0.42693073260000003,-0.1173559478
SRX3648465,0.1615913535,-0.397783321
SRX3648466,0.5641382298000001,0.6560686041
SRX3648467,-0.2697978112,-0.1354508106
SRX3648468,-0.207848273,-0.45790280920000004
SRX3648469,0.8628273705,0.3681385169
SRX3648470,1.2652035021999999,0.1250848572
SRX3648471,0.8410153363,-0.0306615977
SRX3648472,-0.38791420330000004,0.9781691123
SRX3648473,-0.3009867431,0.9546479023000001
SRX3648475,0.1100195174,0.310777583
SRX3648476,0.1766358277,-0.3204588525
SRX3648477,0.1060602902,-0.4896707146
SRX3648478,-1.0497453344,1.0177489399
SRX3648479,-0.9932630634,0.4205739257
SRX3648480,-1.1701112280000001,0.5868037826
SRX3648481,-0.3371577984,-0.3722908415
SRX3648482,-0.1600449555,-1.7673126901
SRX3648483,0.2624253996,-1.7616071701
SRX1429221,0.0248911972,0.039075698900000004
SRX1429222,-0.0678458655,-0.2192288872
SRX1429223,0.042954668200000004,0.18015318830000002
SRX1429224,-0.024785721900000002,0.1312014981
SRX1429225,-0.2753758611,-0.1156548797
SRX1429226,0.09626548600000001,-0.032220444800000005
SRX1429227,0.0156049605,0.5185280076000001
SRX1429228,-0.1937677501,0.4523538239
SRX1429229,-0.3273935972,-0.0040321253
SRX1429230,0.2964791389,0.6931853723
SRX1429231,0.4035247712,0.5891256807
SRX1429232,0.40791146170000003,0.9303438902000001
SRX1429233,0.7784400241,1.2619743965999999
SRX1429234,0.653224817,1.1437364608
SRX1429235,0.9779651388,1.3763683434
SRX1429236,0.8966973326000001,1.2963640306
SRX1429237,0.993145193,1.6400744890999999
SRX1429238,1.1286074669,1.6411032995000001
SRX1429239,1.2904526312,1.5190756242
SRX1429240,1.1989708386,1.404543248
SRX1429241,1.3159084452,1.5275820503
SRX1429242,0.3558698899,1.2413273238
SRX1429243,1.1472940187,1.6302931906
SRX1429244,0.9794422985000001,1.727661893
ERX2339161,-0.6303039674,-0.6661806992
ERX2339162,0.6303039674,0.6661806992
ERX2339163,2.6226206906,2.3222682369
ERX2339164,2.6074991411,1.867855762
ERX2339165,2.4176488847,0.11166448720000001
ERX2339166,3.4721285159,1.5989852335
ERX2339167,1.3198855542,0.11587826550000001
ERX2339168,-0.4211083973,-0.3140631601
ERX2339169,1.1031890045,0.94977871
ERX2339170,2.4694462697,2.2212317256
ERX2339171,3.0756262975,1.8550474097
SRX7656012,-1.0689978029,-0.2045462741
SRX7656013,0.1289249334,-0.1597403073
SRX7656014,0.153485497,0.09515438130000001
SRX7656015,-0.9468327216,-0.42282419260000004
SRX7656016,0.3795002928,-0.0859838384
SRX7656017,0.6632795659,-0.0124345133
SRX7656018,-0.2116597017,-0.1612372647
SRX7656019,-1.2946438305,-0.6128614893000001
SRX7656020,0.5842606422000001,-0.1265376337
SRX7656021,-0.12060160360000001,-0.2275276558
SRX7656022,-0.1111530944,-0.2535422329
SRX7656023,0.0392392874,-0.3060919019
SRX7656024,-0.9721565343,-0.4876091756
SRX7656025,-0.3492484252,-0.12001562510000001
SRX7656026,-0.6485693812000001,-0.36331778200000003
SRX7656027,-0.8251369202000001,-0.4233508166
SRX7656028,-1.5925494194,-0.3463331885
SRX7656029,-0.47463529930000004,-0.3650706778
SRX7656030,-0.6671485746,-0.45302908100000006
SRX7656031,-0.2977185324,-0.2371652267
SRX7656032,-0.537311926,-0.2741032385
SRX7656033,0.013054583500000001,-0.29802242360000003
SRX7656034,-0.32174528750000003,-0.2743115225
SRX7656035,-0.76450731,-0.4968501233
SRX7656036,-0.2969720815,-0.2924724541
SRX7656037,-0.6237477194000001,-0.3580055206
SRX7656038,-0.8788809617000001,-0.3164458443
SRX7656039,-0.0918310458,-0.029562572500000002
SRX7656040,0.2930176553,0.07618207710000001
SRX7656041,-0.2011866095,-0.0466195045
SRX7656042,-2.7931739512,-0.9269300455
SRX7656043,-2.6301657915,-0.9384482605000001
SRX7656044,-1.8426151711,-0.748264751
SRX7656045,-2.3608259857,-0.8873012515
SRX7656046,-2.4444129081,-0.8667595508
SRX7656047,-1.5708506634,-0.8869341912
SRX7656048,-1.8839599282,-0.8319929239
SRX7656049,-2.8355568224,-0.9977924032000001
SRX7656050,-2.7867474467,-0.8065437559
SRX7656051,-2.3537807986,-1.0956527993
SRX7656052,-2.2420138447,-1.2079512529
SRX7656053,-2.6091590118,-1.1344839024
SRX7656054,-1.1628056227,-0.5944886248
SRX7656055,-1.6036082397,-0.6324620085
SRX7656056,-1.3743639621,-0.5958388398000001
SRX7656057,-0.5974242184,-0.6987333238
SRX7656058,-1.1726348984000001,-0.6162458006
SRX7656059,-1.4480219577,-0.6229988394
SRX7656060,-0.37672896240000003,-0.7775296096000001
SRX7656061,-0.9621712191,-0.6367348427
SRX7656062,-1.354883534,-0.7008676392000001
SRX7656063,-1.0452527779,-0.6743638476
SRX7656064,-1.2635898759,-0.7400313701
SRX7656065,-1.3981622474,-0.565808135
SRX7656066,-1.1127392046,-0.211401315
SRX7656067,-0.9742446499,-0.15488951080000002
SRX7656068,-0.6520857039,-0.1703112363
SRX7656069,-0.8959836465000001,-0.1249273669
SRX7656070,-1.239009696,-0.1354451734
SRX7656071,-1.5064460033,-0.21863114890000002
SRX7656072,-1.0935435951,-0.30030776540000004
SRX7656073,-0.33537962050000003,-0.2325921024
SRX7656074,-1.7617382913,-0.37651142460000003
SRX7656075,-2.1138097457,-1.4555105899
SRX7656076,-2.8201148473,-1.4382961647
SRX7656077,-1.8616920708,-1.265720129
SRX7656078,-1.405122692,-0.7142990886
SRX7656079,-1.6341571677,-0.653963814
SRX7656080,-1.7969696494,-0.6355915708000001
SRX7656081,-1.3700098684,-0.6535478083
SRX7656082,-2.3370609964,-0.7999838895
SRX7656083,-1.9884079766,-0.7093445216
SRX7656084,-1.6899774606,-0.7187732603
SRX7656085,-1.5614348663,-0.7775143879
SRX7656086,-3.4566855856,-0.9258115376
SRX7656087,-1.5449094472,-1.0512845628
SRX7656088,-1.5961846819,-1.0196175642
SRX7656089,-1.5002601392,-1.0375504523
SRX7656090,-0.5766878863,-0.0772316708
SRX7656091,-0.5009774511,-0.1105726545
SRX7656092,-0.132976602,-0.0504237557
SRX7656093,-0.4079917886,-0.290542362
SRX7656094,-0.9154085587,-0.2713399226
SRX7656095,-0.0711352316,-0.1247743763
SRX7656096,-0.4225865595,-0.27228149020000003
SRX7656097,-0.26515287400000004,-0.2417259931
SRX7656098,-0.0989733487,-0.20242872650000002
SRX7656099,0.0348622498,-0.4553418254
SRX7656100,-0.18757064440000001,-0.22406817310000002
SRX7656101,-0.2063440305,-0.5457879472
SRX7656102,-0.1786138266,-0.152524719
SRX7656103,-0.037573253800000005,-0.1565124314
SRX7656104,0.1767659681,-0.1010947372
SRX7656105,-0.4968480864,-0.5777452301
SRX7656106,-0.48931223430000004,-0.4989096873
SRX7656107,-0.4972815611,-0.7620831777
SRX7656108,0.19728203560000002,-0.3064980264
SRX7656109,-0.2755542217,-0.0468346428
SRX7656110,0.1939217003,-0.11271043130000001
SRX7656111,-0.9919624492,-0.4556147712
SRX7656112,0.7101465619,-0.3262186607
SRX7656113,-0.7843565094,-0.3695731685
SRX7656114,0.3259341669,-0.4328935991
SRX7656115,-0.0311517413,-0.24215440130000002
SRX7656116,-0.5462549975000001,-0.3604929584
SRX7656117,0.0039513454,-0.5729903047
SRX7656118,-0.43365885,-0.3479598095
SRX7656119,-0.0420831733,-0.3427384097
SRX7656120,0.439764299,-0.0693524647
SRX7656121,-0.2683498004,-0.1360115345
SRX7656122,-0.0897880966,-0.08623943910000001
SRX7656123,-1.0501946647,-0.17251786360000002
SRX7656124,-0.2289255893,-0.09935140960000001
SRX7656125,0.0416639713,-0.1474329348
SRX7656126,-0.5070727554,-0.2158333244
SRX7656127,-0.5431310676000001,-0.2172143657
SRX7656128,0.20793236080000002,-0.2715383188
SRX7656129,-1.5770117482,-0.601975241
SRX7656130,-1.2882053924,-0.5393674359
SRX7656131,-0.4306049852,-0.4110311486
SRX7656132,-1.3127829264,-0.5343836343
SRX7656133,-1.3596969792,-0.4870799568
SRX7656134,-1.5117401618000001,-0.6967769961
SRX7656135,0.08924731870000001,0.0166659018
SRX7656136,0.2607631583,0.1337838902
SRX7656137,0.3190065649,0.009774320100000001
SRX7656138,-0.8416495978,-0.0539881787
SRX7656139,0.29341348840000003,0.016842407
SRX7656140,0.3116172707,-0.0027397658
SRX7656141,0.3462596311,-0.1634664161
SRX7656142,0.2086422031,-0.1955722765
SRX7656143,0.19843574500000002,-0.0901081388
SRX7656144,-0.1156127331,-0.3566875437
SRX7656145,-0.6986265623,-0.13625683660000001
SRX7656146,-0.3995167711,-0.1463608293
SRX5388319,-0.0432434542,-0.2162803667
SRX5388320,0.057315274900000004,-0.1457966537
SRX5388321,-0.0140718206,0.3620770204
SRX5388322,-0.1349015201,-0.1132873288
SRX5388323,-0.4629542015,0.08352329330000001
SRX5388324,-0.2504688117,0.5486137112
SRX5388325,0.4719512322,-0.0837945815
SRX5388326,-0.1268368406,0.34161905330000003
SRX5388327,-0.164944267,0.6859732818000001
SRX8708326,-0.0440763162,-0.0062171997
SRX8708328,1.6199528627,-0.9337380818000001
SRX8708335,-0.9080938978,0.2596345097
SRX8708336,-0.5245191532,0.34944736400000004
SRX8708337,-0.1873398117,0.3246562081
SRX8708338,-0.2406546783,0.4641211253
SRX8708339,-0.4835654019,0.48715983360000004
SRX8708340,-0.4567082376,0.5925795928
SRX8708365,-1.300264781,0.2186856385
SRX8708366,-1.4521651256,0.1178346433
SRX8708368,-1.5475725868999999,0.142437738
SRX8708369,-1.2761632628,0.0512492733
SRX8708370,-1.0129618327,0.5549373775
SRX8708371,-0.9634012977,-0.0524063481
SRX4166001,0.5236458747,0.0871727219
SRX4166002,-0.4342166257,-0.1257125641
SRX4166003,-0.0894292491,0.0385398422
SRX4166004,0.3984514463,0.0170087381
SRX4166005,0.4696810648,0.0335088705
SRX4166006,0.0540061679,-0.0744039583
SRX4166007,0.1942602264,0.0640315412
SRX4166008,0.5355702531000001,0.47442714100000005
SRX4166009,0.8779043158000001,0.516957018
SRX4166010,0.4242521071,-0.7241306012000001
SRX4166011,-0.536361203,-0.7461422037000001
SRX4166012,-0.256270477,-0.816640511
SRX5000481,-1.1283211342,-0.4650170918
SRX5000482,-1.3818131536,-0.34479734900000003
SRX5000483,-2.899038805,-0.6313993248
SRX5000484,-2.7563083166,-0.9163781618
SRX5000485,-3.0037825502,-0.6583497656
SRX5000486,-2.3411824625,-0.6379152501
SRX5000487,-2.6169381497,-1.0630706936
SRX5000488,-2.9927551295,-1.2287369215
SRX5000489,-2.9000393492,-1.0067075456
SRX5000490,-2.6133322822,-0.9316485147
SRX5000491,-2.6060820949,-1.2240313197
SRX5000492,1.7493597752,2.1863763591
SRX5000493,1.4710228203,1.9236357447999999
SRX5000494,1.6872812477,1.8943560422
SRX5000495,1.6604128095,2.1351805528
SRX5000496,2.1666450321,2.1996466434
SRX5000497,-0.2283872653,-0.0099429989
SRX5000498,0.4792138025,0.0772490323
SRX5000499,1.5355324593000002,1.8917099919
SRX5000500,-0.2508265371,-0.0673060335
SRX5000501,-3.0918985205,-1.0802750347
SRX5000502,-3.1798952991,-0.925047186
SRX5000503,-3.0935775245,-1.0281568676
SRX5000504,-0.746898648,-0.1270896112
SRX5000505,-0.6423521139,-0.09576320840000001
SRX5000506,-0.8496673596000001,-0.0514791192
SRX5000507,-3.2120936924,-1.1492825234
SRX5000508,-0.7866979522,-0.0539672148
SRX5000509,-0.8521576019,-0.3360690113
SRX5000510,-1.2583379755,-0.3591382528
SRX5000511,-0.6136303187000001,-0.23039244050000002
SRX5000512,-3.7472498115,-1.5565715376
SRX5000513,-3.8230503417,-1.3472401395
SRX5000514,-3.2704228891,-1.1614732688
SRX5000515,-3.4329950105,-1.1960530839
SRX5000516,-2.9078319881,-1.1547836404
SRX4124772,-0.22602152700000003,-0.4991990525
SRX4124773,-0.37073361400000004,-0.442898917
SRX4124774,0.0722477357,-0.0098924062
SRX4124775,-0.0722477357,0.0098924062
SRX5323946,-0.1053358846,-0.145891016
SRX5323947,0.1053358846,0.145891016
SRX5323948,0.4206669384,-0.0096629099
SRX5323949,0.7842864316,0.4091311132
SRX5323950,0.31534426200000004,0.2269452471
SRX5323951,0.1017109964,0.2487648547
SRX5323952,0.31834531250000003,-0.0187389058
SRX5323953,0.5347205468,0.2626192913
SRX5323954,0.8247600728000001,0.6488076774
SRX5323955,0.7643498418,0.6874737161000001
DRX093856,0.020542328000000002,-0.061485168400000005
DRX093857,0.2347617645,0.7114775326
DRX093858,1.0397824166,0.8600672109
DRX093859,-0.2507897306,0.4070462634
DRX093860,-0.5868642214,-0.2118340766
DRX093861,-0.09745323700000001,-0.1495236795
DRX093862,0.8656659645,0.6814934777
DRX093863,0.9705739017,0.7414125037
DRX093864,0.220947035,0.3947216577
DRX093865,-0.2354811275,-0.3229811729
DRX093866,0.0769109089,0.21100884800000003
DRX093867,0.9815232015,0.6038699491
DRX093868,1.1435946675,0.7870545284
DRX093869,0.0850919257,0.250815504
DRX093870,-0.0420278497,-0.25305674300000003
SRX6366242,-0.5115638401,-0.1142661083
SRX6366243,0.0597696717,-0.18387289210000002
SRX6366244,-2.1117946258,-1.7696626579
SRX6366245,-0.1176998815,0.0595672831
SRX6366246,0.1096986771,-0.0943527899
SRX6366247,-1.9103863248000001,-1.5527229283000001
SRX6366248,0.5551499982,-0.2743133162
SRX6366249,0.7447797103,-0.1824731146
SRX6366250,0.8322686398,-0.0527925588
SRX6366251,-0.1179101632,-0.1111367598
