,-0.1942923988056137,-0.14571929910421028,-0.09714619940280686,-0.048573099701403444,-2.7755575615628914e-17,0.04857309970140339,0.0971461994028068,0.1457192991042102,0.19429239880561364,0.24286549850701708,0.29143859820842044,0.3400116979098239,0.38858479761122733,0.43715789731263077,0.4857309970140341,0.5343040967154375,0.582877196416841,0.6314502961182444,0.6800233958196479,0.7285964955210512
thresh,-0.07285964955210514,0.07285964955210514,4,,,,,,,,,,,,,,,,,
unreg,0,0,0,46,3027,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp,0,0,0,13,765,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrp,1,0,1,15,167,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Lrp,1,0,3,4,102,4,3,1,2,0,0,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp_genes,[],[],[],"['ydiV' 'ugpB' 'ftsK' 'mdtE' 'ydfO' 'ppsR' 'fimB' 'rplY' 'greA' 'rpoS'
 'dkgA' 'yqeH' 'ymgA']","['ydgI' 'rmf' 'mltD' 'yidL' 'yhhJ' 'gsiC' 'artM' 'yahO' 'artQ' 'rplU'
 'envR' 'pdeL' 'pheS' 'qseC' 'ybaA' 'rbbA' 'znuB' 'pyrL' 'rayT' 'gsiB'
 'gspC' 'alaC' 'uspF' 'yhhY' 'rpsU' 'crp' 'ykfI' 'ymfA' 'essD' 'yhjV'
 'rsmB' 'uraA' 'amn' 'yhhN' 'rseB' 'yihD' 'rseC' 'ybfE' 'ycfZ' 'flgJ'
 'rpsS' 'rsxB' 'ygeA' 'argB' 'ynjE' 'purB' 'yccU' 'raiA' 'yeaQ' 'yfaZ'
 'tsaC' 'purR' 'waaQ' 'allB' 'argH' 'nrdI' 'recQ' 'ygjR' 'ygjQ' 'rpmA'
 'yhaJ' 'ppc' 'prfA' 'plaP' 'nusA' 'hdhA' 'pyrC' 'clcB' 'yhcB' 'pheP'
 'kefB' 'sgbE' 'rluD' 'mdtJ' 'tcdA' 'thrC' 'ilvB' 'rfbC' 'rplL' 'uspG'
 'mnmG' 'ygaM' 'rpsA' 'rplB' 'ybcV' 'ftp' 'cfa' 'speC' 'ykgF' 'cysN'
 'folA' 'gluQ' 'sufB' 'yjaZ' 'yjjJ' 'hflD' 'hchA' 'dnaG' 'yfaA' 'sdaB'
 'infA' 'yiiS' 'ruvC' 'rimO' 'rbsA' 'sixA' 'yfiP' 'purD' 'ilvN' 'puuD'
 'tadA' 'yjjU' 'fbaB' 'csgG' 'csgF' 'rnt' 'fliP' 'rsxC' 'yebO' 'yjjZ'
 'yjgL' 'nudI' 'bioA' 'nhaA' 'rlmG' 'rimP' 'gfcC' 'glsA' 'opgH' 'yhhQ'
 'ybbC' 'rpsT' 'tam' 'rsmF' 'opgC' 'cspD' 'nth' 'smf' 'uspA' 'ycgZ' 'aroE'
 'yecT' 'metI' 'ftsA' 'yhfA' 'thiQ' 'cdgI' 'rsmG' 'mrcA' 'lepA' 'dusC'
 'yadK' 'infB' 'sgrR' 'ydiZ' 'tdcA' 'eutD' 'ghxP' 'ppnN' 'thrB' 'tyrB'
 'intA' 'efp' 'flhC' 'udk' 'gntU' 'rpsI' 'yceM' 'rsxA' 'yeaO' 'trpC'
 'ttcA' 'ycaN' 'rpmB' 'acnA' 'betB' 'yjcE' 'yiiQ' 'ybcI' 'rfbA' 'rpoD'
 'alkA' 'bcsE' 'cmk' 'tsf' 'kptA' 'gsiA' 'cbpM' 'yicI' 'aroD' 'yafT'
 'ytfI' 'yihX' 'elaB' 'rplW' 'waaH' 'panF' 'waaG' 'csrA' 'hslO' 'cmoA'
 'lysO' 'rpoE' 'obgE' 'aroK' 'rlmN' 'rplD' 'ytiC' 'cheZ' 'mutM' 'yebQ'
 'sufC' 'rlmI' 'betI' 'gstA' 'ydiP' 'kefG' 'yieF' 'rpsJ' 'lnt' 'ytiD'
 'nlpI' 'mdtF' 'betA' 'katG' 'ybdK' 'nikR' 'casB' 'mazG' 'yccS' 'ybgI'
 'proV' 'yhbE' 'hmp' 'gltA' 'yedE' 'thiP' 'yhiI' 'glgA' 'yhbW' 'sufE'
 'setA' 'dnaC' 'mazE' 'lepB' 'ygcN' 'yoaC' 'parE' 'ygiQ' 'rpsP' 'insA-6'
 'rplM' 'pabA' 'potC' 'yajC' 'murJ' 'rfbD' 'codB' 'ybaT' 'dacC' 'aroB'
 'rpsM' 'potA' 'ftsZ' 'yadS' 'pxpA' 'talA' 'proY' 'rbsC' 'alx' 'spy'
 'ybeQ' 'secG' 'gadE' 'pcnB' 'wzxC' 'yjfZ' 'rlmC' 'purH' 'msyB' 'ivy'
 'truB' 'yejM' 'yjgR' 'sgrT' 'zupT' 'ymfJ' 'rpsL' 'yfdX' 'yheV' 'glcF'
 'fucR' 'yjfY' 'kdpB' 'agp' 'insA-1' 'prmC' 'rpsB' 'rimJ' 'yodB' 'grxB'
 'dnaA' 'yciH' 'rfbX' 'rplJ' 'ycfH' 'glgX' 'yqaE' 'ebgR' 'rplO' 'prfC'
 'cmoB' 'sufA' 'rplC' 'ansA' 'yciI' 'yohC' 'cbpA' 'adeP' 'treF' 'ghrB'
 'pxpB' 'dps' 'tsaB' 'ybaP' 'potB' 'kch' 'yehS' 'rplK' 'gntP' 'purL'
 'tktB' 'dbpA' 'trmD' 'thiB' 'ysgA' 'rffC' 'hcaB' 'yghU' 'rimM' 'uspD'
 'yejL' 'trmI' 'yfjF' 'plsX' 'rpmH' 'wecC' 'fkpA' 'recX' 'yejK' 'gcvR'
 'yhhX' 'pstS' 'tsx' 'ycbZ' 'dksA' 'rfbB' 'rlmF' 'lpxP' 'recO' 'dnaJ'
 'yhaH' 'nrdE' 'pgeF' 'curA' 'ldtB' 'mltF' 'apt' 'yceH' 'insA-7' 'suhB'
 'mnmE' 'poxB' 'ybhG' 'glgP' 'yhjD' 'ycdZ' 'frr' 'trxA' 'rutR' 'mgtA'
 'mnaT' 'rarD' 'mdfA' 'yehY' 'pitA' 'gadX' 'uhpA' 'der' 'recF' 'sufD'
 'uup' 'argI' 'yfjW' 'lpxH' 'putA' 'ykfB' 'yehX' 'rpoB' 'yegP' 'glsB'
 'mglC' 'ycaO' 'secE' 'gltX' 'mrdA' 'nlpC' 'rnc' 'yddH' 'blc' 'yihI'
 'ariR' 'thiL' 'yjgH' 'yagN' 'yedP' 'yegQ' 'yfhL' 'srmB' 'ssuA' 'rplA'
 'plsB' 'gstB' 'sodC' 'btsS' 'otsB' 'rplI' 'pxpC' 'hsdR' 'rlmL' 'yabI'
 'mazF' 'nrfA' 'xdhC' 'xanP' 'udp' 'hdfR' 'lpxK' 'msrA' 'yfgJ' 'otsA'
 'rplT' 'yafW' 'rluB' 'tolQ' 'fpr' 'kbp' 'yhhM' 'yidC' 'ygdQ' 'cedA'
 'narZ' 'nusG' 'satP' 'rnhB' 'iaaA' 'pyrR' 'yceD' 'pnp' 'yqjF' 'znuC'
 'mcrA' 'ybfA' 'mhpC' 'nupC' 'secY' 'yfcF' 'ycaD' 'yqcC' 'yfcJ' 'yehW'
 'ybhR' 'yniA' 'purC' 'evgS' 'ybjP' 'yiaC' 'yecF' 'cdsA' 'uhpB' 'ybeL'
 'rpsE' 'ndk' 'yjdC' 'ychF' 'insL-3' 'mrdB' 'ldtE' 'yidE' 'rnpA' 'rsfS'
 'psiE' 'infC' 'waaA' 'yaeH' 'rplS' 'yfbU' 'sbmC' 'menE' 'rhlE' 'prs'
 'rpsK' 'sfmC' 'thiI' 'qorA' 'ampD' 'yhfZ' 'slp' 'ybjQ' 'yqgC' 'dauA'
 'yqiK' 'tas' 'rpsN' 'smg' 'rluA' 'yecJ' 'lysS' 'cysK' 'asd' 'pphB' 'yadV'
 'recT' 'osmF' 'cspA' 'ltaE' 'yajO' 'tsgA' 'accC' 'yihY' 'ispU' 'insL-1'
 'dgcT' 'truC' 'rplQ' 'miaB' 'yccT' 'dnaN' 'cysQ' 'ftnB' 'ldtD' 'rpoA'
 'rsxD' 'yagH' 'glnP' 'queD' 'era' 'tag' 'tabA' 'yjiR' 'yraQ' 'ybhF'
 'fucU' 'sufS' 'prkB' 'dtpD' 'menH' 'wbbH' 'uspB' 'tufB' 'yaeI' 'ybhS'
 'opgE' 'rlmH' 'atpB' 'xylR' 'yafV' 'ycjY' 'lpxB' 'mntP' 'osmE' 'pssA'
 'flhD' 'trmJ' 'nhoA' 'rnd' 'csgE' 'prmA' 'appA' 'proW' 'dgcF' 'dnaE'
 'yiiD' 'clpA' 'ydcV' 'menD' 'nrdF' 'rsxG' 'yccF' 'nrdH' 'ispD' 'hisD'
 'insI-1' 'yjeI' 'hisQ' 'rpsF' 'rof' 'bolA' 'insL-2' 'yphA' 'yjiJ' 'glpA'
 'yegS' 'phr' 'pyrF' 'dusB' 'prfB' 'glgB' 'tusA' 'cvpA' 'ycaP' 'yeaH'
 'dtd' 'yebV' 'yqhH' 'proX' 'gsk' 'aceA' 'yjiK' 'yiiX' 'purK' 'mglA'
 'mreD' 'pspF' 'wrbA' 'rplX' 'dhaR' 'kdpC' 'tesA' 'marR' 'ycjN' 'ytfL'
 'nudB' 'queA' 'bipA' 'rimI' 'metN' 'rplE' 'ybjL' 'mdtI' 'cecR' 'csgD'
 'ggt' 'narU' 'mioC' 'nlpA' 'yegR' 'rplN' 'rpsO' 'aroM' 'hcaT' 'atoD'
 'ais' 'osmB' 'argC' 'rpsG' 'fis' 'trmA' 'mltG' 'yjhI' 'yeiS' 'chiQ'
 'fadE' 'epmA' 'rpsR' 'rpmE' 'argE' 'ppnP' 'rpsD' 'cspF' 'rluC' 'ychH'
 'gadA' 'pyrG' 'purE' 'yghA' 'hdeD' 'hcaE' 'aceK' 'kup' 'yhdH' 'rssB'
 'yccJ' 'endA' 'pth' 'murR' 'yidD' 'accB' 'yeiG' 'folK' 'yafC' 'ybhP'
 'yjdF' 'dgt' 'dctA' 'atpI' 'yhjC' 'priB' 'rfaH' 'mreC' 'argF' 'ydgK'
 'mepS' 'ynfD' 'puuA' 'yfdF' 'nudK' 'yciA' 'yjbD' 'yeaY' 'pqiA' 'rsxE'
 'yggE' 'ssuB' 'yhbO' 'yafD' 'ychQ' 'yehE' 'pyrD' 'purF' 'pepT' 'rapA'
 'leuB' 'leuC' 'lpxT' 'ybaQ' 'yhjY' 'dgoR' 'envY' 'hisM' 'dmlA' 'modF'
 'ansP' 'ybhN' 'casE' 'glgS' 'rlmA' 'cutA' 'ccmB' 'yhcO' 'gadC' 'rhaT'
 'hisJ' 'yihG' 'speA' 'holD' 'fadD' 'yhiN' 'yfdG' 'yaiA' 'pgaD' 'leuD'
 'ydfV' 'thrA' 'ydiY' 'yghD' 'adhP' 'tgt' 'clsB' 'sra' 'yaeP' 'pyrB'
 'yhdT' 'hisP' 'ymgC']",['ecnB' 'uspC' 'yddM' 'potI'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Lrp_genes,['lysU'],[],['csiE'],"['dtpA' 'ytfK' 'aspA' 'kbl' 'sdaA' 'fimH' 'yciN' 'ppsA' 'artI' 'cycA'
 'lolA' 'tdh' 'ybiJ' 'yfaP' 'aer']","['artP' 'ubiA' 'eco' 'fimF' 'glnL' 'yhbY' 'fimG' 'astC' 'yaiY' 'creA'
 'ibpA' 'dgcQ' 'manA' 'ybdF' 'polA' 'nuoA' 'ybhQ' 'hspQ' 'oppB' 'ybdL'
 'yhhW' 'asnA' 'oppC' 'oppD' 'ydeE' 'ybiI' 'livH' 'sthA' 'ppk' 'fimD'
 'ptsN' 'pepD' 'zntR' 'serS' 'dppA' 'cydC' 'fadI' 'pabB' 'sstT' 'rlmE'
 'radD' 'mutY' 'ybeX' 'yacL' 'trxB' 'yhiM' 'serB' 'insC-5' 'cadB' 'yzgL'
 'amiC' 'yhdN' 'ompC' 'frdA' 'yceB' 'ppx' 'deoB' 'acrZ' 'phoA' 'brnQ'
 'can' 'sad' 'ybjN' 'rpoN' 'atpA' 'cbl' 'pncB' 'yiiM' 'oppF' 'ydhQ' 'ybjX'
 'oppA' 'ybiO' 'ybdG' 'frdB' 'livG' 'dhaK' 'intZ' 'rpiA' 'proP' 'metK'
 'ribE' 'glnK' 'dedA' 'glnA' 'mtr' 'lipA' 'ynjH' 'pal' 'slyA' 'yeaE' 'fau'
 'ytjB' 'livK' 'ibpB' 'yibL' 'ygiW' 'arcB' 'ytfJ' 'soxS' 'alaS' 'fumA'
 'rnr' 'ansB' 'tyrR' 'gltP' 'insH-3' 'zitB' 'cpoB' 'atpH' 'sulA' 'livM'
 'glnQ' 'ridA' 'livF' 'btuE' 'ydgH' 'yaaX' 'exbB' 'prlF' 'yjiL' 'panZ'
 'zipA' 'yfiB' 'yodC' 'yhjJ' 'malT' 'yhjR' 'nusB' 'mqo' 'chbG' 'thiC'
 'yaeQ' 'bssS' 'topA' 'modA' 'fliA' 'lolC' 'alaE' 'yjfP' 'aroA' 'ykgE'
 'htrE' 'yhdV' 'eptB' 'yjiC' 'clpS' 'napF' 'ycfJ' 'eno' 'avtA' 'alaA'
 'yabQ' 'gltF' 'groS' 'yoaH' 'groL' 'slyX' 'ldhA' 'mscS' 'yeeE' 'ychE'
 'clpP' 'crfC' 'fxsA' 'glcA' 'pntA']","['rpiB' 'fimC' 'aspC' 'ydeN' 'yhdW' 'borD' 'dgcZ' 'lrhA' 'fimE' 'adhE'
 'yciT' 'fimI' 'yciZ' 'yjeH' 'fimA' 'rhtB']",['potF' 'stpA'],['ompT'],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Lrp_genes,['livJ'],[],['dtpB' 'emrD' 'yjbJ'],['yqeG' 'osmY' 'upp' 'yjeM'],"['yfcZ' 'qseB' 'ilvG' 'katE' 'ybjS' 'ycaM' 'pspG' 'lpxL' 'yeiL' 'yojI'
 'ydcK' 'hlyE' 'aphA' 'yjbR' 'purM' 'dgcJ' 'msbA' 'deaD' 'yjbQ' 'hpf'
 'ycgB' 'menA' 'yhiD' 'ilvE' 'metH' 'ilvM' 'ilvD' 'phoH' 'gadB' 'ftsQ'
 'glgC' 'argS' 'treA' 'ilvA' 'ygiV' 'pgl' 'iraP' 'yiaG' 'leuE' 'yceA'
 'mnmA' 'rseA' 'gcvP' 'cysB' 'ybgS' 'sdaC' 'osmC' 'yebF' 'yfcC' 'aspS'
 'yibT' 'hdeB' 'gcvH' 'dadA' 'hdeA' 'yicH' 'ybgA' 'aceB' 'gabD' 'wecB'
 'aidB' 'yhhA' 'rsd' 'ybiT' 'cadA' 'argR' 'uspE' 'rpsH' 'gabT' 'mscK'
 'iraD' 'rplF' 'gabP' 'yhcN' 'tyrP' 'fadL' 'lhgO' 'yqeF' 'dgcM' 'serC'
 'rplR' 'yagU' 'glnH' 'asnB' 'pyrI' 'leuO' 'dadX' 'yeaG' 'gcvT' 'gpt'
 'aroG' 'relA' 'argT' 'argA' 'gdhA' 'ytfB' 'purT' 'gadW' 'leuA' 'lysP'
 'yehL' 'ydcL']",['nac' 'csiD' 'argO' 'yhjE'],['serA' 'ilvH' 'ilvI'],['patA'],['gltD' 'gltB'],[],[],[],[],[],['lrp'],[],[],[],[],[]
