,PA1424a
SRX7442752,-0.386320812
SRX7442753,0.386320812
SRX7442754,0.8306460320000001
SRX7442755,1.296936518
SRX7442756,0.9764330760000001
SRX7442757,0.28655996300000003
SRX7442758,0.884483161
SRX7442759,0.9937407840000001
SRX7442761,0.959518194
SRX7874204,0.153985645
SRX7874205,-0.153985645
SRX7874206,-0.280935302
SRX7874207,0.16965827800000002
SRX8639787,-0.035405793000000005
SRX8639788,0.035405793000000005
SRX8639789,-0.196286642
SRX8639790,0.551647899
SRX8639791,-0.16724028500000002
SRX8639792,0.063408912
SRX8639793,-1.128815989
SRX8639794,-1.127250454
SRX8639795,-0.8951054610000001
SRX8639796,-1.33469868
SRX8639797,0.186789001
SRX8639798,0.61543323
SRX8639800,0.48663120600000004
SRX1156127,-0.046324609
SRX1156135,0.046324609
SRX1156136,0.052002336
SRX1156137,-0.137353105
SRX1156138,0.11134617100000001
SRX1156140,0.09729635900000001
ERX2195929,0.027859894000000003
ERX2195930,-0.027859895000000003
ERX2195931,-0.068616727
ERX2195932,0.11390230400000001
ERX2195933,0.33881994
ERX2195934,0.12103192500000001
SRX4579961,0.128565608
SRX4579962,-0.251496557
SRX4579963,0.12293094900000001
SRX4579964,-0.6283082480000001
SRX4579965,-0.056235187000000006
SRX4579966,-0.4853883
SRX5630349,-0.365793882
SRX5630350,0.365793882
SRX5630351,0.392857553
SRX5630352,-0.228186398
SRX1411278,0.23756943200000002
SRX1411287,0.33098245200000004
SRX1411289,0.44892044400000003
SRX1411279,-0.41236924700000005
SRX1411280,0.174799814
SRX1411281,-0.074435018
SRX1411282,0.15709820200000002
SRX1411283,-0.060948556
SRX1411284,0.129240987
SRX1411285,0.114926068
SRX1411286,-0.167951392
SRX1411288,0.38850148300000004
SRX2711962,-0.079085875
SRX2711963,0.079085875
SRX2711964,0.860116336
SRX2711965,0.604042563
SRX2711966,-0.794151916
SRX2711967,-0.802922047
ERX3558798,-0.16102317500000002
ERX3558799,-0.65179851
ERX3558800,0.090394402
ERX3558801,-0.43822593600000004
ERX3558802,-0.135490952
ERX3558803,-0.070540661
ERX3558804,0.31250537500000003
ERX3558805,-0.10647376
ERX3593017,-0.029533815
