,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,10.324866666666667,0.37067045111976915,3.0,0.0,10.6687,1.0,10.3737,2.0,9.9322,,,,,,,,,,
1,M9__M9tran,10.051866666666667,0.2638951748958919,3.0,3.0,10.1456,4.0,9.7539,5.0,10.2561,,,,,,,,,,
2,M9__M9stat,9.6213,0.1556029884031794,3.0,6.0,9.6076,7.0,9.7833,8.0,9.473,,,,,,,,,,
3,Carbon Transition__MG-0.1,10.293666666666667,0.8115042349447921,3.0,9.0,10.4617,10.0,9.4113,11.0,11.008,,,,,,,,,,
4,Carbon Transition__MG-0.2,10.06505,0.3444317131159672,2.0,12.0,9.8215,13.0,10.3086,,,,,,,,,,,,
5,Carbon Transition__MG+5,10.164200000000001,0.3085548411546966,3.0,14.0,10.141,15.0,9.8679,16.0,10.4837,,,,,,,,,,
6,Carbon Transition__MG+10,10.1485,0.38513110754650864,3.0,17.0,10.5182,18.0,10.1777,19.0,9.7496,,,,,,,,,,
7,Carbon Transition__MG+15,10.518566666666667,0.5222322982479477,3.0,20.0,9.9289,21.0,10.7041,22.0,10.9227,,,,,,,,,,
8,Carbon Transition__MG+25,10.2952,0.14763214419630974,3.0,23.0,10.2647,24.0,10.1652,25.0,10.4557,,,,,,,,,,
9,Carbon Transition__MG+45,10.164566666666667,0.7619162443033584,3.0,26.0,10.2077,27.0,9.382,28.0,10.904000000000002,,,,,,,,,,
10,Carbon Transition__MG+60,9.77175,0.028779245994291984,2.0,29.0,9.7921,30.0,9.7514,,,,,,,,,,,,
11,Carbon Transition__MG+90,9.991900000000001,0.5160465289099417,2.0,31.0,9.627,32.0,10.3568,,,,,,,,,,,,
12,Carbon Transition__MG+120,9.716633333333334,0.5543984157024018,3.0,33.0,9.0852,34.0,10.1236,35.0,9.9411,,,,,,,,,,
13,Carbon Transition__MG+150,9.87655,0.26184164107337876,2.0,36.0,9.6914,37.0,10.0617,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,10.302533333333335,0.2378592510989074,3.0,38.0,10.0355,39.0,10.4917,40.0,10.3804,,,,,,,,,,
15,Carbon Transition__GM-0.2,10.217866666666666,0.3514136356679026,3.0,41.0,9.8196,42.0,10.3497,43.0,10.4843,,,,,,,,,,
16,Carbon Transition__GM+5,10.119333333333334,0.1744030485207565,3.0,44.0,9.9267,45.0,10.1648,46.0,10.2665,,,,,,,,,,
