,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-5.782411586589357e-19,0.017859496758805736,3.0,0.0,-0.014914263300000001,1.0,0.019791441,2.0,-0.004877177700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.8725681279666668,0.7763173353664283,3.0,3.0,-1.3412812863,4.0,-1.2999513667,5.0,0.023528269100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.4693529436666666,0.05325249191525635,3.0,6.0,-1.4891800401,7.0,-1.5098476545000001,8.0,-1.4090311363999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761899869130221e-12,0.29556825857687924,21.0,9.0,0.1888499099,10.0,-0.3079956533,11.0,-0.4465967724,12.0,-0.25243307530000003,13.0,-0.42151227550000003,14.0,-0.1983554354,15.0,-0.0476795202,16.0,-0.2469953997,17.0,-0.1856575986,18.0,0.1914393148,19.0,-0.3425892914,20.0,-0.2239446554,21.0,0.0366756565,22.0,0.2106610612,23.0,0.3986480911,24.0,0.2020513488,25.0,0.3420935913,26.0,0.3731671425,27.0,-0.0101156401,28.0,0.5414847352000001,29.0,0.1988044659
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.1500707411190476,0.3065029201031341,21.0,30.0,-0.022411757900000003,31.0,0.5876908655,32.0,-0.0802377826,33.0,0.16229783080000001,34.0,0.5013063705,35.0,0.3668213762,36.0,0.6000121907,37.0,0.1403923168,38.0,-0.2439149115,39.0,0.2145352147,40.0,0.23033161060000001,41.0,0.3443643799,42.0,0.276737206,43.0,-0.3657412248,44.0,-0.1501217163,45.0,0.2717186885,46.0,-0.5581355165,47.0,-0.050934826600000004,48.0,0.3385142664,49.0,0.39894075970000004,50.0,0.18932022340000002
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-4.625929269271485e-18,0.13688479066581802,3.0,51.0,-0.12240354340000001,52.0,0.1478070564,53.0,-0.025403513000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.68770968985,0.22733444735859712,4.0,54.0,-0.9457135166,55.0,-0.7559988242,56.0,-0.6482157955,57.0,-0.40091062310000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.08465601435086628,4.0,58.0,0.0231457545,59.0,-0.031702966900000004,60.0,0.1040846814,61.0,-0.095527469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.15394455942500002,0.06260401084873736,4.0,62.0,-0.1674643267,63.0,-0.0967295866,64.0,-0.2364007994,65.0,-0.11518352500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.056934074400000007,0.045558423333046716,4.0,66.0,-0.0765984483,67.0,0.0076611723000000005,68.0,-0.0975390346,69.0,-0.061259987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.09277672515000002,0.02793294980416058,4.0,70.0,0.11679898600000001,71.0,0.06977690560000001,72.0,0.1171066563,73.0,0.06742435270000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-3.33333360913457e-11,0.4365915156622927,6.0,74.0,0.4051533546,75.0,0.3534076647,76.0,0.4187543315,86.0,-0.46503689140000004,88.0,-0.2593669791,90.0,-0.4529114805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.006058792366666667,0.08180470752076077,6.0,77.0,-0.058575293,78.0,-0.0213390133,79.0,0.0384750461,87.0,0.1385645101,89.0,0.029891382600000002,91.0,-0.0906638783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.4724918345,0.03902111633134249,3.0,80.0,-0.5168229548000001,82.0,-0.44334692270000003,84.0,-0.457305626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.5590226335,0.08349739207586451,3.0,81.0,-0.5699554203,83.0,-0.4705973942,85.0,-0.6365150860000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
