k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.021508302986621857,,,
6,Iron,False,0.017728497125208378,,,
11,Chromium,False,-0.008028731644153596,,,
14,UC-7,False,-0.006644613137468696,,,
3,Cadmium,False,-0.006165556693449615,,,
10,Copper,False,-0.0037190356221981353,,,
4,UC-4,False,-0.0031748785148374733,,,
12,Zinc - Intermediate,False,-0.0022842830211601147,,,
8,Zinc - Fast,False,0.0019758482038741924,,,
0,UC-1,False,0.0007421028672251849,,,
9,UC-5,False,-0.0007232903696264207,,,
13,UC-6,False,-0.00038827584969112653,,,
1,UC-2,False,0.0002638376140384935,,,
2,UC-3,False,-0.00017588179296581074,,,
5,Lead,False,5.792769810796017e-05,,,
