,0
gene_id,ilvI
name,ilvI
operon,ilvIH
gene_product,"Replication, recombination and repair"
cog,<i>Not Available</i>
regulator,"['h-NS', 'lrp', 'rpoD', 'yeiE']"
link,<i>Not Available</i>
