,A,ManR
heatshock:wt_53C:1,-5.277551503832845,-4.493326139879977
heatshock:wt_53C:2,-5.476573550081996,-4.5816803308659635
heatshock:wt_48_53C:1,-17.43698756237086,-5.515385458035062
heatshock:wt_48_53C:2,-16.035181759496812,-4.527356852581885
heatshock:wt_48_53C:3,-18.93478677131014,-5.084884688930481
heatshock:delrelA_37C:1,-15.664578115384836,-5.472190904359918
heatshock:delrelA_37C:2,-15.175044314542658,-5.053675912781153
heatshock:delrelA_48C:1,-16.10596882876326,-5.615774596695895
heatshock:delrelA_48C:2,-16.132493051807337,-5.205403534067582
heatshock:delrelA_48C:3,-18.667020959518727,-4.163793861322239
heatshock:ppGpp_null_37C:1,1.6346191778023618,1.6249905735397911
heatshock:ppGpp_null_37C:2,-0.07753169630173926,0.885351015295881
heatshock:ppGpp_null_37C:3,1.864798902863265,1.4680306145632978
heatshock:ppGpp_null_48C:1,-1.8271663793882569,0.8510417417600022
heatshock:ppGpp_null_48C:2,-2.8569707235795674,0.3613370436181045
heatshock:ppGpp_null_48C:3,-9.196090739625195,-2.01193862873943
ldar:yfiJKplus:1,-18.174618767120805,-6.414673769282763
ldar:yfiJKplus:2,-17.534526574525312,-5.375676466390458
ldar:yfiJ_A152E:1,-18.14146634684339,-5.292327642483403
ldar:yfiJ_A152E:2,-16.857404024919937,-5.335154175813868
ldar:wt:1,0.5376892373718603,0.08460644262437889
ldar:wt:2,-0.5243596326725164,-0.1492356251159901
ldar:wt:3,-0.01332960469932868,0.06462918249161298
mk7:shake:1,1.735253706393893,0.03854600836038058
mk7:shake:2,2.0626698257178915,-0.06087005777959442
mk7:shake:3,-1.9482965849309608,0.009448749872347229
mk7:shake:4,-1.8496269471808373,0.01287529954686617
mk7:static:1,5.592416931789055,-0.09313751822236682
mk7:static:2,5.651400750790844,-0.005142453511892242
mk7:static:3,2.5242066760493893,-0.24263460153954464
mk7:static:4,2.92590605893296,-0.2755902366648946
nusA:nusA_induced:1,-0.2821531466790105,0.2218967366504101
nusA:nusA_induced:2,-0.07809789845574637,0.3324840903364059
nusA:nusA_induced:3,0.5356504019339301,0.12695762651521125
nusA:nusA_induced:4,0.4509444988262338,0.1284395000181382
nusA:nusA_induced:5,0.4386106428853009,-0.0055992815453609355
nusA:nusA_induced:6,0.39905440752833704,-0.2382967209996658
nusA:no_nusA:1,-0.017729199577362017,0.13891451833970914
nusA:no_nusA:2,0.5343126397363895,0.14494453134876872
nusA:no_nusA:3,-0.024953593668304262,0.10432286435550298
nusA:no_nusA:4,-0.7886408681297596,-0.19407100896717197
nusA:no_nusA:5,0.16762182466961506,-0.1559076846109062
nusA:no_nusA:6,0.12938919696942824,-0.03820322046590263
pamR:wt_exp:1,-4.045389534345256,-1.299263921042498
pamR:wt_exp:2,4.045389534345275,1.2992639210424972
pamR:delydhC_exp:1,-8.920945232508952,-3.360118507498989
pamR:delydhC_exp:2,-1.8018790506068847,-0.7875463219710612
pamR:delydhC_exp:3,-1.5346546953416151,-0.18382203990747747
pamR:wt_stat:1,-14.076492093158445,-5.316361203582115
pamR:wt_stat:2,-12.495766386598994,-5.902390806611386
pamR:wt_stat:3,-12.074295244974856,-5.336656952738883
pamR:delydhC_stat:1,-12.360971318857693,-5.239421289455487
pamR:delydhC_stat:2,-10.922574724110662,-5.5662408219348825
rho_strains:ncib3610:1,1.9298645464622788,0.6612201138886444
rho_strains:ncib3610:2,-1.9298645464622888,-0.6612201138886427
rho_strains:ncib3610_delrho:1,6.261806894655013,2.198839044811958
rho_strains:ncib3610_delrho:2,6.884199311937596,2.496794115606784
rnase_j1:delrnjA:1,7.122826676857944,1.7141873254641684
rnase_j1:delrnjA:2,10.00307521426633,2.3271962646990545
rnase_j1:delrnjA:3,9.897516270199572,1.6227623513021694
rnase_j1:wt:1,-2.4824083296830906,-0.8363931846814525
rnase_j1:wt:2,0.7457063457417319,0.4431579880597489
rnase_j1:wt:3,1.7367019839413569,0.3932351966216992
sigI:delrsgI_37C:1,-0.6664974137530436,0.3842576042328467
sigI:delrsgI_37C:2,2.0196308846579747,0.6563387467351776
sigI:delrsgI_37C:3,1.5985706879485304,0.5968947176672224
sigI:delrsgI_52C:1,-8.304821814675305,-1.458329331218203
sigI:delrsgI_52C:2,-8.626985585460949,-1.680390266391795
sigI:delrsgI_52C:3,10.301666108347783,3.757459437816341
sigI:delrsgI_sigI_37C:1,-0.5276857432300456,0.8525200589099633
sigI:delrsgI_sigI_37C:2,-0.1887626712417717,-0.5891769410771044
sigI:delrsgI_sigI_37C:3,2.359442755449957,1.1171912807668685
sigI:delrsgI_sigI_52C:1,-4.372729649783868,-0.6754368087044105
sigI:delrsgI_sigI_52C:2,6.734794708053187,3.3359393729535785
sigI:delrsgI_sigI_52C:3,-5.920064356263883,-0.8275379003627252
sigI:wt_37C:1,2.524327168346284,1.9385460067592044
sigI:wt_37C:2,-3.5844739850382674,-2.13811210485006
sigI:wt_37C:3,1.0601468166919867,0.19956609809085268
sigI:wt_52C:1,-8.863613943301404,-1.5645267809142656
sigI:wt_52C:2,10.225699852572431,4.077919123802125
sigI:wt_52C:3,-10.358612783564695,-1.5186335937697066
spbeta:spbeta_nopep_20m:1,0.6127116546298434,-0.33046423412367165
spbeta:spbeta_pep_20m:1,0.8007588967921722,-0.3247164289158597
spbeta:spbeta_nopep_20m:2,0.8149898106603637,-0.2161352076150589
spbeta:spbeta_pep_20m:2,1.5493104901836758,-0.16323221291054235
spbeta:phi3T_pep_10m:1,0.16335759495289456,0.17392824516086236
spbeta:phi3T_pep_20m:1,-2.3710115080475576,-0.8421144280259929
spbeta:phi3T_nopep_10m:1,0.03735830859499125,-0.044673413560389896
spbeta:phi3T_nopep_20m:1,-0.7542089435786273,-0.1700539710835267
spbeta:phi3T_pep_10m:2,1.1661246251006387,1.0612198903293786
spbeta:phi3T_pep_20m:2,1.7548982559049993,0.5373578339199971
spbeta:phi3T_nopep_10m:2,1.3676333924487858,0.9538848588458472
spbeta:phi3T_nopep_20m:2,1.9622197975745903,0.8022273333714569
spbeta:phi3T_pep_10m:3,-1.3294822200535383,-1.2351481354902385
spbeta:phi3T_pep_20m:3,1.2961195054495755,0.4719707412143022
spbeta:phi3T_nopep_10m:3,-3.370807956362093,-1.7162698152014828
spbeta:phi3T_nopep_20m:3,0.8742525051884313,0.43562111226695777
spore_genes:wt_0h:1,-0.4788612550693325,0.16238762775441806
spore_genes:delyphF_0h:1,-0.28827151303428755,-0.07170628550529656
spore_genes:delyphF_0h:2,0.5614656243381514,-0.17497135153072207
spore_genes:delyphF_0h:3,-0.04437714694133953,-0.2087164796039307
spore_genes:delygaB_0h:1,-2.0236137851565927,0.2974920620639985
spore_genes:delygaB_0h:2,-2.1711018045885617,0.05661853610498735
spore_genes:delygaB_0h:3,-1.9547842079610682,0.1259685456580497
spore_genes:wt_3h:1,-4.039492082144208,-0.003895408284008362
spore_genes:wt_3h:2,-3.725381577299789,-0.03241595111104534
spore_genes:wt_3h:3,-3.400199173465112,0.3060946755269489
spore_genes:delyizD_3h:1,-3.0487998204113165,0.393139216034152
spore_genes:wt_0h:2,0.08236153197010744,-0.14723505054916064
spore_genes:delyizD_3h:2,-2.846666177697604,0.4585375678783024
spore_genes:delyizD_3h:3,-2.3931205321165523,0.3797186403187967
spore_genes:delykzB_3h:1,-1.8316482183118543,0.4297123092025883
spore_genes:delykzB_3h:2,-0.6959031851055621,0.5295914040860925
spore_genes:delykzB_3h:3,-1.874058733072888,0.4167524507888372
spore_genes:delyphF_3h:1,-5.517011878047273,-1.00982895664852
spore_genes:delyphF_3h:2,-3.8280031254773212,0.2042611715154754
spore_genes:delyphF_3h:3,-5.837775544465412,-0.8021602866211293
spore_genes:delygaB_3h:1,-2.509630894851652,0.5047776832357522
spore_genes:delygaB_3h:2,-2.246749363189448,0.3274692065445137
spore_genes:wt_0h:3,0.3964997230992256,-0.015152577205260087
spore_genes:delygaB_3h:3,-2.7484994895069894,0.3149948909590909
spore_genes:delyizD_0h:1,0.033707009535269984,0.1926063547029964
spore_genes:delyizD_0h:2,0.1869431452869436,0.07594364435284451
spore_genes:delyizD_0h:3,-1.1820804066314876,-0.5832422266261421
spore_genes:delykzB_0h:1,1.4710242436897882,-0.4027535454764921
spore_genes:delykzB_0h:2,0.28395633356157424,-0.7101644202969499
spore_genes:delykzB_0h:3,1.6454239949244842,-0.198686410322912
swarming:comIQ12L:1,-1.5156690556171566,-0.7233699838391594
swarming:comIQ12L:2,-0.2663851223169147,0.10668592672597743
swarming:comIQ12L:3,1.7820541779340804,0.6166840571131784
swarming:comIQ12L_delefp:1,-5.231724793420074,-1.7658079441160732
swarming:comIQ12L_delefp:2,-3.782588426523544,-0.935795342534365
swarming:comIQ12L_delefp:3,-5.169934144076451,-1.7838521235148157
swarming:comIQ12L_delefp_fliYS164A:1,-4.6260589346804855,-1.8263115063305653
swarming:comIQ12L_delefp_fliYS164A:2,-4.213737197692922,-0.5420560924338451
swarming:comIQ12L_delefp_fliYS164A:3,-3.966717255596795,-1.3269968511657444
swarming:comIQ12L_delefp_nusGN21S:1,-4.466237393463868,-1.6341311815252917
swarming:comIQ12L_delefp_nusGN21S:2,-5.18197636313844,-1.6242023007636943
swarming:comIQ12L_delefp_nusGN21S:3,-2.9847632739661725,-0.9549143186020028
synant49:ctrl:1,-4.7847504656868605,-1.951969938442489
synant49:ctrl:2,1.7815610478281751,0.31726126369420005
synant49:ctrl:3,3.00318941785869,1.6347086747482902
synant49:synant49:1,-2.5917984820866717,-1.1733471584375632
synant49:synant49:2,5.514696324811539,0.9984959696363136
synant49:synant49:3,6.176699328569088,1.3341538363392873
tasA:wt_72h:1,-4.7285757994517965,0.7016078140916644
tasA:wt_72h:2,-4.585810559497096,0.914572341313744
tasA:deltasA_72h:1,-5.280148991085613,-0.30109007093866635
tasA:deltasA_72h:2,-6.085037535133887,-0.6637870617680992
tasA:wt_24h:1,-0.26130549390607954,0.044730150624821
tasA:wt_24h:2,0.2613054939060746,-0.044730150624821
tasA:wt_48h:1,-4.128064169567566,-0.4243266758558861
tasA:wt_48h:2,-5.622103055771586,-0.6598109543836652
tasA:deltasA_24h:1,-1.4420821632727099,-0.11924342487921312
tasA:deltasA_24h:2,-0.5392058271221529,-0.001037207337333701
tasA:deltasA_48h:1,-2.8063343194117407,0.10873657427292027
tasA:deltasA_48h:2,-3.034467583938429,0.3224657139786715
yacP:wt:1,0.2849244489307818,0.2207057274503903
yacP:delyacP:1,-1.23377022128336,-0.5170913396793361
yacP:yacP_induced:1,-12.781289540774784,-5.4798363165344846
yacP:yacP_no_induce:1,-13.150743441125801,-5.0785867274702445
yacP:wt:2,-0.36455596902620896,-0.1142158379810958
yacP:delyacP:2,-0.8230079989674366,-0.19238278236938197
yacP:yacP_induced:2,-13.506140357294786,-5.79674929909728
yacP:yacP_no_induce:2,-13.461199114281154,-6.008962272056313
yacP:wt:3,0.07963152009543653,-0.10648988946929272
yacP:delyacP:3,-0.5482686013487995,-0.036103258559681
yacP:yacP_induced:3,-10.70563783676418,-3.1947028597904925
yacP:yacP_no_induce:3,-8.814148889031578,-2.1297668972959523
yonO:wt:1,-0.1143044914651124,0.0990242448890335
yonO:wt:2,-0.21906945219191676,-0.07389531458750563
yonO:wt:3,0.333373943657007,-0.02512893030152785
yonO:wt_mmc:1,2.137510083983124,-1.407125936586064
yonO:wt_mmc:2,3.1173577014527436,-0.9195453102165976
yonO:wt_mmc:3,3.049094863889336,-0.9431487731487174
yonO:delyonO:1,0.5002736586995808,0.05926003385006951
yonO:delyonO:2,0.12418552223038094,-0.19244755933140836
yonO:delyonO:3,-0.6773430814042992,-0.2440463215335376
yonO:delyonO_mmc:1,3.7598601209315263,-0.9375574826276925
yonO:delyonO_mmc:2,4.478188379190945,-0.8441240701928736
yonO:delyonO_mmc:3,4.03466170858382,-1.2544185445674936
yydF:ctrl:1,2.7190364356987407,0.9449826575239566
yydF:ctrl:2,0.7887803942443682,0.16155269217440704
yydF:ctrl:3,-3.5078168299430983,-1.1065353496983679
yydF:yydF:1,2.760843191392957,0.70189652635068
yydF:yydF:2,0.12748675250524702,-0.1921869308433113
yydF:yydF:3,-3.3028771133216828,-1.2148569995521985
