sample,new_4118585_4118876
LBexp_1,10.8176
LBexp_2,11.3869
LBexp_3,11.050999999999998
LBtran_1,11.4314
LBtran_2,11.3162
LBtran_3,10.8551
LBstat_1,10.9686
LBstat_2,10.5475
LBstat_3,9.9962
LBGexp_1,9.6984
LBGexp_2,10.8534
LBGexp_3,10.7766
LBGtran_2,10.6195
LBGtran_3,10.8346
LBGstat_1,10.4882
LBGstat_2,10.4136
LBGstat_3,10.3422
S0_1,10.0186
S0_2,10.6268
S0_3,10.3998
S1_1,10.6659
S1_2,10.5094
S1_3,10.7857
S2_1,10.3007
S2_2,10.1683
S2_3,9.7694
S3_1,11.5994
S3_2,11.8922
S4_1,12.6612
S4_2,12.1694
S4_3,11.7715
S5_1,12.434
S5_2,12.6716
S5_3,12.9326
S6_1,11.4676
S6_2,11.3287
S6_3,11.9835
S6/t_1,11.7044
S6/t_2,10.702
S6_4,10.7814
S6_5,11.3495
S6_6,11.875
S7_4,11.5023
S7_5,11.6368
S7_6,11.186
S8_4,11.1498
S8_5,11.6325
G135_1,10.2405
G135_3,8.5607
G150_1,10.4187
G150_2,11.068
G150_3,10.8726
G180_1,10.0761
G180_2,10.5909
G180_3,9.8478
C30_1,10.8619
C30_2,11.1047
C90_1,11.1318
C90_2,10.9492
BI_1,11.0472
BI_2,11.0101
BC_2,11.9468
BC/t_1,11.1231
BC/t_2,12.1083
BC_1,10.9181
Sw_1,12.0988
Sw_2,12.2405
BT_1,10.3362
BT_2,9.7877
B36_1,10.7169
B36_2,10.8232
B60_1,12.1817
B60_2,12.2446
M9exp_1,11.4711
M9exp_2,10.9306
M9exp_3,10.7865
M9tran_1,10.331
M9tran_2,10.5158
M9tran_3,10.9456
M9stat_1,9.8743
M9stat_2,9.6325
M9stat_3,9.6209
M+G_1,11.0918
M+G_2,10.4917
M+G_3,10.4931
Glu_1,11.1728
Glu_2,10.9876
Glu_3,11.2844
Fru_1,11.1813
Fru_2,10.9369
Fru_3,10.6972
Mal_1,9.5305
Mal_2,10.3708
Mal_3,10.4104
G+S_2,10.5024
G+S_3,11.2038
Pyr_1,10.6279
Pyr_2,10.8312
Pyr_3,10.630999999999998
Gly_1,10.4633
Gly_2,10.8787
Gly_3,9.7967
Glucon_1,10.6561
Glucon_2,10.9103
Glucon_3,9.6446
aero_1,11.1394
aero_2,10.3159
aero_3,11.023
nit_1,11.2699
nit_2,10.8789
nit_3,11.0128
ferm_1,10.8594
ferm_2,10.212
ferm_3,11.265
T-5.40H_1,11.5749
T-4.40H_1,11.2754
T-3.40H_1,11.312
T-2.40H_1,10.9541
T-1.40H_1,10.8578
T-1.10H_1,11.091
T-0.40H_1,11.5745
T0.0H_1,11.1214
T0.30H_1,11.8122
T1.0H_1,10.8736
T1.30H_1,10.5594
T2.0H_1,9.8434
T2.30H_1,10.8575
T3.0H_1,10.3881
T3.30H_1,10.7571
T4.0H_1,10.6031
T5.0H_1,10.3469
HPh_1,11.356
HPh_2,10.8708
HPh_3,11.0116
LPh_1,11.1339
LPh_2,11.1865
LPh_3,10.7085
LPhT_1,10.9444
LPhT_2,10.9548
LPhT_3,10.9695
SMMPr_1,10.724
SMMPr_2,10.5554
SMMPr_3,10.8511
HiTm_1,10.4112
HiTm_2,10.7256
HiTm_3,10.774
LoTm_1,11.8989
LoTm_2,11.5554
LoTm_3,11.6959
HiOs_1,11.4171
HiOs_2,11.1683
HiOs_3,11.415
BMM_1,11.1446
BMM_2,10.8764
BMM_3,10.9819
Heat_1,11.5709
Heat_2,11.3627
Heat_3,11.4025
Cold_1,12.5686
Cold_2,12.1436
Cold_3,11.1811
Etha_1,11.7475
Etha_2,11.3224
Etha_3,11.7251
SMM_1,10.8178
SMM_2,11.0485
SMM_3,11.1667
Salt_1,11.5064
Salt_2,11.7093
Salt_3,11.4761
Mt0_1,10.6653
Mt0_3,10.4397
M0t45_1,11.0705
M0t45_2,10.661
M0t45_3,11.6515
M0t90_1,9.9664
M0t90_2,10.6901
M0t90_3,10.7686
M40t45_1,10.6735
M40t45_2,11.0919
M40t45_3,11.7372
M40t90_1,10.2489
M40t90_2,11.3384
M40t90_3,11.645
dia0_1,10.7524
dia0_2,11.1437
dia0_3,11.1464
dia5_1,10.7977
dia5_2,11.0283
dia5_3,10.9958
dia15_1,12.2455
dia15_2,12.1322
dia15_3,11.4899
Diami_1,10.8258
Diami_2,11.2241
Diami_3,11.0214
Paraq_1,10.4211
Paraq_2,11.9252
Paraq_3,10.3052
H2O2_1,12.2412
H2O2_2,12.49
H2O2_3,12.2765
Oxctl_1,10.3558
Oxctl_2,10.4658
Oxctl_3,11.1769
GM-0.1_1,10.6256
GM-0.2_1,10.5447
GM+5_1,11.1946
GM+15_1,10.9215
GM+25_1,11.7513
GM+45_1,11.2156
GM+60_1,11.112
GM+90_1,11.0455
GM+120_1,9.6429
GM+150_1,10.5927
GM-0.1_2,11.4367
GM-0.2_2,11.5915
GM+5_2,11.0276
GM+10_2,11.0833
GM+15_2,11.0544
GM+25_2,11.5197
GM+45_2,10.3203
GM+60_2,10.4088
GM+90_2,11.0863
GM+150_2,9.8509
GM-0.1_3,11.5816
GM-0.2_3,11.5093
GM+5_3,11.4311
GM+10_3,10.253
GM+15_3,11.1847
GM+25_3,10.8558
GM+45_3,10.4706
GM+60_3,10.1278
GM+90_3,11.1069
GM+120_3,10.9311
GM+150_3,10.7361
MG-0.1_1,10.6888
MG+5_1,10.7576
MG+10_1,11.4467
MG+15_1,10.7421
MG+25_1,11.1358
MG+45_1,11.0882
MG+120_1,9.3459
MG+150_1,10.7051
MG-0.1_2,10.151
MG-0.2_2,10.659
MG+5_2,10.7027
MG+10_2,11.0511
MG+15_2,11.8368
MG+25_2,10.6593
MG+45_2,10.3249
MG+60_2,10.969
MG+90_2,10.1559
MG+120_2,11.2044
MG-0.1_3,11.6154
MG-0.2_3,11.2407
MG+5_3,10.9945
MG+10_3,10.1988
MG+15_3,11.2825
MG+25_3,11.3569
MG+45_3,11.6285
MG+60_3,10.7237
MG+90_3,10.9701
MG+120_3,10.7531
MG+150_3,10.8481
