,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.15814669825278305,0.10425360404367125,2.0,0.0,0.08442826787036584,1.0,0.23186512863520026,,
1,Chrom__sac_sta,0.5960350255119442,0.014686041151065494,2.0,2.0,0.6064196247986473,3.0,0.5856504262252411,,
2,Chrom__sac_MW001,0.0,0.10404595344131469,2.0,4.0,0.07357159923337342,5.0,-0.07357159923337342,,
3,Chrom__sac_fadR,-0.3030801665524816,0.10690058620966177,2.0,6.0,-0.22749003713081264,7.0,-0.3786702959741506,,
4,FadR__wt_p,-4.440892098500626e-16,0.20728855431754667,2.0,8.0,-0.14657514242029368,9.0,0.1465751424202928,,
5,FadR__ko_p,-0.2588465783454579,0.15835001992392816,2.0,10.0,-0.3708169512346924,11.0,-0.14687620545622335,,
6,GDGT__75_2.4_log,8.974302782386683e-16,0.16443019259822586,3.0,12.0,-0.035125151032085355,27.0,-0.1440293675430686,50.0,0.17915451857515666
7,GDGT__80_3.5_stat,0.5139856119034242,0.20969955064064125,3.0,13.0,0.7554382075634161,20.0,0.40905122895656376,42.0,0.3774673991902926
8,GDGT__80_2.4_log,0.41093947280622345,0.13760218349099088,3.0,14.0,0.5497708328914008,37.0,0.2746003215882453,41.0,0.4084472639390242
9,GDGT__75_3.5_stat,0.2601276437598076,0.13149361151811254,3.0,15.0,0.1953087916050924,24.0,0.41144651931064136,28.0,0.17362762036368906
10,GDGT__80_1.6_stat,0.5747687675054678,0.1937741512983863,3.0,16.0,0.4816832405543608,17.0,0.4451021804471012,33.0,0.7975208815149415
11,GDGT__75_2.4_stat,-0.19385574309035025,0.138942746696829,3.0,18.0,-0.30717301309494793,26.0,-0.2355560634438705,31.0,-0.038838152732232345
12,GDGT__80_2.4_stat,-0.08779725291933242,0.13594857130195334,3.0,19.0,0.06907343896931373,29.0,-0.1713024665961882,30.0,-0.16116273113112278
13,GDGT__80_1.6_log,0.09310320580064424,0.014532748230889708,2.0,21.0,0.08282700097730533,39.0,0.10337941062398316,,
14,GDGT__65_3.5_stat,-0.14721318069242798,0.20527270341231307,3.0,22.0,-0.11402237689938932,23.0,-0.3670588240989599,34.0,0.039441658921065326
15,GDGT__75_1.6_stat,0.21848472765629148,0.23990717953228147,3.0,25.0,0.4904920683980434,32.0,0.03704473120061103,38.0,0.12791738337022007
16,GDGT__75_1.6_log,-0.4043847957415605,0.09404596624293135,2.0,35.0,-0.4708853362151784,36.0,-0.33788425526794263,,
17,GDGT__65_2.4_stat,0.2539328670392722,0.5950903886082916,3.0,40.0,-0.41202363773494177,46.0,0.7335706602876941,49.0,0.44025157856506425
18,GDGT__65_2.4_log,-0.24428027324889326,0.13867458050504927,3.0,43.0,-0.08728960544432329,44.0,-0.35009019931283714,47.0,-0.2954610149895194
19,GDGT__80_3.5_log,0.22248632468354165,0.1817126696688064,3.0,45.0,0.10893602707523352,51.0,0.4320660603068198,52.0,0.12645688666857158
20,GDGT__65_1.6_log,-0.343329817531077,0.11413585508051216,3.0,48.0,-0.2350714026062306,53.0,-0.4625518826157426,54.0,-0.3323661673712577
21,NutLim__t0,0.0,0.2232778583063652,2.0,55.0,-0.15788128769723994,56.0,0.15788128769723994,,
22,NutLim__t05,-0.1898334605591193,0.14459416504093128,3.0,57.0,-0.34042997600048963,58.0,-0.17696908559909466,59.0,-0.05210132007777357
23,NutLim__t1,-0.3940913332252576,0.2595819954804787,3.0,60.0,-0.6292241858571179,61.0,-0.4375131629640165,62.0,-0.11553665085463828
24,NutLim__t15,-0.17676154500846497,0.26604597584561157,3.0,63.0,-0.25149289698081034,64.0,-0.3974498944470719,65.0,0.11865815640248735
25,NutLim__t2,-0.26864025104444816,0.21676429174894257,3.0,66.0,-0.01952976596440159,67.0,-0.4142841835582134,68.0,-0.3721068036107296
26,NutLim__t4,0.3391362264916902,0.4857474401704831,2.0,69.0,0.6826115353802455,70.0,-0.0043390823968652015,,
27,UV_irr__wt0,2.9605947323337506e-16,0.17311929945570087,3.0,71.0,0.06939276645549343,72.0,0.12765747356898238,73.0,-0.1970502400244749
28,UV_irr__wt1,-0.02393585691659587,0.11832388203116768,3.0,74.0,-0.08651667602653212,75.0,-0.09782753646701092,76.0,0.11253664174375544
29,UV_irr__wt2,-0.03538882789987922,0.21282627095762463,3.0,77.0,0.13913999631844387,78.0,-0.2724857756862278,79.0,0.027179295668146253
30,UV_irr__mut0,0.18601878134828423,0.1386720566398042,3.0,80.0,0.3424611941287976,81.0,0.07822955329150982,82.0,0.13736559662454528
31,UV_irr__mut1,0.14568769809673832,0.1584410829659606,3.0,83.0,0.23272440542362105,84.0,-0.03719361856152936,85.0,0.2415323074281233
32,UV_irr__mut2,0.34190651095645386,0.2480176178966132,3.0,86.0,0.5262887405051835,87.0,0.4394919328168641,88.0,0.05993885954731404
33,YtrA__overexpr,0.2253491935035695,0.1106093541203397,3.0,89.0,0.12985589006217424,90.0,0.19964381348037372,91.0,0.3465478769681605
34,YtrA__wt,2.9374650859873935e-16,0.056226760731224734,3.0,92.0,0.013941399319025828,93.0,-0.06188587662451006,94.0,0.047944477305485116
