,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
12,Life Cycle__S6,-8.3305028548375,2.11818781475624,8.0,34.0,-6.8567365553,35.0,-6.1736134812,36.0,-7.3805304207,37.0,-7.2946773661,38.0,-6.4832118948,39.0,-10.8751530246,40.0,-10.232814363,41.0,-11.347285733
13,Life Cycle__S7,-10.061109430833334,0.7820220304919856,3.0,42.0,-10.9584101735,43.0,-9.5247265736,44.0,-9.7001915454,,,,,,,,,,
14,Life Cycle__S8,-8.45231618755,1.6790098715469461,2.0,45.0,-9.6395554534,46.0,-7.2650769217,,,,,,,,,,,,
15,Life Cycle__G135,0.99794374965,1.2310460722626722,2.0,47.0,1.8684247753,48.0,0.127462724,,,,,,,,,,,,
16,Life Cycle__G150,7.2596651003,1.908301577890604,3.0,49.0,5.0683915888,50.0,8.5561879196,51.0,8.1544157925,,,,,,,,,,
17,Life Cycle__G180,5.343340887966666,1.2468736259984334,3.0,52.0,5.2389284678,53.0,6.6391376151,54.0,4.151956581,,,,,,,,,,
18,Stress Time Course__C30,-2.7410419872,0.3108190349004975,2.0,55.0,-2.9608242345,56.0,-2.5212597399,,,,,,,,,,,,
19,Stress Time Course__C90,5.77713044515,1.357167412875968,2.0,57.0,4.8174681643,58.0,6.736792726,,,,,,,,,,,,
20,Biofilm__BI,4.4305269012,0.335146255141738,2.0,59.0,4.1935427115,60.0,4.6675110909,,,,,,,,,,,,
21,Biofilm__BC,-9.890958019425,1.3227639356645853,4.0,61.0,-11.6206969288,62.0,-9.1967946687,63.0,-10.1602679048,64.0,-8.5860725754,,,,,,,,
22,Biofilm__Sw,0.43874138215,0.05878037879972567,2.0,65.0,0.3971773777,66.0,0.4803053866,,,,,,,,,,,,
23,Life Cycle__BT,0.47540135245000004,0.8434928342069578,2.0,67.0,1.0718408554,68.0,-0.12103815050000001,,,,,,,,,,,,
24,Life Cycle__B36,-0.4796920645500001,0.8102625218620942,2.0,69.0,0.0932500592,70.0,-1.0526341883,,,,,,,,,,,,
25,Life Cycle__B60,-3.9750439806499998,2.513995424661357,2.0,71.0,-2.197380768,72.0,-5.7527071933,,,,,,,,,,,,
26,M9__M9exp,0.0,0.5405971441980245,3.0,73.0,-0.0168022144,74.0,-0.5320001664,75.0,0.5488023808,,,,,,,,,,
27,M9__M9tran,6.9773414546999994,0.438096714844998,3.0,76.0,7.3326708339,77.0,7.1115012442,78.0,6.487852286,,,,,,,,,,
28,M9__M9stat,6.599430195133333,1.9363245927901107,3.0,79.0,8.8213193004,80.0,5.2722461189,81.0,5.7047251661,,,,,,,,,,
29,Supplement__M+G,4.907725821833334,1.3198811177395315,3.0,82.0,3.4929769379,83.0,6.1059672127,84.0,5.1242333149,,,,,,,,,,
30,Supplement__Glu,6.934782345133333,0.7123546878256664,3.0,85.0,7.6006328084,86.0,7.0201053313,87.0,6.1836088957,,,,,,,,,,
31,Supplement__Fru,4.776541636066667,4.592296921960175,3.0,88.0,-0.5052531226,89.0,7.8250836093,90.0,7.0097944215,,,,,,,,,,
32,Supplement__Mal,-1.7588922335000001,1.7184478231961045,3.0,91.0,-0.15572796900000002,92.0,-3.5731249357,93.0,-1.5478237958,,,,,,,,,,
33,Supplement__G+S,0.6931667587999999,1.8516926230050839,2.0,94.0,2.0025111692,95.0,-0.6161776516,,,,,,,,,,,,
34,Supplement__Pyr,3.0078535388999996,1.67937863555943,3.0,96.0,1.0688551088,97.0,4.0002965467,98.0,3.9544089612,,,,,,,,,,
35,Supplement__Gly,8.1352120359,0.4388281629888283,3.0,99.0,7.9635259058,100.0,8.6339268258,101.0,7.8081833761,,,,,,,,,,
36,Supplement__Glucon,-1.0613825217666666,0.4168126249577473,3.0,102.0,-0.6812612897,103.0,-1.5071062971,104.0,-0.9957799785,,,,,,,,,,
37,Stressors__aero,8.509466953566667,1.1378795371579045,3.0,105.0,9.2814968841,106.0,7.2027201159,107.0,9.0441838607,,,,,,,,,,
38,Stressors__nit,2.3500393093333334,0.7172004908568983,3.0,108.0,2.0445687182,109.0,3.1694021865,110.0,1.8361470233000001,,,,,,,,,,
39,Stressors__ferm,-0.4949485456333334,1.2176729226587721,3.0,111.0,-1.1859979356,112.0,0.9110314299000001,113.0,-1.2098791312000001,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,9.2080633412,,1.0,114.0,9.2080633412,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,10.7761384307,,1.0,115.0,10.7761384307,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,11.9060976632,,1.0,116.0,11.9060976632,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,11.4730850592,,1.0,117.0,11.4730850592,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,8.3392893906,,1.0,118.0,8.3392893906,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,7.5515507935,,1.0,119.0,7.5515507935,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,5.7611204159,,1.0,120.0,5.7611204159,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,7.6352625926,,1.0,121.0,7.6352625926,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,1.0450086349,,1.0,122.0,1.0450086349,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,3.3563797689,,1.0,123.0,3.3563797689,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,7.7247340704,,1.0,124.0,7.7247340704,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,13.6874391413,,1.0,125.0,13.6874391413,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,17.2096260538,,1.0,126.0,17.2096260538,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,18.5340138783,,1.0,127.0,18.5340138783,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,19.2770731891,,1.0,128.0,19.2770731891,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,18.7870463302,,1.0,129.0,18.7870463302,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,15.0383193411,,1.0,130.0,15.0383193411,,,,,,,,,,,,,,
57,Stressors__HPh,9.2087731398,0.5588153082852394,3.0,131.0,9.7477830948,132.0,9.2464745263,133.0,8.6320617983,,,,,,,,,,
58,Stressors__LPh,9.565583376066668,1.2567397022295428,3.0,134.0,8.5333546265,135.0,10.9650281169,136.0,9.1983673848,,,,,,,,,,
59,Stressors__LPhT,-11.326876999666666,0.15616716557241503,3.0,137.0,-11.4925141049,138.0,-11.1823215405,139.0,-11.3057953536,,,,,,,,,,
60,Stressors__SMMPr,10.040481219966667,0.898413099338878,3.0,140.0,9.3186669116,141.0,9.7561100038,142.0,11.0466667445,,,,,,,,,,
61,Stressors__HiTm,0.6730261165666667,1.3809980908152302,3.0,143.0,1.50013046,144.0,1.4401853959,145.0,-0.9212375062,,,,,,,,,,
62,Stressors__LoTm,-6.355307967800001,0.13056456725609206,3.0,146.0,-6.491592415,147.0,-6.2313354808,148.0,-6.3429960076,,,,,,,,,,
63,Stressors__HiOs,-17.966933344533334,0.4361889554479587,3.0,149.0,-17.9706213769,150.0,-18.4012665901,151.0,-17.5289120666,,,,,,,,,,
64,Stressors__BMM,6.715075445966666,1.2584913559511877,3.0,152.0,7.3107866556,153.0,7.5651077316,154.0,5.2693319507,,,,,,,,,,
65,Stressors__Heat,5.135258971766667,0.8550438676111546,3.0,155.0,4.3613874639,156.0,6.0531770065,157.0,4.9912124449,,,,,,,,,,
66,Stressors__Cold,-2.5696863328666666,0.7437073457739646,3.0,158.0,-2.5279654068,159.0,-1.8477176504,160.0,-3.3333759414,,,,,,,,,,
67,Stressors__Etha,2.936734946866667,0.5585126126451407,3.0,161.0,2.3672308523,162.0,2.9594084693,163.0,3.483565519,,,,,,,,,,
68,Stress Time Course__SMM,6.448468393,1.2699760366371986,3.0,164.0,7.7633758498,165.0,6.3532449721,166.0,5.2287843571,,,,,,,,,,
69,Stress Time Course__Salt,-1.9605755082333334,1.763953084405863,3.0,167.0,-2.6498931145,168.0,-3.2757845951,169.0,0.0439511849,,,,,,,,,,
70,Stress Time Course__Mt0,10.88011277735,2.120599601991948,2.0,170.0,9.3806224186,171.0,12.3796031361,,,,,,,,,,,,
71,Stress Time Course__M0t45,7.8271659589,4.10152394311598,3.0,172.0,4.2448187244,173.0,12.3011720112,174.0,6.9355071411,,,,,,,,,,
72,Stress Time Course__M0t90,-8.025051594133332,0.7286950801574146,3.0,175.0,-7.4085233485,176.0,-7.8374163203,177.0,-8.8292151136,,,,,,,,,,
73,Stress Time Course__M40t45,4.3939595569,3.789818684915419,3.0,178.0,5.6773972514,179.0,0.1290768398,180.0,7.3754045795,,,,,,,,,,
74,Stress Time Course__M40t90,-8.5004203134,2.241865241662045,3.0,181.0,-6.4076652918,182.0,-8.2272365045,183.0,-10.8663591439,,,,,,,,,,
75,Stress Time Course__dia0,12.042019131666668,0.7445682755761028,3.0,184.0,12.0055654649,185.0,11.3163472726,186.0,12.8041446575,,,,,,,,,,
76,Stress Time Course__dia5,9.263186561766666,1.7590255872680547,3.0,187.0,10.8008459254,188.0,7.3450641506,189.0,9.6436496093,,,,,,,,,,
77,Stress Time Course__dia15,-2.5636574780333334,2.4151241669123427,3.0,190.0,0.1960400789,191.0,-3.5958328648,192.0,-4.2911796482,,,,,,,,,,
78,Stressors__Diami,6.983624717633333,2.0526968098480243,3.0,193.0,5.0833777902,194.0,9.160679477,195.0,6.7068168857,,,,,,,,,,
79,Stressors__Paraq,13.154735251233333,1.8392125380884154,3.0,196.0,12.8996101866,197.0,15.1081910338,198.0,11.4564045333,,,,,,,,,,
80,Stressors__H2O2,8.2436766092,1.3505250360036156,3.0,199.0,8.2728350092,200.0,9.5793863463,201.0,6.8788084721,,,,,,,,,,
81,Stressors__Oxctl,11.886466415433333,1.6175708192084175,3.0,202.0,10.9745754757,203.0,10.9307190927,204.0,13.7541046779,,,,,,,,,,
82,Carbon Transition__GM-0.1,2.8608154845333336,0.5263763863799233,3.0,205.0,2.9539011129,215.0,2.2941059668,225.0,3.3344393739,,,,,,,,,,
83,Carbon Transition__GM-0.2,2.6494759631333333,0.7225069195784891,3.0,206.0,2.7866606326000003,216.0,1.8682115273000002,226.0,3.2935557295,,,,,,,,,,
84,Carbon Transition__GM+5,1.3773989539000002,0.1269750117006058,3.0,207.0,1.2341307391,217.0,1.4220457019000001,227.0,1.4760204207,,,,,,,,,,
85,Carbon Transition__GM+15,-1.2938971543666666,1.4320228205972947,3.0,208.0,0.2787995301,219.0,-1.637912802,229.0,-2.5225781912,,,,,,,,,,
86,Carbon Transition__GM+25,-1.1100529120333333,1.9704411740109935,3.0,209.0,0.7808176823,220.0,-0.9595435405,230.0,-3.1514328779,,,,,,,,,,
87,Carbon Transition__GM+45,-0.35372797066666656,2.9195474835752235,3.0,210.0,2.1146226315,221.0,0.4006116232,231.0,-3.5764181667,,,,,,,,,,
88,Carbon Transition__GM+60,2.5675342355,1.905009650137646,3.0,211.0,3.7841878126,222.0,3.5463045839,232.0,0.37211031,,,,,,,,,,
89,Carbon Transition__GM+90,5.058650501,1.2178590179199769,3.0,212.0,6.4525968265,223.0,4.5225058766,233.0,4.2008487999,,,,,,,,,,
90,Carbon Transition__GM+120,5.6279872094000005,0.01143865949981099,2.0,213.0,5.6360755631,234.0,5.6198988557,,,,,,,,,,,,
91,Carbon Transition__GM+150,7.980977078199999,0.776078774567044,3.0,214.0,8.2914742382,224.0,7.0977230727,235.0,8.5537339237,,,,,,,,,,
92,Carbon Transition__GM+10,-0.94484744935,0.9700883189084174,2.0,218.0,-0.2588914207,228.0,-1.630803478,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-5.510140102866667,2.0842327615802856,3.0,236.0,-3.4481944655,244.0,-5.4662588171,254.0,-7.615967026,,,,,,,,,,
94,Carbon Transition__MG+5,-5.567709924366667,2.3342056541991223,3.0,237.0,-3.6455244372999998,246.0,-4.8925208306,256.0,-8.1650845052,,,,,,,,,,
95,Carbon Transition__MG+10,-4.598046761366667,2.3311164232286785,3.0,238.0,-2.3097446735,247.0,-4.5146559752,257.0,-6.9697396354,,,,,,,,,,
96,Carbon Transition__MG+15,-5.220967918766667,1.7430824115139871,3.0,239.0,-3.6362979226,248.0,-4.9386159644,258.0,-7.0879898693,,,,,,,,,,
97,Carbon Transition__MG+25,-1.8653440200333335,1.8624742970317147,3.0,240.0,-0.1680522768,249.0,-1.5702193461,259.0,-3.8577604372,,,,,,,,,,
98,Carbon Transition__MG+45,-0.20040757640000004,0.34890599298328334,3.0,241.0,-0.0982744232,250.0,0.0860343746,260.0,-0.5889826806,,,,,,,,,,
99,Carbon Transition__MG+120,10.430400310866666,1.4311701107955592,3.0,242.0,8.7779688649,253.0,11.2753409723,263.0,11.2378910954,,,,,,,,,,
100,Carbon Transition__MG+150,8.13617010095,0.34211457630778813,2.0,243.0,8.3780816378,264.0,7.8942585641,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-7.048728375850001,1.64693082761254,2.0,245.0,-5.8841724195000005,255.0,-8.2132843322,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.9236205964,2.322059528611458,2.0,251.0,3.5655646354,261.0,0.2816765574,,,,,,,,,,,,
103,Carbon Transition__MG+90,6.7968539546999995,0.05015583507838519,2.0,252.0,6.8323194858,262.0,6.7613884236,,,,,,,,,,,,
