,new_3132220_3132310_c
M9exp_1,9.6954
M9exp_2,9.3196
M9exp_3,9.0252
M9tran_1,9.2122
M9tran_2,9.1509
M9tran_3,9.2155
M9stat_1,8.3913
M9stat_2,8.2893
M9stat_3,7.9774
MG-0.1_1,9.1803
MG-0.1_2,8.1514
MG-0.1_3,9.5982
MG-0.2_2,8.3202
MG-0.2_3,9.2759
MG+5_1,9.5307
MG+5_2,9.0142
MG+5_3,9.0987
MG+10_1,9.9155
MG+10_2,9.653
MG+10_3,9.1844
MG+15_1,9.1723
MG+15_2,10.051
MG+15_3,9.7053
MG+25_1,9.6147
MG+25_2,9.4835
MG+25_3,9.757
MG+45_1,9.5248
MG+45_2,9.2367
MG+45_3,9.7088
MG+60_2,9.6204
MG+60_3,9.382
MG+90_2,8.9236
MG+90_3,9.4912
MG+120_1,8.9133
MG+120_2,9.4643
MG+120_3,9.1657
MG+150_1,9.1829
MG+150_3,8.9429
GM-0.1_1,9.4821
GM-0.1_2,9.4864
GM-0.1_3,9.8616
GM-0.2_1,9.7604
GM-0.2_2,9.6261
GM-0.2_3,9.4501
GM+5_1,9.2824
GM+5_2,9.5413
GM+5_3,9.5469
GM+10_2,9.5104
GM+10_3,8.5928
GM+15_1,9.6316
GM+15_2,9.2346
GM+15_3,9.5038
GM+25_1,8.8856
GM+25_2,9.6806
GM+25_3,9.1466
GM+45_1,9.7078
GM+45_2,8.7308
GM+45_3,8.1719
GM+60_1,9.673
GM+60_2,9.0815
GM+60_3,8.9835
GM+90_1,9.9902
GM+90_2,9.4775
GM+90_3,9.2326
GM+120_1,9.1501
GM+120_3,9.3917
GM+150_1,9.2964
GM+150_2,8.0442
GM+150_3,9.2771
BT_1,8.3331
BT_2,8.0359
B36_1,8.9317
B36_2,8.8863
B60_1,8.3796
B60_2,9.5541
S0_1,8.0406
S0_2,7.8495
S0_3,8.245
S1_1,9.1212
S1_2,9.0555
S1_3,9.7588
S2_1,8.8673
S2_2,8.8218
S2_3,8.2263
S3_1,8.7531
S3_2,9.3955
S4_1,9.8106
S4_2,8.8989
S4_3,8.9093
S5_1,8.7029
S5_2,9.4892
S5_3,9.4382
S6_1,8.8289
S6_2,8.7105
S6_3,8.8095
S6/t_1,10.9351
S6/t_2,8.1209
S6_4,10.2038
S6_5,10.0532
S6_6,9.5708
S7_4,11.0548
S7_5,10.9061
S7_6,11.1249
S8_4,10.6506
S8_5,11.5532
G135_1,9.7024
G135_3,8.4239
G150_1,9.6402
G150_2,9.8729
G150_3,9.776
G180_1,9.7323
G180_2,9.6895
G180_3,8.8713
T-5.40H_1,9.874
T-4.40H_1,9.3178
T-3.40H_1,9.4687
T-2.40H_1,9.1532
T-1.40H_1,9.1615
T-1.10H_1,9.2425
T-0.40H_1,8.5987
T0.0H_1,9.0102
T0.30H_1,8.1119
T1.0H_1,7.9741
T1.30H_1,8.2139
T2.0H_1,8.2701
T2.30H_1,8.6019
T3.0H_1,8.3625
T3.30H_1,8.6807
T4.0H_1,8.7763
T5.0H_1,8.6984
LBexp_1,9.967
LBexp_2,9.2544
LBexp_3,9.2992
LBtran_1,8.863
LBtran_2,9.0951
LBtran_3,9.2654
LBstat_1,8.1431
LBstat_2,8.0489
LBstat_3,7.9704
LBGexp_1,9.141
LBGexp_2,9.7415
LBGexp_3,9.8185
LBGtran_2,9.1767
LBGtran_3,10.219
LBGstat_1,7.8689
LBGstat_2,7.7746
LBGstat_3,8.7535
Mt0_1,9.6404
Mt0_3,9.5116
M0t45_1,9.568
M0t45_2,9.283
M0t45_3,9.5734
M0t90_1,7.9443
M0t90_2,8.0079
M0t90_3,8.0512
M40t45_1,9.3806
M40t45_2,8.8361
M40t45_3,9.804
M40t90_1,7.8109
M40t90_2,8.0901
M40t90_3,8.0207
dia0_1,9.4676
dia0_2,9.6402
dia0_3,9.9647
dia5_1,10.7872
dia5_2,11.0243
dia5_3,10.893
dia15_1,12.4727
dia15_2,11.8149
dia15_3,10.5955
C30_1,8.7297
C30_2,8.8164
C90_1,9.8056
C90_2,9.8838
SMM_1,9.3863
SMM_2,9.4449
SMM_3,9.3647
Salt_1,9.5186
Salt_2,9.2942
Salt_3,9.4618
M+G_1,8.8105
M+G_2,9.3769
M+G_3,9.2449
Glu_1,9.6613
Glu_2,9.5712
Glu_3,9.5511
Fru_1,9.7391
Fru_2,9.4363
Fru_3,9.2178
Mal_1,8.4322
Mal_2,8.3072
Mal_3,8.7637
G+S_2,8.8426
G+S_3,9.3087
Pyr_1,9.2648
Pyr_2,9.1468
Pyr_3,9.6887
Gly_1,8.4185
Gly_2,8.8598
Gly_3,8.2804
Glucon_1,9.1845
Glucon_2,8.9284
Glucon_3,8.5003
BI_1,8.4422
BI_2,8.9398
BC_2,9.081
BC/t_1,8.5739
BC/t_2,9.2517
BC_1,8.3856
Sw_1,7.5853
Sw_2,8.0144
BMM_1,9.6996
BMM_2,9.3694
BMM_3,9.5238
Heat_1,10.9988
Heat_2,10.979
Heat_3,10.6761
Cold_1,10.2603
Cold_2,9.1326
Cold_3,8.7961
Etha_1,10.8833
Etha_2,10.0633
Etha_3,10.4764
SMMPr_1,9.2113
SMMPr_2,9.2946
SMMPr_3,9.6004
HiTm_1,9.4865
HiTm_2,9.6586
HiTm_3,9.7625
LoTm_1,9.0945
LoTm_2,9.2157
LoTm_3,9.0503
HiOs_1,9.5595
HiOs_2,8.702
HiOs_3,9.2075
Oxctl_1,9.6055
Oxctl_2,9.5353
Oxctl_3,10.3273
Diami_1,10.9315
Diami_2,11.4354
Diami_3,11.1598
Paraq_1,10.0244
Paraq_2,10.6278
Paraq_3,8.5585
H2O2_1,10.1468
H2O2_2,10.9398
H2O2_3,10.7392
HPh_1,9.17
HPh_2,9.1785
HPh_3,9.2584
LPh_1,9.1153
LPh_2,9.6292
LPh_3,8.918
LPhT_1,9.1883
LPhT_2,9.4929
LPhT_3,9.4569
aero_1,9.9339
aero_2,8.781
aero_3,9.5489
nit_1,9.2843
nit_2,9.3508
nit_3,9.123
ferm_1,9.4806
ferm_2,9.0012
ferm_3,9.3436
