,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.43797692704010527,3.0,0.0,-0.32459002870000003,1.0,-0.1735692046,2.0,0.4981592333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,3.681002015766667,1.204325384067664,3.0,3.0,4.4011982379,4.0,4.3511406163,5.0,2.2906671931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.8610201344000004,0.35211652112729774,3.0,6.0,2.5227945806000003,7.0,2.8347137451,8.0,3.2255520775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.76191308607099e-12,0.5215869864828364,21.0,9.0,0.5949615931000001,10.0,-0.0307513131,11.0,0.5217645713,12.0,0.08124360580000001,13.0,-0.6410689627,14.0,-0.41017379130000003,15.0,-0.059663760100000005,16.0,-0.45879782610000003,17.0,-0.0611240247,18.0,1.4882327322,19.0,-0.0940273504,20.0,-0.5479493599,21.0,-0.5533951907,22.0,0.0488494292,23.0,0.4461498936,24.0,-0.45822179230000004,25.0,0.6342057910000001,26.0,-0.2671722035,27.0,-0.2778683561,28.0,-0.3069175818,29.0,0.35172389660000003
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.2978112348666666,0.5703348047569349,21.0,30.0,1.4297089547000001,31.0,-0.0335488949,32.0,1.3015065075,33.0,1.5305340567,34.0,1.6863324857,35.0,1.4391701826,36.0,0.8028354467000001,37.0,0.8193616811000001,38.0,1.0928509092,39.0,2.0498349628,40.0,1.8454097713,41.0,1.4249887822,42.0,1.6925795262,43.0,2.0157957111,44.0,2.1601169729,45.0,0.7368425984,46.0,1.4377484964,47.0,0.2258342962,48.0,0.9110754403,49.0,1.4861099265,50.0,1.1989481186
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.333331758762862e-11,0.45110114924386746,3.0,51.0,-0.49594531940000003,52.0,0.1100562831,53.0,0.3858890364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,1.540462683875,0.27771187478970405,4.0,54.0,1.8362772288,55.0,1.3028769646,56.0,1.7183786301000001,57.0,1.3043179120000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-3.469446951953614e-18,0.19102917706662967,4.0,58.0,0.2181494138,59.0,-0.0977281411,60.0,-0.2103536377,61.0,0.089932365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.39207279252500005,0.5555060337443162,4.0,62.0,-0.3273365538,63.0,0.2409785519,64.0,0.8843041262,65.0,0.7703450458000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.017825522724999973,0.511766426278323,4.0,66.0,0.06299287790000001,67.0,-0.7131708464000001,68.0,0.4448177478,69.0,0.2766623116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.31313995385000004,0.5250621447751516,4.0,70.0,0.4995056619,71.0,0.7488895281,72.0,0.4542698771,73.0,-0.45010525170000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.666666804567285e-11,0.3844017334060052,6.0,74.0,0.2008197172,75.0,0.32765491880000003,76.0,0.3834521142,86.0,-0.0100319937,88.0,-0.5875012467,90.0,-0.3143935097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.24482535476666667,0.6356439068572785,6.0,77.0,0.9658148759,78.0,0.7369547205,79.0,0.7251551405000001,87.0,-0.33340853400000003,89.0,-0.5015617225,91.0,-0.12400235180000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.375707509,0.227733627018135,3.0,80.0,-0.5308439425,82.0,-0.4820200148,84.0,-0.1142585697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.4922516897333334,0.23119661917581755,3.0,81.0,0.4436068628,83.0,0.2892480437,85.0,0.7439001627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,1.850371707708594e-17,0.3543404662316112,3.0,92.0,0.36686166140000004,93.0,-0.0265341862,94.0,-0.3403274752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.5726713241333333,0.36478365800069545,3.0,95.0,-0.3745441195,96.0,-0.34982449600000004,97.0,-0.9936453569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.2688593420666667,0.24654100040051855,3.0,98.0,-0.5381350371,99.0,-0.054218901300000004,100.0,-0.21422408780000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.5538485440333334,0.04676462785208472,3.0,101.0,-0.585464392,102.0,-0.5759518194000001,103.0,-0.5001294207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,2.5194092296,0.16377937617607372,3.0,104.0,2.5196124137,105.0,2.3555283559,106.0,2.6830869192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.28693975796666665,0.02114659254722685,3.0,107.0,0.2713109566,108.0,0.311001737,109.0,0.27850658030000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,1.6012505108,0.15915689157614984,3.0,110.0,1.7454292952000001,111.0,1.6278539488,112.0,1.4304682884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,0.8126253843666668,0.3323523668521997,3.0,113.0,0.46768374,114.0,0.8394269159000001,115.0,1.1307654972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
