,new_3646613_3646699
M9exp_1,13.4903
M9exp_2,13.4891
M9exp_3,13.5628
M9tran_1,12.5931
M9tran_2,12.3499
M9tran_3,12.6654
M9stat_1,8.4766
M9stat_2,8.7621
M9stat_3,8.4291
MG-0.1_1,13.4664
MG-0.1_2,12.7705
MG-0.1_3,14.3731
MG-0.2_2,13.2642
MG-0.2_3,12.6832
MG+5_1,12.7254
MG+5_2,12.0724
MG+5_3,13.634
MG+10_1,13.9217
MG+10_2,13.7529
MG+10_3,12.7662
MG+15_1,13.3929
MG+15_2,14.709
MG+15_3,14.4147
MG+25_1,13.6502
MG+25_2,13.1968
MG+25_3,13.6273
MG+45_1,13.2322
MG+45_2,12.2363
MG+45_3,14.0672
MG+60_2,11.6853
MG+60_3,13.1224
MG+90_2,12.2879
MG+90_3,13.5136
MG+120_1,8.1274
MG+120_2,11.753
MG+120_3,12.5189
MG+150_1,12.5135
MG+150_3,12.6677
GM-0.1_1,12.6486
GM-0.1_2,13.6383
GM-0.1_3,13.5482
GM-0.2_1,11.8843
GM-0.2_2,14.3058
GM-0.2_3,13.3623
GM+5_1,11.9008
GM+5_2,13.4947
GM+5_3,13.2774
GM+10_2,11.8948
GM+10_3,12.1522
GM+15_1,12.7929
GM+15_2,13.0836
GM+15_3,13.0946
GM+25_1,13.5973
GM+25_2,13.7019
GM+25_3,12.0273
GM+45_1,13.1617
GM+45_2,12.2809
GM+45_3,12.1607
GM+60_1,13.0493
GM+60_2,10.62
GM+60_3,10.5199
GM+90_1,12.8754
GM+90_2,12.9885
GM+90_3,13.3109
GM+120_1,10.0965
GM+120_3,12.4175
GM+150_1,12.5328
GM+150_2,12.011
GM+150_3,13.0197
BT_1,9.7012
BT_2,9.1644
B36_1,10.6839
B36_2,10.2369
B60_1,11.0465
B60_2,11.5786
S0_1,12.5361
S0_2,12.6901
S0_3,12.781
S1_1,13.7046
S1_2,13.5861
S1_3,14.1764
S2_1,13.2535
S2_2,12.4755
S2_3,11.9946
S3_1,12.2948
S3_2,12.283
S4_1,12.3576
S4_2,11.0924
S4_3,10.7656
S5_1,11.5585
S5_2,11.4287
S5_3,12.1144
S6_1,10.3017
S6_2,8.7402
S6_3,11.2536
S6/t_1,10.6276
S6/t_2,8.1685
S6_4,10.2111
S6_5,11.0771
S6_6,10.8999
S7_4,10.7807
S7_5,10.9936
S7_6,10.9954
S8_4,10.1597
S8_5,9.8946
G135_1,13.8953
G135_3,11.7653
G150_1,13.6846
G150_2,13.8628
G150_3,14.052
G180_1,13.5701
G180_2,13.9044
G180_3,12.9859
T-5.40H_1,13.6715
T-4.40H_1,13.3625
T-3.40H_1,13.4285
T-2.40H_1,12.903
T-1.40H_1,13.17
T-1.10H_1,13.1165
T-0.40H_1,13.2736
T0.0H_1,12.9009
T0.30H_1,12.8129
T1.0H_1,12.4949
T1.30H_1,12.0953
T2.0H_1,11.8611
T2.30H_1,12.6457
T3.0H_1,11.8692
T3.30H_1,11.9551
T4.0H_1,11.6545
T5.0H_1,10.8156
LBexp_1,14.3164
LBexp_2,14.1699
LBexp_3,13.7458
LBtran_1,11.1122
LBtran_2,11.5121
LBtran_3,10.9139
LBstat_1,11.9616
LBstat_2,11.9702
LBstat_3,11.5578
LBGexp_1,13.5528
LBGexp_2,13.6502
LBGexp_3,13.9216
LBGtran_2,10.7233
LBGtran_3,12.0289
LBGstat_1,13.1842
LBGstat_2,12.4319
LBGstat_3,11.5035
Mt0_1,13.6117
Mt0_3,13.6793
M0t45_1,12.545
M0t45_2,12.9836
M0t45_3,13.0288
M0t90_1,10.6757
M0t90_2,12.2557
M0t90_3,11.0191
M40t45_1,11.987
M40t45_2,11.1081
M40t45_3,13.2682
M40t90_1,10.4129
M40t90_2,12.0032
M40t90_3,10.9914
dia0_1,13.8297
dia0_2,13.9045
dia0_3,13.4502
dia5_1,11.5713
dia5_2,12.1075
dia5_3,12.7912
dia15_1,12.6571
dia15_2,14.0924
dia15_3,12.6548
C30_1,13.3883
C30_2,13.503
C90_1,12.8722
C90_2,12.7955
SMM_1,13.16
SMM_2,12.9673
SMM_3,13.2647
Salt_1,12.9991
Salt_2,13.0062
Salt_3,13.1058
M+G_1,12.3726
M+G_2,13.3785
M+G_3,12.9408
Glu_1,13.7348
Glu_2,13.5719
Glu_3,13.6145
Fru_1,13.8435
Fru_2,13.3997
Fru_3,13.0348
Mal_1,12.0686
Mal_2,12.5921
Mal_3,13.0715
G+S_2,12.7788
G+S_3,12.691
Pyr_1,11.7417
Pyr_2,12.8682
Pyr_3,12.4413
Gly_1,11.7081
Gly_2,12.7557
Gly_3,10.6016
Glucon_1,12.5385
Glucon_2,12.6573
Glucon_3,9.3613
BI_1,12.3479
BI_2,12.7716
BC_2,12.9831
BC/t_1,11.7779
BC/t_2,12.7463
BC_1,12.0963
Sw_1,11.5227
Sw_2,12.0457
BMM_1,13.5565
