,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,0.9814333333666667,0.16719510559024545,3.0,0.0,1.1245666667,1.0,1.0220666667,2.0,0.7976666667000001,,,,,,,,,,
1,LB__LBtran,0.3049666667,0.15104843594026388,3.0,3.0,0.1948666667,4.0,0.2428666667,5.0,0.4771666667,,,,,,,,,,
2,LB__LBstat,-0.1323333333,0.1021044073485567,3.0,6.0,-0.2418333333,7.0,-0.11543333330000001,8.0,-0.0397333333,,,,,,,,,,
3,LB__LBGexp,1.2927000000333335,0.18677883534633496,3.0,9.0,1.1863666667000001,10.0,1.5083666667,11.0,1.1833666667,,,,,,,,,,
4,LB__LBGtran,1.1650166667,0.3662106019765129,2.0,12.0,0.9060666667,13.0,1.4239666667,,,,,,,,,,,,
5,LB__LBGstat,1.0555333333666665,0.5132474776687495,3.0,14.0,1.6478666667000001,15.0,0.7426666667,16.0,0.7760666667,,,,,,,,,,
6,Life Cycle__S0,-0.019466666633333334,0.09724887317256346,3.0,17.0,-0.1240333333,18.0,-0.0026333333,19.0,0.0682666667,,,,,,,,,,
7,Life Cycle__S1,-0.17306666663333334,0.06643615983283,3.0,20.0,-0.12583333330000002,21.0,-0.1443333333,22.0,-0.24903333330000002,,,,,,,,,,
8,Life Cycle__S2,-0.35666666663333335,0.24405495965731436,3.0,23.0,-0.0750333333,24.0,-0.4888333333,25.0,-0.5061333333,,,,,,,,,,
9,Life Cycle__S3,0.5975666667,0.04186072144624355,2.0,26.0,0.5679666667000001,27.0,0.6271666667,,,,,,,,,,,,
10,Life Cycle__S4,1.0864666667,0.35169201014524054,3.0,28.0,1.4722666667,29.0,1.0033666667,30.0,0.7837666667000001,,,,,,,,,,
11,Life Cycle__S5,1.3560666667,0.17693806826118563,3.0,31.0,1.2048666667,32.0,1.3126666667,33.0,1.5506666667,,,,,,,,,,
12,Life Cycle__S6,0.9973666667000001,0.31092958320861935,8.0,34.0,1.2095666667,35.0,0.6064666667,36.0,1.2960666667,37.0,0.9758666667,38.0,0.5281666667,39.0,0.8342666667,40.0,1.2629666667000001,41.0,1.2655666667
13,Life Cycle__S7,1.2459333333666667,0.09520821043026347,3.0,42.0,1.2386666667,43.0,1.1545666667,44.0,1.3445666667,,,,,,,,,,
14,Life Cycle__S8,1.0079166667,0.09835855326304868,2.0,45.0,1.0774666667,46.0,0.9383666667,,,,,,,,,,,,
15,Life Cycle__G135,0.6113666667000001,0.42765818126162397,2.0,47.0,0.9137666667000001,48.0,0.3089666667,,,,,,,,,,,,
16,Life Cycle__G150,0.7686333333666667,0.18252929445251606,3.0,49.0,0.5578666667000001,50.0,0.8739666667,51.0,0.8740666667,,,,,,,,,,
17,Life Cycle__G180,0.7732666667,0.32465546353018615,3.0,52.0,0.8473666667,53.0,1.0544666667,54.0,0.4179666667,,,,,,,,,,
18,Stress Time Course__C30,1.3540166667,0.137249426228309,2.0,55.0,1.2569666667,56.0,1.4510666667,,,,,,,,,,,,
19,Stress Time Course__C90,0.37521666670000003,0.36012948365830866,2.0,57.0,0.6298666667,58.0,0.1205666667,,,,,,,,,,,,
20,Biofilm__BI,0.3648666667,0.01329360748630712,2.0,59.0,0.3554666667,60.0,0.37426666670000003,,,,,,,,,,,,
21,Biofilm__BC,-0.1285583333,0.5406395248530516,4.0,61.0,-0.5235333333000001,62.0,-0.2431333333,63.0,0.6637666667000001,64.0,-0.4113333333,,,,,,,,
22,Biofilm__Sw,-0.1736333333,0.0936209378290989,2.0,65.0,-0.2398333333,66.0,-0.1074333333,,,,,,,,,,,,
23,Life Cycle__BT,0.8276666667000001,0.3849489316779565,2.0,67.0,1.0998666667,68.0,0.5554666667,,,,,,,,,,,,
24,Life Cycle__B36,1.2784166667,0.013081475451951258,2.0,69.0,1.2691666667,70.0,1.2876666667,,,,,,,,,,,,
25,Life Cycle__B60,1.1370166667000001,0.10557104243115153,2.0,71.0,1.0623666667,72.0,1.2116666667,,,,,,,,,,,,
26,M9__M9exp,3.333333146541643e-11,0.09283233991090246,3.0,73.0,0.0975666667,74.0,-0.0103333333,75.0,-0.08723333330000001,,,,,,,,,,
27,M9__M9tran,0.09556666670000002,0.0937108851734952,3.0,76.0,0.19116666670000002,77.0,0.09166666670000001,78.0,0.0038666667,,,,,,,,,,
28,M9__M9stat,0.16853333336666668,0.13703986038132604,3.0,79.0,0.22966666670000002,80.0,0.26436666670000003,81.0,0.0115666667,,,,,,,,,,
29,Supplement__M+G,0.40650000003333336,0.4874663099469885,3.0,82.0,0.9680666667000001,83.0,0.0924666667,84.0,0.1589666667,,,,,,,,,,
30,Supplement__Glu,0.5652333333666667,0.12049316716450496,3.0,85.0,0.7043666667,86.0,0.4958666667,87.0,0.4954666667,,,,,,,,,,
31,Supplement__Fru,0.4470333333666667,0.24933219473893325,3.0,88.0,0.6174666667,89.0,0.5627666667,90.0,0.1608666667,,,,,,,,,,
32,Supplement__Mal,-0.17583333330000003,0.198511788063077,3.0,91.0,-0.40193333330000003,92.0,-0.030133333300000002,93.0,-0.0954333333,,,,,,,,,,
33,Supplement__G+S,0.4839666667,0.22528422048603403,2.0,94.0,0.3246666667,95.0,0.6432666667,,,,,,,,,,,,
34,Supplement__Pyr,0.5114666667000001,0.12925490319519797,3.0,96.0,0.36356666670000004,97.0,0.6027666667,98.0,0.5680666667000001,,,,,,,,,,
35,Supplement__Gly,0.3596000000333333,0.1355221138166511,3.0,99.0,0.2137666667,100.0,0.4816666667,101.0,0.3833666667,,,,,,,,,,
36,Supplement__Glucon,0.5165666667000001,0.20563333873669418,3.0,102.0,0.45226666670000004,103.0,0.3507666667,104.0,0.7466666667,,,,,,,,,,
37,Stressors__aero,0.15586666670000002,0.24720208332455454,3.0,105.0,0.4212666667,106.0,-0.0678333333,107.0,0.1141666667,,,,,,,,,,
38,Stressors__nit,0.3551333333666667,0.09248039431865183,3.0,108.0,0.4596666667,109.0,0.32176666670000004,110.0,0.28396666670000004,,,,,,,,,,
39,Stressors__ferm,0.2744000000333333,0.3125611193564121,3.0,111.0,0.11826666670000001,112.0,0.0706666667,113.0,0.6342666667,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.29056666670000003,,1.0,114.0,0.29056666670000003,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,0.3060666667,,1.0,115.0,0.3060666667,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,0.19716666670000002,,1.0,116.0,0.19716666670000002,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,0.0909666667,,1.0,117.0,0.0909666667,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,0.1503666667,,1.0,118.0,0.1503666667,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,0.10566666670000001,,1.0,119.0,0.10566666670000001,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.09993333330000001,,1.0,120.0,-0.09993333330000001,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.3631333333,,1.0,121.0,-0.3631333333,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,0.2840666667,,1.0,122.0,0.2840666667,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-0.0165333333,,1.0,123.0,-0.0165333333,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,0.1179666667,,1.0,124.0,0.1179666667,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,0.2994666667,,1.0,125.0,0.2994666667,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,0.017366666700000002,,1.0,126.0,0.017366666700000002,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-0.20973333330000002,,1.0,127.0,-0.20973333330000002,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,0.1180666667,,1.0,128.0,0.1180666667,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-0.19563333330000002,,1.0,129.0,-0.19563333330000002,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-0.0665333333,,1.0,130.0,-0.0665333333,,,,,,,,,,,,,,
57,Stressors__HPh,1.0691000000333333,0.1983034375227352,3.0,131.0,1.2491666667,132.0,0.8565666667,133.0,1.1015666667,,,,,,,,,,
58,Stressors__LPh,1.5381666666999998,0.20927018421170282,3.0,134.0,1.3872666667,135.0,1.7770666667000001,136.0,1.4501666667,,,,,,,,,,
59,Stressors__LPhT,1.790333333366667,0.28608142780217893,3.0,137.0,1.5881666667,138.0,1.6651666667,139.0,2.1176666667,,,,,,,,,,
60,Stressors__SMMPr,-0.0795333333,0.10300713567515603,3.0,140.0,-0.1832333333,141.0,-0.0781333333,142.0,0.0227666667,,,,,,,,,,
61,Stressors__HiTm,0.3792000000333333,0.09644922671195105,3.0,143.0,0.3970666667,144.0,0.46546666670000003,145.0,0.2750666667,,,,,,,,,,
62,Stressors__LoTm,0.5963333333666666,0.0673017335091254,3.0,146.0,0.6286666667,147.0,0.5189666667,148.0,0.6413666667,,,,,,,,,,
63,Stressors__HiOs,-0.09313333330000001,0.07579980211055964,3.0,149.0,-0.16513333330000002,150.0,-0.0140333333,151.0,-0.1002333333,,,,,,,,,,
64,Stressors__BMM,0.4623000000333333,0.28572977327071347,3.0,152.0,0.3030666667,153.0,0.2916666667,154.0,0.7921666667,,,,,,,,,,
65,Stressors__Heat,0.9026333333666666,0.14140057755657623,3.0,155.0,1.0461666667,156.0,0.7634666667000001,157.0,0.8982666667,,,,,,,,,,
66,Stressors__Cold,0.15900000003333334,0.14116523415251128,3.0,158.0,0.3129666667,159.0,0.0356666667,160.0,0.1283666667,,,,,,,,,,
67,Stressors__Etha,-0.01379999996666667,0.14529061681104302,3.0,161.0,0.0447666667,162.0,0.09306666670000001,163.0,-0.17923333330000002,,,,,,,,,,
68,Stress Time Course__SMM,0.4787333333666666,0.16924660508658168,3.0,164.0,0.6558666667,165.0,0.3186666667,166.0,0.4616666667,,,,,,,,,,
69,Stress Time Course__Salt,-0.3488333333,0.060670338716707364,3.0,167.0,-0.2815333333,168.0,-0.39933333330000004,169.0,-0.36563333330000003,,,,,,,,,,
70,Stress Time Course__Mt0,0.9344166667,0.19028243481729987,2.0,170.0,0.7998666667000001,171.0,1.0689666667,,,,,,,,,,,,
71,Stress Time Course__M0t45,0.8296000000333335,0.0443820158773048,3.0,172.0,0.7880666667,173.0,0.8763666667000001,174.0,0.8243666667,,,,,,,,,,
72,Stress Time Course__M0t90,-0.19736666663333335,0.06401846087913494,3.0,175.0,-0.16463333330000002,176.0,-0.15633333330000002,177.0,-0.2711333333,,,,,,,,,,
73,Stress Time Course__M40t45,0.6760333333666666,0.3817863582336767,3.0,178.0,0.5698666667,179.0,0.35856666670000004,180.0,1.0996666667,,,,,,,,,,
74,Stress Time Course__M40t90,-0.19686666663333333,0.08448966406214037,3.0,181.0,-0.2943333333,182.0,-0.1444333333,183.0,-0.1518333333,,,,,,,,,,
75,Stress Time Course__dia0,0.6444333333666666,0.05823713019486223,3.0,184.0,0.5786666667,185.0,0.6894666667,186.0,0.6651666667,,,,,,,,,,
76,Stress Time Course__dia5,3.0645000000333336,0.21131924506143135,3.0,187.0,2.8206666667,188.0,3.1944666667,189.0,3.1783666667,,,,,,,,,,
77,Stress Time Course__dia15,3.2206666667,0.8322041155870356,3.0,190.0,2.2599666667,191.0,3.7198666666999998,192.0,3.6821666667,,,,,,,,,,
78,Stressors__Diami,4.470900000033334,0.314348856103109,3.0,193.0,4.3832666667,194.0,4.8197666667,195.0,4.2096666667000004,,,,,,,,,,
79,Stressors__Paraq,0.9994666667000001,0.5711222636178702,3.0,196.0,1.2474666667,197.0,1.4046666667,198.0,0.3462666667,,,,,,,,,,
80,Stressors__H2O2,0.9684666666999999,0.2385535369681195,3.0,199.0,0.7799666667,200.0,1.2366666667,201.0,0.8887666667,,,,,,,,,,
81,Stressors__Oxctl,1.0269333333666666,0.23934294084708935,3.0,202.0,0.7508666667,203.0,1.1761666667,204.0,1.1537666667,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.42703333336666666,0.18477038002161855,3.0,205.0,0.2137666667,215.0,0.5389666667,225.0,0.5283666667,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.35860000003333337,0.28296063919445286,3.0,206.0,0.6429666667,216.0,0.3557666667,226.0,0.07706666670000001,,,,,,,,,,
84,Carbon Transition__GM+5,0.18243333336666667,0.22573418733841213,3.0,207.0,-0.0764333333,217.0,0.28546666670000004,227.0,0.3382666667,,,,,,,,,,
85,Carbon Transition__GM+15,0.4507333333666667,0.09236066984021572,3.0,208.0,0.46346666670000003,219.0,0.5360666667,229.0,0.3526666667,,,,,,,,,,
86,Carbon Transition__GM+25,0.4373333333666667,0.09091981815497285,3.0,209.0,0.3542666667,220.0,0.5344666667,230.0,0.4232666667,,,,,,,,,,
87,Carbon Transition__GM+45,0.32580000003333337,0.41670594348213147,3.0,210.0,0.4490666667,221.0,-0.1386333333,231.0,0.6669666667,,,,,,,,,,
88,Carbon Transition__GM+60,0.13173333336666668,0.16668240259047545,3.0,211.0,0.1945666667,222.0,-0.0572333333,232.0,0.2578666667,,,,,,,,,,
89,Carbon Transition__GM+90,0.4743666667,0.28052138955879996,3.0,212.0,0.4703666667,223.0,0.7568666667,233.0,0.1958666667,,,,,,,,,,
90,Carbon Transition__GM+120,0.7071666667000001,0.09517657274770934,2.0,213.0,0.6398666667,234.0,0.7744666667000001,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.09110000003333334,0.22237199314062311,3.0,214.0,0.3316666667,224.0,-0.1069333333,235.0,0.048566666700000004,,,,,,,,,,
92,Carbon Transition__GM+10,0.2192666667,0.3570889244992065,2.0,218.0,0.4717666667,228.0,-0.0332333333,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-0.038799999966666665,0.4817256515210015,3.0,236.0,0.054166666700000005,244.0,-0.5602333333,254.0,0.3896666667,,,,,,,,,,
94,Carbon Transition__MG+5,0.017900000033333325,0.30587471836249125,3.0,237.0,0.1474666667,246.0,-0.3314333333,256.0,0.2376666667,,,,,,,,,,
