,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.11297768817341246,3.0,0.0,0.0961858176,2.0,0.028229921300000002,4.0,-0.1244157389,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.0945867214,0.2048022713741233,3.0,1.0,0.050104847300000005,3.0,-0.0049379601,5.0,-0.3289270514,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.758574862225,0.1997004934027955,4.0,6.0,1.0027071962,20.0,0.8375467769,40.0,0.6253557897,63.0,0.5686896861,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.7460657176250001,0.13423378966736255,4.0,7.0,0.8947714646,33.0,0.60552996,81.0,0.6640093880000001,82.0,0.8199520579,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.832333073325,0.4521282151959029,4.0,8.0,1.7282206516,51.0,2.2761948818,65.0,2.0794069647,76.0,1.2455097952,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.1327030669333333,0.66385221775596,3.0,9.0,1.855527777,22.0,1.6523560134,49.0,2.8902254104000002,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.4319816886,0.007738630353420963,2.0,10.0,0.4265096506,26.0,0.43745372660000004,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.4411953607999997,0.14607236477064034,3.0,11.0,2.5390177623,54.0,2.2732874413,83.0,2.5112808788,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.757270093775,0.15509333365128736,4.0,12.0,1.7337691357,48.0,1.9544576598,64.0,1.7643498335999999,78.0,1.576503746,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.2950438551,0.1719595718679293,4.0,13.0,0.33091890090000003,38.0,0.500477308,67.0,0.0846525877,72.0,0.2641266238,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.6112850660666667,0.02606863618102829,3.0,14.0,0.6076278046,41.0,0.5872381848,85.0,0.6389892088,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.6910510373250001,0.10178575994938661,4.0,15.0,0.8406594515,52.0,0.645966318,71.0,0.6142625525000001,80.0,0.6633158273,,,,,,,,,,,,,,,,,,,,
