,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-2.3440297001333334,0.6653106264407527,3.0,0.0,-2.0833740664000002,1.0,-1.8485123204,2.0,-3.1002027136,,
1,AB0057_PGcoculture__AB ,1.734723475976807e-18,0.11455466810497512,4.0,3.0,0.1707780513,4.0,-0.0486884251,5.0,-0.0748229116,6.0,-0.0472667146
2,AB0057_PGcoculture__ABPG,-0.626600616925,0.16245848965817963,4.0,7.0,-0.6722969213000001,8.0,-0.83702247,9.0,-0.5012358668,10.0,-0.4958472096
3,AB5075_AZI__AZI_000,0.0,0.20288149091042723,2.0,11.0,0.143458878,17.0,-0.143458878,,,,
4,AB5075_AZI__preculture,0.26379362235000003,0.022533377240793927,2.0,12.0,0.2797271262,13.0,0.2478601185,,,,
5,AB5075_AZI__AZI_040,1.6164836334500001,0.06604175520935937,2.0,14.0,1.6631822064000001,18.0,1.5697850605,,,,
6,AB5075_AZI__AZI_028,1.40051455985,0.06036587865608217,2.0,15.0,1.3578294377,19.0,1.443199682,,,,
7,AB5075_AZI__AZI_003,0.0403544084,0.365928347435459,2.0,16.0,0.2991048243,20.0,-0.21839600750000002,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.1998006962,0.18400046913625714,3.0,21.0,0.044946424000000006,28.0,0.1512465304,29.0,0.40320913420000004,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.11182919937927918,3.0,22.0,-0.016941832,23.0,-0.1023916141,24.0,0.1193334461,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.025832036233333328,0.17985189242860358,3.0,25.0,-0.0841256036,26.0,-0.1693065091,27.0,0.175936004,,
11,AB5075_VIR-O_LSO__VIR-O,-3.33333360913457e-11,0.24812673201534854,3.0,30.0,-0.1573263245,32.0,-0.1287089571,34.0,0.2860352815,,
12,AB5075_VIR-O_LSO__LSO,-0.09016349726666668,0.12258524947925212,3.0,31.0,-0.19491278920000002,33.0,-0.12023782200000001,35.0,0.0446601194,,
13,AB5075_Zinc__Control,-1.850371707708594e-17,0.5714691057022793,3.0,36.0,0.2816664981,37.0,-0.6576261734000001,38.0,0.3759596753,,
14,AB5075_Zinc__Zinc,0.17964695005,0.0024957398188696243,2.0,39.0,0.1814117046,40.0,0.1778821955,,,,
15,AB5075_biofilm+abx__planktonic,-7.401486830834377e-17,1.8942695706207524,3.0,41.0,2.1098555565,42.0,-0.5552885542,44.0,-1.5545670023,,
16,AB5075_biofilm+abx__biofilm,1.7826699447,0.5058197125969006,3.0,43.0,1.3689718227,45.0,1.6324560147,46.0,2.3465819967,,
17,AB5075_biofilm+abx__cip_biofilm,0.3842088726333333,0.2523322785089202,3.0,47.0,0.24238337710000002,48.0,0.6755433194,50.0,0.2346999214,,
18,AB5075_biofilm+abx__tet_biofilm,1.4353460615666667,0.5338117382957662,3.0,49.0,1.8875543592000001,51.0,1.5719893643,52.0,0.8464944612,,
19,AB5075_gigAB__kan_gigB,-0.33215140463333337,0.2786504669468412,3.0,53.0,-0.6388400143,54.0,-0.0945298475,55.0,-0.26308435210000003,,
20,AB5075_gigAB__gigB,-0.5218988038000001,0.11252567348723248,3.0,56.0,-0.4337491271,57.0,-0.4833041008,58.0,-0.6486431835,,
21,AB5075_gigAB__kan_gigA,-0.3085844895666667,0.6304352309066961,3.0,59.0,0.4082110537,60.0,-0.7769899529000001,61.0,-0.5569745695,,
22,AB5075_gigAB__gigA,-1.3598820250666668,0.24896633806813698,3.0,62.0,-1.0735507146,63.0,-1.5252967921,64.0,-1.4807985685,,
23,AB5075_gigAB__kan_WT,-0.8630076595,0.12993333428307036,3.0,65.0,-1.0084349779,66.0,-0.8222446287,67.0,-0.7583433719,,
24,AB5075_gigAB__WT,0.0,0.09150186156529322,3.0,68.0,-0.0289258532,69.0,-0.0735431069,70.0,0.1024689601,,
25,AB5075_med__CA-MHB,0.08210407919999996,0.8938755485265948,2.0,71.0,0.7141695411,72.0,-0.5499613827000001,,,,
26,AB5075_med__CA-MHB_pH6,0.5373902691500001,0.560529067596984,2.0,73.0,0.9337441739000001,74.0,0.1410363644,,,,
27,AB5075_med__RPMI+_pH7,0.73630277135,0.46619398345584895,2.0,75.0,1.0659516984,76.0,0.4066538443,,,,
28,AB5075_med__RPMI+_pH6,0.17371621960000003,0.6208521669999111,2.0,77.0,-0.2652925578,78.0,0.612724997,,,,
29,AB5075_med__RPMI+_-HCO3,0.13975606875000002,0.1332696036260171,2.0,79.0,0.0455202283,80.0,0.23399190920000001,,,,
30,AB5075_med__LB,0.0,0.35736537454211514,2.0,81.0,-0.2526954797,82.0,0.2526954797,,,,
31,AB5075_med__M9+AA,1.0537348137,0.376000207286738,2.0,83.0,0.7878625174,84.0,1.31960711,,,,
32,AB5075_med__M9-AA,1.0367550888500001,0.20567305634653818,2.0,85.0,0.891322276,86.0,1.1821879017,,,,
33,AYE_adeB__WT,-3.333331758762862e-11,0.44111138622605445,3.0,87.0,0.5058768004,88.0,-0.3043752756,89.0,-0.2015015249,,
34,AYE_adeB__adeB,0.028584827233333332,0.48799981692010097,3.0,90.0,0.1256641172,91.0,0.4607483442,92.0,-0.5006579797,,
35,COL__0ug/ml,0.0,0.6277958998711487,2.0,93.0,0.44391873800000003,94.0,-0.44391873800000003,,,,
36,COL__0.25ug/ml,-0.16073754950000002,0.01370659673739299,2.0,95.0,-0.170429577,96.0,-0.15104552200000002,,,,
37,COL__1ug/ml,0.08233828100000001,1.0480265947336365,2.0,97.0,0.823404993,98.0,-0.658728431,,,,
38,H2O2__0ug/ml,0.0,0.3572472369393901,2.0,99.0,-0.2526119438,100.0,0.2526119438,,,,
39,H2O2__1.25ug/ml,-0.0012554944500000054,0.5917848046200593,2.0,101.0,-0.41971054280000003,102.0,0.4171995539,,,,
40,H2O2__2.5ug/ml,-0.44163641845,0.33977854935408286,2.0,103.0,-0.6818961348,104.0,-0.2013767021,,,,
41,H2O2__5ug/ml,-0.81086057585,0.22090029696489588,2.0,105.0,-0.6546604779,106.0,-0.9670606738,,,,
42,MRP__0ug/ml,0.0,0.48115654940981456,2.0,107.0,-0.3402290589,108.0,0.3402290589,,,,
43,MRP__25ug/ml,-0.06183183535,0.4449134751926562,2.0,109.0,-0.3764331707,110.0,0.2527695,,,,
44,MRP__100ug/ml,0.42297771445000004,0.08470545770964459,2.0,111.0,0.48287351800000006,112.0,0.3630819109,,,,
45,MRP__200ug/ml,0.23688254860000002,0.3401173295162502,2.0,113.0,0.4773818187,114.0,-0.0036167215,,,,
46,growth__2h,0.0,0.37759026020365866,2.0,115.0,0.2669966335,116.0,-0.2669966335,,,,
47,growth__4h,-0.12788640715000002,0.021325805735727673,2.0,117.0,-0.14296602900000002,118.0,-0.1128067853,,,,
48,growth__6h,-0.7710717073,0.7824442145379976,2.0,119.0,-1.3243433172999999,120.0,-0.2178000973,,,,
49,growth__8h,-1.18719887435,0.09996045325911347,2.0,121.0,-1.2578815887,122.0,-1.11651616,,,,
50,growth__10h,-1.15494989945,0.19192106250526478,2.0,123.0,-1.0192412147,124.0,-1.2906585842,,,,
51,mutants__WT,0.0,0.9522915151090207,2.0,125.0,-0.6733717880000001,126.0,0.6733717880000001,,,,
52,mutants__R7,0.7435429170000001,0.2623813813363125,2.0,127.0,0.929074571,128.0,0.558011263,,,,
53,mutants__gacA,1.5466168365000001,0.1153086742615887,2.0,129.0,1.6281523820000001,130.0,1.465081291,,,,
54,vacJ_LL-37__WT,0.0,0.20526305158104358,2.0,131.0,-0.1451428957,132.0,0.1451428957,,,,
55,vacJ_LL-37__WT+LL-37,0.4408833729,0.15929946522501687,2.0,133.0,0.3282416408,134.0,0.5535251050000001,,,,
56,vacJ_LL-37__vacJ,0.63457410765,0.6358078396527095,2.0,135.0,0.1849900727,136.0,1.0841581426,,,,
57,vacJ_LL-37__vacJ+LL-37,0.87707112835,0.3628361687035127,2.0,137.0,1.1336350437,138.0,0.620507213,,,,
