,-0.11113410919036934,-0.09403655393031252,-0.07693899867025569,-0.05984144341019887,-0.042743888150142045,-0.02564633289008522,-0.008548777630028398,0.008548777630028426,0.02564633289008525,0.04274388815014207,0.0598414434101989,0.07693899867025572,0.09403655393031254,0.11113410919036937,0.1282316644504262,0.145329219710483,0.16242677497053984,0.1795243302305967,0.1966218854906535,0.21371944075071028
thresh,-0.11968288682039775,0.11968288682039775,1,,,,,,,,,,,,,,,,,
unreg,0,0,2,7,40,218,1792,1577,201,31,14,4,1,0,0,2,3,2,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_1862' 'ABUW_1864'],['ABUW_1863' 'ABUW_1858' 'ABUW_1861'],['ABUW_1857' 'ABUW_1860'],['ABUW_1859'],[]
