k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.015704411510378127,,,
5,Lead,False,-0.010869113700464368,,,
1,UC-2,False,0.0030447626719251274,,,
12,Zinc - Intermediate,False,-0.002716169212888702,,,
2,UC-3,False,-0.0022909058420918877,,,
3,Cadmium,False,-0.001633467588108033,,,
4,UC-4,False,-0.0011901377933099867,,,
14,UC-7,False,-0.0009538248996250332,,,
13,UC-6,False,-0.00044020523491781203,,,
11,Chromium,False,-0.00043458683067001405,,,
9,UC-5,False,-0.000425059506268148,,,
10,Copper,False,0.0003101479611359537,,,
7,Zinc - Steady,False,0.0002901831879808014,,,
8,Zinc - Fast,False,-9.716657583339838e-05,,,
0,UC-1,False,7.571531314169988e-05,,,
