,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0013398270058207352,,1.0,0.0,0.0013398270058207352
1,Cr__2,0.0017595398548136676,,1.0,1.0,0.0017595398548136676
2,Cr__3,0.001419120801614352,,1.0,2.0,0.001419120801614352
3,Cr__4,0.004756294705849347,,1.0,3.0,0.004756294705849347
4,Cr__5,0.011391978026966868,,1.0,4.0,0.011391978026966868
5,Cr__6,0.01738375101916566,,1.0,5.0,0.01738375101916566
6,Fe__1,-0.038017474149448935,,1.0,6.0,-0.038017474149448935
7,Fe__2,-0.097796279515926,,1.0,7.0,-0.097796279515926
8,Fe__3,-0.16138735524461426,,1.0,8.0,-0.16138735524461426
9,Fe__4,-0.2293091758401265,,1.0,9.0,-0.2293091758401265
10,Fe__5,-0.2901321462682023,,1.0,10.0,-0.2901321462682023
11,Fe__6,-0.3540726192004918,,1.0,11.0,-0.3540726192004918
12,Cd__1,0.0008548247114669432,,1.0,12.0,0.0008548247114669432
13,Cd__2,0.006044515249959953,,1.0,13.0,0.006044515249959953
14,Cd__3,0.011678607304309866,,1.0,14.0,0.011678607304309866
15,Cd__4,0.022609754990083896,,1.0,15.0,0.022609754990083896
16,Cd__5,0.02839754419604725,,1.0,16.0,0.02839754419604725
17,Cd__6,0.037661212666628086,,1.0,17.0,0.037661212666628086
18,Zn__1,0.09207181130254492,,1.0,18.0,0.09207181130254492
19,Zn__2,0.16854172911934304,,1.0,19.0,0.16854172911934304
20,Zn__3,0.24722832973725944,,1.0,20.0,0.24722832973725944
21,Zn__4,0.3272688678046761,,1.0,21.0,0.3272688678046761
22,Zn__5,0.4038687890770101,,1.0,22.0,0.4038687890770101
23,Zn__6,0.4607677062757175,,1.0,23.0,0.4607677062757175
24,Cu__1,0.0031001140614400746,,1.0,24.0,0.0031001140614400746
25,Cu__2,0.006006442550277877,,1.0,25.0,0.006006442550277877
26,Cu__3,0.008106837236429972,,1.0,26.0,0.008106837236429972
27,Cu__4,0.013763203047525888,,1.0,27.0,0.013763203047525888
28,Cu__5,0.020344945989617825,,1.0,28.0,0.020344945989617825
29,Cu__6,0.028848710542914782,,1.0,29.0,0.028848710542914782
30,Pb__1,0.002070240059010869,,1.0,30.0,0.002070240059010869
31,Pb__2,0.00464135345861687,,1.0,31.0,0.00464135345861687
32,Pb__3,0.011045659860585037,,1.0,32.0,0.011045659860585037
33,Pb__4,0.0158058165431082,,1.0,33.0,0.0158058165431082
34,Pb__5,0.017645916644242424,,1.0,34.0,0.017645916644242424
35,Pb__6,0.018857058200770015,,1.0,35.0,0.018857058200770015
