,-0.08619192,-0.06895353600000001,-0.051715152000000014,-0.03447676800000002,-0.017238384000000023,-2.7755575615628914e-17,0.017238383999999968,0.03447676799999996,0.05171515199999996,0.06895353599999995,0.08619191999999995,0.10343030399999995,0.12066868799999994,0.13790707199999994,0.15514545599999993,0.17238383999999993,0.18962222399999992,0.20686060799999992,0.2240989919999999,0.2413373759999999
thresh,-0.094811112,0.094811112,1,,,,,,,,,,,,,,,,,
unreg,0,1,6,77,943,3588,866,71,3,1,2,5,1,3,2,1,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['PA3534' 'PA1649' 'PA1828' 'PA3454' 'PA0507'],['PA4654'],['PA3420' 'PA1648' 'PA3277'],['PA3427' 'PA0839'],['PA5020'],['PA0840'],['PA2550'],[],[]
