,PN96_RS17425
SBRG_BHIN_Growth_Late_1,0.5225323465000002
SBRG_BHIN_Growth_Late_2,0.2254739974999999
SBRG_BHIN_Growth_Mid_1,-0.2757225585
SBRG_BHIN_Growth_Mid_2,0.2695160765000004
SBRG_BHIN_Growth_Stat_1,-0.5807187174999999
SBRG_BHIN_Growth_Stat_2,0.2445175715000003
SBRG_LBv2_Growth_Late_1,-0.1163516294999995
SBRG_LBv2_Growth_Late_2,-1.5902136884999996
SBRG_LBv2_Growth_Mid_1,0.1145089045
SBRG_LBv2_Growth_Mid_2,-0.1145089045
SBRG_LBv2_Growth_Stat_1,-2.3561603165
SBRG_LBv2_Growth_Stat_2,-2.6659681495
SBRG_MHB_Rich_Mid_1,-0.1219732474999997
SBRG_MHB_Rich_Mid_2,-0.7246785485
SBRG_NBO_Rich_Mid_1,-1.1094375515
SBRG_NBO_Rich_Mid_2,-1.7678025295
SBRG_M9Na_Arabinose_Mid_1,-0.486086246000001
SBRG_M9Na_Arabinose_Mid_2,-0.8570892970000008
SBRG_M9Na_Galactose_Mid_1,-0.1005922460000006
SBRG_M9Na_Galactose_Mid_2,-0.012421402000001
SBRG_M9Na_GlcNAcGrowth_Late_1,0.5979610669999991
SBRG_M9Na_GlcNAcGrowth_Late_2,0.8342647399999992
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.5313566919999992
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.5693077939999993
SBRG_M9Na_GlcNAcGrowth_Stat_1,-0.5361140170000009
SBRG_M9Na_GlcNAcGrowth_Stat_2,-0.4552952730000008
SBRG_M9Na_GlcNAc_Mid_1,0.2491525359999995
SBRG_M9Na_GlcNAc_Mid_2,0.641231595999999
SBRG_M9Na_Gluconate_Mid_1,0.0751215559999991
SBRG_M9Na_Gluconate_Mid_2,-1.2133712270000006
SBRG_M9Na_Glucosamine_Mid_1,-0.9002184030000011
SBRG_M9Na_Glucosamine_Mid_2,-1.1680030240000008
SBRG_M9Na_Glycerol_Mid_1,0.0514046589999992
SBRG_M9Na_Glycerol_Mid_2,0.0900272639999997
SBRG_M9Na_Maltose_Mid_1,0.1980345929999991
