,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0004920369912913591,,1.0,0.0,-0.0004920369912913591
1,Cr__2,0.010121036208432712,,1.0,1.0,0.010121036208432712
2,Cr__3,0.016716629653692576,,1.0,2.0,0.016716629653692576
3,Cr__4,0.03424933741299817,,1.0,3.0,0.03424933741299817
4,Cr__5,0.06060626404168053,,1.0,4.0,0.06060626404168053
5,Cr__6,0.06679893806435794,,1.0,5.0,0.06679893806435794
6,Fe__1,-0.025896754163014152,,1.0,6.0,-0.025896754163014152
7,Fe__2,-0.03722472043490658,,1.0,7.0,-0.03722472043490658
8,Fe__3,-0.04427608341250162,,1.0,8.0,-0.04427608341250162
9,Fe__4,-0.06030418394641743,,1.0,9.0,-0.06030418394641743
10,Fe__5,-0.07110157700749721,,1.0,10.0,-0.07110157700749721
11,Fe__6,-0.0821571118264192,,1.0,11.0,-0.0821571118264192
12,Cd__1,-0.005794057466477806,,1.0,12.0,-0.005794057466477806
13,Cd__2,0.0022682741219088604,,1.0,13.0,0.0022682741219088604
14,Cd__3,0.015986559444824976,,1.0,14.0,0.015986559444824976
15,Cd__4,0.023725297714881573,,1.0,15.0,0.023725297714881573
16,Cd__5,0.032363380444792096,,1.0,16.0,0.032363380444792096
17,Cd__6,0.053637084462195325,,1.0,17.0,0.053637084462195325
18,Zn__1,-0.01434375012640511,,1.0,18.0,-0.01434375012640511
19,Zn__2,-0.02031278468025904,,1.0,19.0,-0.02031278468025904
20,Zn__3,-0.031194740538180638,,1.0,20.0,-0.031194740538180638
21,Zn__4,-0.02533659792690764,,1.0,21.0,-0.02533659792690764
22,Zn__5,0.019502221685285943,,1.0,22.0,0.019502221685285943
23,Zn__6,0.06617592438379831,,1.0,23.0,0.06617592438379831
24,Cu__1,-0.004883827707605694,,1.0,24.0,-0.004883827707605694
25,Cu__2,0.004909584380378071,,1.0,25.0,0.004909584380378071
26,Cu__3,0.017394690882472082,,1.0,26.0,0.017394690882472082
27,Cu__4,0.02343877336920736,,1.0,27.0,0.02343877336920736
28,Cu__5,0.0322613061097585,,1.0,28.0,0.0322613061097585
29,Cu__6,0.04668133871949883,,1.0,29.0,0.04668133871949883
30,Pb__1,0.005947484977656883,,1.0,30.0,0.005947484977656883
31,Pb__2,0.00683987159738492,,1.0,31.0,0.00683987159738492
32,Pb__3,0.006167067210026369,,1.0,32.0,0.006167067210026369
33,Pb__4,0.0023124496227836713,,1.0,33.0,0.0023124496227836713
34,Pb__5,-0.0013603963324710369,,1.0,34.0,-0.0013603963324710369
35,Pb__6,-0.004465626986220325,,1.0,35.0,-0.004465626986220325
