,-0.19560171365571127,-0.156481370924569,-0.11736102819342675,-0.07824068546228449,-0.03912034273114223,2.7755575615628914e-17,0.03912034273114229,0.07824068546228452,0.11736102819342681,0.1564813709245691,0.19560171365571133,0.23472205638685356,0.27384239911799585,0.31296274184913814,0.3520830845802803,0.3912034273114226,0.4303237700425649,0.4694441127737072,0.5085644555048494,0.5476847982359916
thresh,-0.09780085682785565,0.09780085682785565,1,,,,,,,,,,,,,,,,,
unreg,1,0,1,7,159,3888,189,9,1,0,1,0,0,0,0,1,0,0,0,0
unreg_genes,['sad'],[],['glsB'],[],[],[],[],[],['ubiA'],[],['proQ'],[],[],[],[],['entC'],[],[],[],[]
