,PN96_RS10640
SBRG_BHIN_Growth_Late_1,2.8785931535000007
SBRG_BHIN_Growth_Late_2,1.8089290355000005
SBRG_BHIN_Growth_Mid_1,2.6939422735
SBRG_BHIN_Growth_Mid_2,0.432485122500001
SBRG_BHIN_Growth_Stat_1,-1.0220867034999994
SBRG_BHIN_Growth_Stat_2,-0.3279206994999999
SBRG_LBv2_Growth_Late_1,-0.4927108974999994
SBRG_LBv2_Growth_Late_2,-0.0510271135
SBRG_LBv2_Growth_Mid_1,0.3065001504999998
SBRG_LBv2_Growth_Mid_2,-0.3065001504999998
SBRG_LBv2_Growth_Stat_1,-1.1676036505000005
SBRG_LBv2_Growth_Stat_2,-0.4100491564999995
SBRG_MHB_Rich_Mid_1,0.8680629735000007
SBRG_MHB_Rich_Mid_2,-0.2513606404999997
SBRG_NBO_Rich_Mid_1,-0.1229856384999994
SBRG_NBO_Rich_Mid_2,0.0289660625000003
SBRG_M9Na_Arabinose_Mid_1,-0.0145813130000007
SBRG_M9Na_Arabinose_Mid_2,-0.0213777749999994
SBRG_M9Na_Galactose_Mid_1,-0.3579870780000007
SBRG_M9Na_Galactose_Mid_2,-0.3616104440000001
SBRG_M9Na_GlcNAcGrowth_Late_1,0.1622771400000004
SBRG_M9Na_GlcNAcGrowth_Late_2,1.0901138770000005
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.6575060270000002
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.7121333270000001
SBRG_M9Na_GlcNAcGrowth_Stat_1,2.0311474670000003
SBRG_M9Na_GlcNAcGrowth_Stat_2,1.883527737
SBRG_M9Na_GlcNAc_Mid_1,-0.4244672630000003
SBRG_M9Na_GlcNAc_Mid_2,-0.3734262250000011
SBRG_M9Na_Gluconate_Mid_1,-2.1948462220000007
SBRG_M9Na_Gluconate_Mid_2,-1.7367457500000008
SBRG_M9Na_Glucosamine_Mid_1,1.476439126999999
SBRG_M9Na_Glucosamine_Mid_2,1.1927310169999998
SBRG_M9Na_Glycerol_Mid_1,-0.6423600890000003
SBRG_M9Na_Glycerol_Mid_2,-0.5141932860000011
SBRG_M9Na_Maltose_Mid_1,0.4232009639999994
SBRG_M9Na_Maltose_Mid_2,-0.1265762539999997
SBRG_M9Na_Mannitol_Mid_1,-0.2564846149999997
SBRG_M9Na_Mannitol_Mid_2,-0.5503595190000006
SBRG_M9Na_Trehalose_Mid_1,0.024974757999999
SBRG_M9Na_Trehalose_Mid_2,-0.8098184370000006
SBRG_M9Na_ethanol_Mid_1,-0.531060557
SBRG_M9Na_ethanol_Mid_2,-0.7219343180000006
SBRG_M9Na_fructose_Mid_1,-1.1070462249999995
SBRG_M9Na_fructose_Mid_2,-0.4384875350000001
SBRG_M9Na_fumarate_Mid_1,-1.5813108740000006
SBRG_M9Na_fumarate_Mid_2,0.0268241219999989
SBRG_M9Na_glucoseGrowth_Late_1,0.970685486999999
SBRG_M9Na_glucoseGrowth_Late_2,0.7085575569999989
SBRG_M9Na_glucoseGrowth_Mid_1,-0.003455186
SBRG_M9Na_glucoseGrowth_Mid_2,0.003455186
SBRG_M9Na_glucoseGrowth_Stat_1,2.2972719470000005
SBRG_M9Na_glucoseGrowth_Stat_2,2.190346416999999
SBRG_M9Na_ribose_Mid_1,-1.1482810800000005
SBRG_M9Na_ribose_Mid_2,-1.176242235
SBRG_M9Na_succinate_Mid_1,0.3594020320000002
SBRG_M9Na_succinate_Mid_2,0.2773719299999992
SBRG_M9Na_sucrose_Mid_1,-0.4382047760000009
SBRG_M9Na_sucrose_Mid_2,-1.0289128440000006
SBRG_LBv2_HapROver_Late_1,-0.2728169564999998
SBRG_LBv2_HapROver_Late_2,0.0206916335000002
SBRG_LBv2_HapROver_Mid_1,-0.4323812704999996
SBRG_LBv2_HapROver_Mid_2,-0.4484920675000001
SBRG_LBv2_HapROver_Stat_1,1.5337578824999998
SBRG_LBv2_HapROver_Stat_2,1.573674650500001
SBRG_LBv2_LuxOOver_Late_1,0.6781655734999994
SBRG_LBv2_LuxOOver_Late_2,0.7797680754999998
SBRG_LBv2_LuxOOver_Mid_1,2.0378820935000004
SBRG_LBv2_LuxOOver_Mid_2,1.8403546535000004
SBRG_LBv2_LuxOOver_Stat_1,1.8495127235
SBRG_LBv2_LuxOOver_Stat_2,1.8174660365000008
SBRG_LBv2_QstROver_Late_1,0.4484507815
SBRG_LBv2_QstROver_Late_2,0.5232720514999993
SBRG_LBv2_QstROver_Mid_1,2.0459653835000005
SBRG_LBv2_QstROver_Mid_2,1.7893558985000002
SBRG_LBv2_QstROver_Stat_1,2.2588242335000004
SBRG_LBv2_QstROver_Stat_2,2.488300303500001
SBRG_LBv2_TfoXOver_Late_1,-0.6039605134999997
SBRG_LBv2_TfoXOver_Late_2,-0.5492086025000003
SBRG_LBv2_TfoXOver_Mid_1,0.5675983744999993
SBRG_LBv2_TfoXOver_Mid_2,0.5618806554999995
SBRG_LBv2_TfoXOver_Stat_1,1.5902763795000006
SBRG_LBv2_TfoXOver_Stat_2,1.824659520500001
SRX12193062,0.0122327435000002
SRX12193071,-0.0067796314999988
SRX12193063,-0.0122327435000002
SRX12193072,0.5593071945000005
SBRG_LBv2_LowpH_Mid_1,1.2410626165000007
SBRG_LBv2_LowpH_Mid_2,1.0533527864999996
SBRG_LBv2_highSalt_Mid_1,-0.5906887535000003
SBRG_LBv2_highSalt_Mid_2,-0.6397840234999999
SBRG_M9Na_glucoseKanamycin_Mid_1,2.857068017
SBRG_M9Na_glucoseKanamycin_Mid_2,3.505768707
SRX8117098,-0.0234706694999999
SRX8117099,0.0234706694999999
SRX8117100,1.9217679435
SRX8117101,1.5799608715
SBRG_OSS_TfoXOver_Stat_1,-1.227482095
SBRG_OSS_TfoXOver_Stat_2,-0.5991066869999999
SBRG_OSS_VectorOnly_Stat_1,0.1758166459999994
SBRG_OSS_VectorOnly_Stat_2,-0.1758166459999994
SBRG_LBv2_TfoXOver_Recov_1,0.3017273904999982
SBRG_LBv2_TfoXOver_Recov_2,-0.2174851655000012
SBRG_LBv2_VectorOnly_Recov_1,0.0168666974999993
SBRG_LBv2_VectorOnly_Recov_2,-0.0168666975000011
