,PSPTOA0055
SRX1828913,0.32706593980000004
SRX1828914,-0.6366280508000001
SRX1828915,-0.1498451193
SRX1828916,-0.9544637174
SRX1828917,-0.1772208206
SRX1828918,-0.9090067965
SRX3983989,0.9444202148
SRX3983990,-0.16435714640000001
SRX3983993,0.19580246910000002
SRX3983994,-0.0529084987
SRX3983995,0.6543468498
SRX3983996,0.175462362
SRX3983997,0.5843259574
SRX3983998,0.505435506
SRX3983999,0.46045988460000004
SRX3984000,0.2522761013
SRX3984001,0.686751502
SRX3984002,0.6187039505
SRX3984003,0.6926497970000001
SRX3984004,0.2885894822
SRX3984005,0.9477440575
SRX3984006,1.1266226043
SRX3984007,0.4984411044
SRX3984008,0.4564454235
SRX3984009,0.0256610874
SRX3984010,0.7326868194
SRX3984011,0.4788682824
SRX3984012,0.6921778211
SRX3984013,0.1204344605
SRX3984014,0.711172649
SRX3984015,0.8885794328000001
SRX3984016,0.8192026312
SRX3984017,0.9737617195
SRX3984019,0.5529239313000001
SRX3984020,0.5210662619
SRX3984021,1.3137085693000001
SRX3984022,0.6584841297
SRX3984023,0.0953868205
SRX3984024,0.6280022394
SRX3984025,0.8020716518000001
SRX3984026,1.3455677297
SRX3984027,0.5608972990000001
SRX3984028,0.607042158
SRX3984029,0.7998960676
SRX3984031,0.8001799788
SRX3984032,0.7807356496000001
SRX3984034,0.012867811600000001
SRX3984035,-0.7811853927
SRX3984036,1.3006938935
SRX3984037,1.4193528068
SRX3984038,0.786235761
SRX3984039,1.6907591692000001
SRX3984040,0.8168955676
SRX3984041,1.3219429655
SRX3984042,0.13077924330000001
SRX3984043,-0.5856406235
SRX3984045,-0.2910622886
SRX3984046,-0.0111476601
SRX3984047,1.6680983234
SRX3984048,0.693254987
SRX3984049,0.6687477687000001
SRX3984050,0.6320418280000001
SRX3984051,1.3460191864
SRX3984052,0.4322151417
SRX3984056,0.7275801584
SRX3984057,0.379930023
SRX3984058,1.0793017122
SRX3984059,0.3449695057
SRX3984061,0.39086337060000004
SRX3984062,0.3885666984
SRX3984063,0.7984814831
SRX3984064,0.7601634466
SRX3984065,0.18442431210000002
SRX3984066,0.3931271757
SRX3984067,0.608998326
SRX3984068,0.6095338289000001
SRX3984069,0.7040882043000001
SRX3984070,0.8286114255
SRX3984071,0.7531939855
SRX3984073,0.5918752673000001
SRX3984074,0.9428421530000001
SRX3984077,0.4407296744
SRX3984078,0.6211840892
SRX3984079,0.5146839617
SRX3984080,-0.097106972
SRX3984082,0.4401586282
SRX3984084,0.9744238817
SRX6997963,0.2849994353
SRX6997964,-0.7577817792
SRX6997965,-0.9682972725000001
SRX6997967,0.5274619716
SRX6997968,-0.2796782672
SRX6997969,-0.6758121619
SRX6997971,-0.8124614069
SRX6997972,-2.0255709759
SRX6997973,-0.2738655215
SRX3159100,-0.3319851297
SRX3159101,0.4902726644
SRX3159102,-0.013074641900000001
SRX3159103,-0.1452128929
SRX3159000,-0.9137227085
SRX3159001,0.0361182004
SRX3159002,-1.9486062171
SRX3159003,0.803910462
SRX3159004,0.1773916201
SRX3159005,0.4425029359
SRX3159006,-1.9486062171
SRX3159007,-0.48067018570000003
SRX3159008,0.6421639544000001
SRX3159009,-0.24818072600000002
SRX3159010,0.19561440900000002
SRX3159012,-0.4112830212
SRX3159013,0.49321523240000004
SRX3159014,-0.6563909821
SRX3159015,-1.9486062171
SRX3159016,-0.4186221255
SRX3159017,-0.0029814381
SRX3159018,-1.9486062171
SRX3159019,-0.8354675776
SRX3159020,2.0095940894
SRX3159021,-1.9486062171
SRX3159022,0.38359420850000003
SRX3159023,0.4470775845
SRX3159024,0.6728248095
SRX3159025,1.9357437125999999
SRX3159026,1.1114699894
SRX3159027,0.0679264458
SRX3159028,-1.9486062171
SRX3159029,-0.3840335419
SRX3159030,-1.0282147345
SRX3159034,0.7659042328
SRX3159036,0.3519415615
SRX3159037,0.1621304316
SRX3159041,1.4454889989000002
SRX3159042,0.1649814764
SRX3159043,-0.6376705445
SRX3159045,-0.5047741234
SRX3159047,-0.5902323876000001
SRX3159048,1.3936600518
SRX3159049,1.1441801759
SRX3159050,1.0609851416
SRX3159051,-0.0869220314
SRX3159052,-0.9971327716
SRX3159053,0.2686609243
SRX3159054,1.0078919612
SRX3159055,1.009899119
SRX3159056,-0.1459358658
SRX3159057,-0.7324720369000001
SRX3159058,1.3196729603000001
SRX3159060,0.17642417100000002
SRX3159061,-1.9486062171
SRX3159062,0.9627353479
SRX3159063,0.3553072183
SRX3159066,-0.010806660800000001
SRX3159069,1.1630633178
SRX3159070,-1.9486062171
SRX3159071,-0.47257850300000004
SRX3159073,0.9328294554000001
SRX3159074,-1.0498248569
SRX3159075,-1.9486062171
SRX3159076,1.0109307599
SRX3159080,0.57709241
SRX3159082,1.3879021166
SRX3159083,0.3682179521
SRX3159086,-0.5174828646
SRX3159087,-0.1398191269
SRX3159088,-0.3034363778
SRX3159089,0.4366812997
SRX3159090,-1.9486062171
SRX3159091,-1.9486062171
SRX3159092,0.8393398139
SRX3159093,1.0088257765
SRX3159094,-1.9486062171
SRX3159095,-0.4222048447
SRX3159096,0.9183920973
SRX3159097,1.3423879283
SRX3159098,-1.9486062171
SRX3159099,-0.007506315800000001
SRX3158988,0.1587924818
SRX3158989,-0.1217664863
SRX3158990,-0.1750805235
SRX3158991,-0.1008987244
SRX3158992,-0.1547003122
SRX3158996,-0.0040921695
SRX3644656,0.0985978919
SRX3644657,-0.079276411
SRX3644658,-0.0193214809
SRX3644659,0.0169221723
SRX3644660,-0.5638166149
SRX3644661,-0.4447864308
SRX3644662,-0.0876246725
SRX3644663,-1.4071440781
SRX3644664,-0.0029146812
SRX3644665,-0.33116879260000004
SRX3644666,-0.4861165851
SRX3644667,-0.283134324
SRX3644668,-0.2313386591
SRX3644669,-0.9099679459000001
SRX3644670,-0.574551664
SRX3644671,-0.7212887734
SRX3644672,-0.23949329800000002
SRX3644673,-0.20725479830000001
