,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.3786865370000001,0.2860972824507947,2.0,0.0,0.1763852085000001,1.0,0.5809878655,,,,
1,ALE__GalactoseA6,-0.19036566049999945,0.07591052077018481,2.0,2.0,-0.1366888164999995,3.0,-0.2440425044999994,,,,
2,ALE__GalactoseA8,0.2419567750000002,0.09335792734051651,2.0,4.0,0.3079707985000004,5.0,0.1759427515,,,,
3,ALE__IL_Control,2.42861286636753e-17,0.12921414246682933,4.0,6.0,-0.0448580605000001,7.0,-0.1503901164999996,8.0,0.1541861154999999,9.0,0.0410620614999999
4,ALE__IL_TEOH_OAc,-0.704621027,0.07022381600792486,2.0,10.0,-0.6549652904999999,11.0,-0.7542767635000001,,,,
5,ALE__IL_TEA_HS,-0.35631054799999967,0.4102736746679058,2.0,12.0,-0.6464178454999994,13.0,-0.0662032505,,,,
6,ALE__IL_Mixed,-0.6169907444999998,0.009223237810074824,2.0,14.0,-0.6235125584999999,15.0,-0.6104689304999997,,,,
7,ALE__IL_PP5350,0.2575184315000003,0.046254985626239455,2.0,16.0,0.2248112175000001,17.0,0.2902256455000005,,,,
8,ALE__IL_T8,0.5047289085000002,0.02086837150004268,2.0,18.0,0.5194850755000004,19.0,0.4899727414999999,,,,
9,ALE__IL_T9,-0.03895734149999974,0.23511583175743817,2.0,20.0,-0.2052093404999997,21.0,0.1272946575000002,,,,
10,ALE__IL_Control2,-0.0476079399999998,0.23945743698833222,2.0,22.0,0.1217140375000003,23.0,-0.2169299174999999,,,,
11,ALE__IL_Glc+Ace,0.1610904405000002,0.13094569513903803,2.0,24.0,0.0684978515000001,25.0,0.2536830295000003,,,,
12,ALE__XyloseA1,0.6277476915000002,0.16808179070290186,2.0,26.0,0.7465994655000001,27.0,0.5088959175000003,,,,
13,ALE__XyloseA2,0.7401406065000002,0.031182250809419595,2.0,28.0,0.7621897875000005,29.0,0.7180914254999999,,,,
14,ALE__XyloseA3,0.5409757340000003,0.3561893863856951,2.0,30.0,0.7928396645000007,31.0,0.2891118035,,,,
15,ALE__XyloseA4,0.6625704715,0.04423597656284958,2.0,32.0,0.6312909124999999,33.0,0.6938500305000002,,,,
16,Aromatic__Coumarate,0.14094218166666592,0.5507195218617486,3.0,34.0,0.7767656113333326,35.0,-0.1675665296666677,36.0,-0.1863725366666671,,
17,Aromatic__Coumarate+ferulate,0.4541538016666659,0.16541096154029056,3.0,37.0,0.6432198793333326,38.0,0.3361409863333326,39.0,0.3831005393333324,,
18,Aromatic__Ferulate,0.6333432236666662,0.2940774592355607,3.0,40.0,0.3129838163333325,41.0,0.6960091353333331,42.0,0.8910367193333331,,
19,Aromatic__Glucose,-6.337523098901935e-16,0.10613056283730199,3.0,43.0,0.0951386113333327,44.0,0.0193274793333326,45.0,-0.1144660906666672,,
20,Bioreactor1__24h,4.579669976578771e-16,0.1936943855497646,2.0,46.0,-0.1369626134999997,47.0,0.1369626135000006,,,,
21,Bioreactor2__S_0min,-3.1456319031046104e-16,0.5985565325506726,3.0,48.0,0.2740335176666661,60.0,-0.6865157543333336,72.0,0.4124822366666665,,
22,Bioreactor2__S_15min,-0.3165214560000002,0.33913327763696693,3.0,49.0,-0.2557221383333337,61.0,-0.6819419533333333,73.0,-0.0119002763333337,,
23,Bioreactor2__P1_15min,-0.28196495633333374,0.1409539381748333,3.0,50.0,-0.1942846093333337,62.0,-0.4445575203333334,74.0,-0.2070527393333341,,
24,Bioreactor2__P3_15min,-0.5742329416666667,0.26216724168430344,3.0,51.0,-0.2741064013333334,63.0,-0.7585702173333333,75.0,-0.6900222063333334,,
25,Bioreactor2__P5_15min,-0.9550600206666671,0.2355675492435685,3.0,52.0,-0.6845677133333341,64.0,-1.1151558023333337,76.0,-1.0654565463333334,,
26,Bioreactor2__S_1h,-0.027480813666667093,0.18066624473248857,3.0,53.0,-0.0773686613333337,65.0,0.1728874356666665,77.0,-0.1779612153333341,,
27,Bioreactor2__S_3h,-0.10075774533333375,0.16243060311374954,3.0,54.0,-0.2665711103333334,66.0,0.0580643296666663,78.0,-0.0937664553333341,,
28,Bioreactor2__S_9h,-0.038239795333333666,0.1707454571861443,3.0,55.0,-0.2350720173333336,67.0,0.0503366796666666,79.0,0.070015951666666,,
29,Bioreactor2__S_25h,0.0909966476666663,0.22305673543214152,3.0,56.0,0.2580458736666662,68.0,-0.1623078943333338,80.0,0.1772519636666665,,
30,Bioreactor2__P1_25h,-0.008397654333333726,0.2907802369779067,3.0,57.0,0.1472847576666662,69.0,-0.3438730703333341,81.0,0.1713953496666667,,
31,Bioreactor2__P3_25h,-0.45034451166666695,0.2735724380736979,3.0,58.0,-0.6864645063333334,70.0,-0.514018908333334,82.0,-0.1505501203333334,,
32,Bioreactor2__P5_25h,-1.2419944170000006,0.2515909170642369,3.0,59.0,-1.2582529093333337,71.0,-1.4850617783333335,83.0,-0.982668563333334,,
33,Carbon__Citrate,-0.2746184281666662,0.464318069776723,3.0,84.0,-0.2669220814999997,85.0,0.1858036265000002,86.0,-0.7427368294999992,,
34,Carbon__Ferulate,-0.36328645549999933,0.3341699606310476,3.0,87.0,-0.2781976524999994,88.0,-0.7317748464999996,89.0,-0.079886867499999,,
35,Carbon__Glucose,4.475586568020162e-16,0.07861655266085481,2.0,90.0,-0.0555902974999993,91.0,0.0555902975000002,,,,
36,Carbon__Serine,0.14061050716666715,0.7078841787572651,3.0,92.0,0.6726251415000002,93.0,0.4120232605000007,94.0,-0.6628168804999994,,
