,PSPTOB0070
SRX1828913,0.0084229364
SRX1828914,0.3066405189
SRX1828915,0.39271723470000003
SRX1828916,0.4157868872
SRX1828917,-0.4011401711
SRX1828918,-0.0279699006
SRX3983989,2.0485314813
SRX3983990,-0.2476949441
SRX3983993,-0.8248415809
SRX3983994,-0.8987518726
SRX3983995,1.0751130955
SRX3983996,-1.710546316
SRX3983997,-0.1394400024
SRX3983998,0.75999553
SRX3983999,1.4192985017
SRX3984000,1.798236753
SRX3984001,0.0867306245
SRX3984002,0.3009741767
SRX3984003,-0.0802033256
SRX3984004,0.9218336253
SRX3984005,1.5942327958
SRX3984006,0.0748279469
SRX3984007,-1.3275182886999999
SRX3984008,1.0649528736
SRX3984009,0.6238421449
SRX3984010,1.3083073552
SRX3984011,1.1248846161
SRX3984012,0.24499690940000002
SRX3984013,0.8438937457
SRX3984014,0.8454292312
SRX3984015,-0.39465488130000004
SRX3984016,0.9811156407
SRX3984017,1.1923236912
SRX3984019,-0.06503502750000001
SRX3984020,1.1126080514
SRX3984021,0.5970883257
SRX3984022,1.0374315465
SRX3984023,-0.0656850456
SRX3984024,1.2299328989
SRX3984025,1.4240392167
SRX3984026,1.7455625365
SRX3984027,1.4265368041
SRX3984028,1.1160737746
SRX3984029,1.3848047942
SRX3984031,0.4147286975
SRX3984032,0.6502527569000001
SRX3984034,0.15221300910000002
SRX3984035,-2.5932951498
SRX3984036,1.3108300584
SRX3984037,0.191679747
SRX3984038,1.3773559606
SRX3984039,0.9294758405
SRX3984040,1.5619097345
SRX3984041,1.3649203774
SRX3984042,-2.0257276862
SRX3984043,-2.2502943106
SRX3984045,0.7655759267000001
SRX3984046,0.15830686630000002
SRX3984047,0.5504957299000001
SRX3984048,-0.2431923125
SRX3984049,-0.7522240783
SRX3984050,-0.6149526784
SRX3984051,0.6334665272000001
SRX3984052,0.7905391949
SRX3984056,0.5334714581000001
SRX3984057,0.24418859240000002
SRX3984058,0.9675493552000001
SRX3984059,0.7394598977
SRX3984061,0.3824755977
SRX3984062,0.9700064147
SRX3984063,0.7641828108000001
SRX3984064,0.9280396951000001
SRX3984065,1.0340702103
SRX3984066,0.9676795403
SRX3984067,0.9528251315
SRX3984068,1.1955096169
SRX3984069,-0.7693509075
SRX3984070,0.0772023498
SRX3984071,-0.1960250568
SRX3984073,1.5318653161
SRX3984074,1.7701268722
SRX3984077,-0.0754772226
SRX3984078,-0.1201847827
SRX3984079,-0.9526474968
SRX3984080,-0.24483482990000002
SRX3984082,0.9473370837
SRX3984084,0.5722783707
SRX6997963,0.5825980939000001
SRX6997964,0.2197099966
SRX6997965,-0.0981229242
SRX6997967,0.2031487439
SRX6997968,-0.0623140911
SRX6997969,-0.3348312456
SRX6997971,-0.7857468378
SRX6997972,-1.2652917797
SRX6997973,-0.7706066156
SRX3159100,0.022705769100000002
SRX3159101,-0.3454781328
SRX3159102,0.2201891397
SRX3159103,0.1025832239
SRX3159000,0.56299077
SRX3159001,0.0323536781
SRX3159002,0.3010056363
SRX3159003,0.7539180484
SRX3159004,-0.0696124426
SRX3159005,0.4273991432
SRX3159006,-0.1094971592
SRX3159007,0.5419128767
SRX3159008,0.6724694272
SRX3159009,0.3704739433
SRX3159010,-1.2497601185
SRX3159012,-0.4703382988
SRX3159013,-0.1303708699
SRX3159014,0.6656223215
SRX3159015,-1.0304596579
SRX3159016,0.9599874473000001
SRX3159017,1.3942716383
SRX3159018,0.0992365833
SRX3159019,-0.16576837930000002
SRX3159020,0.5737618463
SRX3159021,0.6015884302
SRX3159022,-2.6916121237
SRX3159023,0.0072268943
SRX3159024,-0.7373561645000001
SRX3159025,0.194674231
SRX3159026,-1.8003811776
SRX3159027,0.0079869992
SRX3159028,0.0101505213
SRX3159029,0.6148676309000001
SRX3159030,0.0536543978
SRX3159034,0.46110645440000003
SRX3159036,0.40992901740000004
SRX3159037,0.5259125012
SRX3159041,0.2774876837
SRX3159042,0.3070774967
SRX3159043,0.7763403924000001
SRX3159045,0.5920382526
SRX3159047,0.7747916035
SRX3159048,-1.8800096619
SRX3159049,0.6150656303
SRX3159050,0.1182949581
SRX3159051,0.4451957038
SRX3159052,-0.1337298691
SRX3159053,0.35768308730000004
SRX3159054,0.5670404293
SRX3159055,1.0557081266
SRX3159056,0.8695006537000001
SRX3159057,0.57606206
SRX3159058,0.5414360408000001
SRX3159060,1.6188673056
SRX3159061,0.5503331559
SRX3159062,0.9064717411000001
SRX3159063,0.6418690232
SRX3159066,0.9597187029
SRX3159069,1.3898921147
SRX3159070,0.9928139346
SRX3159071,-0.0417509625
SRX3159073,0.8407250207
SRX3159074,0.5733764695
SRX3159075,0.8144545456000001
SRX3159076,1.2882659614
SRX3159080,0.3142098642
SRX3159082,0.9146705477
SRX3159083,0.6812229418
SRX3159086,0.1615780852
SRX3159087,0.5358433866
SRX3159088,0.1832269987
SRX3159089,-0.1035228062
SRX3159090,-0.1724427081
SRX3159091,0.1227166229
SRX3159092,0.8547363418
SRX3159093,0.4894410246
SRX3159094,-0.2346683718
SRX3159095,-0.1704687224
SRX3159096,1.067462704
SRX3159097,0.49591798800000003
SRX3159098,0.7580070239000001
SRX3159099,0.0169612484
SRX3158988,0.0781048426
SRX3158989,1.3956379023
SRX3158990,1.7975275666
SRX3158991,0.7154585193
SRX3158992,0.22114669820000002
SRX3158996,-0.2992515408
SRX3644656,0.1336930794
SRX3644657,-0.0920476486
SRX3644658,-0.0416454308
SRX3644659,-0.44285812300000005
SRX3644660,-0.21079348220000002
SRX3644661,0.0379553195
SRX3644662,-0.6335448118
SRX3644663,-0.6088268365
SRX3644664,-0.30884284300000003
SRX3644665,0.0322286965
SRX3644666,0.1603550329
SRX3644667,0.47090005560000003
SRX3644668,-0.8888654960000001
SRX3644669,-0.4615325544
SRX3644670,-0.5126456864
SRX3644671,-0.027110777000000003
SRX3644672,0.4256615615
SRX3644673,0.0668989091
