,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,12.811133333333332,0.29690431679807805,3.0,0.0,12.482,1.0,13.0588,2.0,12.8926,,,,,,,,,,
1,LB__LBtran,14.008133333333333,0.18306174732404676,3.0,3.0,13.9854,4.0,14.2015,5.0,13.8375,,,,,,,,,,
2,LB__LBstat,14.481933333333332,0.0834418560036466,3.0,6.0,14.5781,7.0,14.4287,8.0,14.439,,,,,,,,,,
3,LB__LBGexp,11.772,0.09411625789415935,3.0,9.0,11.8173,10.0,11.8349,11.0,11.6638,,,,,,,,,,
4,LB__LBGtran,13.91175,0.11306637431172921,2.0,12.0,13.8318,13.0,13.9917,,,,,,,,,,,,
5,LB__LBGstat,13.8048,0.3112619314982156,3.0,14.0,14.0871,15.0,13.856300000000001,16.0,13.471,,,,,,,,,,
6,Life Cycle__S0,13.682899999999998,0.30961440534962187,3.0,17.0,13.7035,18.0,13.3635,19.0,13.9817,,,,,,,,,,
7,Life Cycle__S1,13.0073,0.20467141959736346,3.0,20.0,13.0991,21.0,12.7728,22.0,13.15,,,,,,,,,,
8,Life Cycle__S2,11.767166666666668,0.18135424818110377,3.0,23.0,11.7686,24.0,11.5851,25.0,11.9478,,,,,,,,,,
9,Life Cycle__S3,10.671,0.06024549775709412,2.0,26.0,10.6284,27.0,10.7136,,,,,,,,,,,,
10,Life Cycle__S4,9.965000000000002,0.21183002620025404,3.0,28.0,10.1574,29.0,9.999600000000001,30.0,9.738,,,,,,,,,,
11,Life Cycle__S5,9.6943,0.2545680066308405,3.0,31.0,9.4189,32.0,9.921,33.0,9.743,,,,,,,,,,
12,Life Cycle__S6,8.86845,0.7303541606645366,8.0,34.0,8.9551,35.0,7.7466,36.0,9.335,37.0,9.1438,38.0,7.7033000000000005,39.0,9.1014,40.0,9.5574,41.0,9.405
13,Life Cycle__S7,9.573833333333333,0.043754123615190155,3.0,42.0,9.558,43.0,9.5402,44.0,9.6233,,,,,,,,,,
14,Life Cycle__S8,9.21175,0.358856691452173,2.0,45.0,9.4655,46.0,8.958,,,,,,,,,,,,
15,Life Cycle__G135,7.6547,0.1708369983346699,2.0,47.0,7.7755,48.0,7.5339,,,,,,,,,,,,
16,Life Cycle__G150,8.190566666666667,0.27164665161443285,3.0,49.0,7.9362,50.0,8.1588,51.0,8.4767,,,,,,,,,,
17,Life Cycle__G180,7.528866666666667,0.19584719383573862,3.0,52.0,7.6757,53.0,7.6044,54.0,7.3065,,,,,,,,,,
18,Stress Time Course__C30,13.527999999999999,0.32823896782679535,2.0,55.0,13.2959,56.0,13.7601,,,,,,,,,,,,
19,Stress Time Course__C90,14.52385,0.08478210306426666,2.0,57.0,14.4639,58.0,14.5838,,,,,,,,,,,,
20,Biofilm__BI,12.40905,0.28828743468975554,2.0,59.0,12.2052,60.0,12.6129,,,,,,,,,,,,
21,Biofilm__BC,8.878125,0.20397420384287168,4.0,61.0,8.8166,62.0,8.8922,63.0,9.1465,64.0,8.6572,,,,,,,,
22,Biofilm__Sw,12.635950000000001,0.17218050121892373,2.0,65.0,12.5142,66.0,12.7577,,,,,,,,,,,,
23,Life Cycle__BT,7.3075,0.225425641842271,2.0,67.0,7.4669,68.0,7.1481,,,,,,,,,,,,
24,Life Cycle__B36,7.896000000000001,0.14679536777432742,2.0,69.0,7.9998000000000005,70.0,7.7922,,,,,,,,,,,,
25,Life Cycle__B60,7.5825,0.09475230867899698,2.0,71.0,7.6495,72.0,7.5155,,,,,,,,,,,,
26,M9__M9exp,12.923466666666668,0.27393906865092005,3.0,73.0,13.2384,74.0,12.7916,75.0,12.7404,,,,,,,,,,
27,M9__M9tran,12.289166666666667,0.24486243757124795,3.0,76.0,12.0221,77.0,12.3423,78.0,12.5031,,,,,,,,,,
28,M9__M9stat,8.965766666666667,0.4338697308332688,3.0,79.0,9.459,80.0,8.6431,81.0,8.7952,,,,,,,,,,
29,Supplement__M+G,13.062666666666667,0.3985894420745909,3.0,82.0,12.6025,83.0,13.2851,84.0,13.3004,,,,,,,,,,
30,Supplement__Glu,13.682833333333333,0.1028630319081321,3.0,85.0,13.6884,86.0,13.7828,87.0,13.5773,,,,,,,,,,
31,Supplement__Fru,13.377466666666669,0.3441703986884012,3.0,88.0,13.1201,89.0,13.7684,90.0,13.2439,,,,,,,,,,
32,Supplement__Mal,13.095133333333331,0.35689550758356875,3.0,91.0,12.7431,92.0,13.0856,93.0,13.4567,,,,,,,,,,
33,Supplement__G+S,12.43225,0.15407856762054886,2.0,94.0,12.3233,95.0,12.5412,,,,,,,,,,,,
34,Supplement__Pyr,12.607,0.29135547017346325,3.0,96.0,12.2895,97.0,12.8621,98.0,12.6694,,,,,,,,,,
35,Supplement__Gly,13.485833333333334,0.7295609798593494,3.0,99.0,13.5672,100.0,14.1713,101.0,12.719,,,,,,,,,,
