,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,8.500066666666667,0.052361659000964525,3.0,0.0,8.4823,1.0,8.559,2.0,8.4589,,,,,,,,,,
1,LB__LBtran,8.733300000000002,0.2590988421433029,3.0,3.0,8.5777,4.0,9.0324,5.0,8.5898,,,,,,,,,,
2,LB__LBstat,8.520366666666666,0.11875779272676497,3.0,6.0,8.5853,7.0,8.5925,8.0,8.3833,,,,,,,,,,
3,LB__LBGexp,8.351766666666668,0.09034740357826158,3.0,9.0,8.2683,10.0,8.4477,11.0,8.3393,,,,,,,,,,
4,LB__LBGtran,8.702699999999998,0.14184562030601994,2.0,12.0,8.6024,13.0,8.802999999999997,,,,,,,,,,,,
5,LB__LBGstat,8.919233333333333,0.06333642974886829,3.0,14.0,8.9467,15.0,8.8468,16.0,8.9642,,,,,,,,,,
6,Life Cycle__S0,8.377699999999999,0.2016647961345756,3.0,17.0,8.586,18.0,8.1834,19.0,8.3637,,,,,,,,,,
7,Life Cycle__S1,8.8576,0.07667705002150126,3.0,20.0,8.927999999999997,21.0,8.7759,22.0,8.8689,,,,,,,,,,
8,Life Cycle__S2,8.129633333333333,0.34574314647340953,3.0,23.0,8.5216,24.0,7.9993,25.0,7.8679999999999986,,,,,,,,,,
9,Life Cycle__S3,8.09845,0.21955665555842316,2.0,26.0,8.2537,27.0,7.9432,,,,,,,,,,,,
10,Life Cycle__S4,7.7253,0.38765031923113397,3.0,28.0,8.1401,29.0,7.6636,30.0,7.3722,,,,,,,,,,
11,Life Cycle__S5,7.901633333333334,0.11814213191462783,3.0,31.0,7.7766,32.0,7.9169,33.0,8.0114,,,,,,,,,,
12,Life Cycle__S6,7.9422999999999995,0.5514758665876246,8.0,34.0,7.3909,35.0,7.4235,36.0,7.3167,37.0,8.6823,38.0,7.6454,39.0,8.3946,40.0,8.3853,41.0,8.2997
13,Life Cycle__S7,9.2768,0.19019813353448015,3.0,42.0,9.0967,43.0,9.258,44.0,9.4757,,,,,,,,,,
14,Life Cycle__S8,9.08235,0.04306280297426087,2.0,45.0,9.1128,46.0,9.0519,,,,,,,,,,,,
15,Life Cycle__G135,7.6972000000000005,0.1320875467256476,2.0,47.0,7.7906,48.0,7.6038,,,,,,,,,,,,
16,Life Cycle__G150,7.958066666666667,0.1971772383753597,3.0,49.0,7.7313,50.0,8.0538,51.0,8.0891,,,,,,,,,,
17,Life Cycle__G180,7.7405,0.21410714607410897,3.0,52.0,7.8263,53.0,7.8984,54.0,7.4968,,,,,,,,,,
18,Stress Time Course__C30,9.1916,0.14877526676164954,2.0,55.0,9.0864,56.0,9.2968,,,,,,,,,,,,
19,Stress Time Course__C90,9.2273,0.049638896039295506,2.0,57.0,9.1922,58.0,9.2624,,,,,,,,,,,,
20,Biofilm__BI,7.870900000000001,0.14410836200581853,2.0,59.0,7.769,60.0,7.9728,,,,,,,,,,,,
21,Biofilm__BC,7.865825,0.4954416842575929,4.0,61.0,7.6323,62.0,7.7699,63.0,8.5866,64.0,7.4745,,,,,,,,
22,Biofilm__Sw,8.40375,0.5182385599316213,2.0,65.0,8.0373,66.0,8.7702,,,,,,,,,,,,
23,Life Cycle__BT,7.789249999999999,0.48288322087229274,2.0,67.0,8.1307,68.0,7.4478,,,,,,,,,,,,
24,Life Cycle__B36,8.4661,0.05204305909533045,2.0,69.0,8.5029,70.0,8.4293,,,,,,,,,,,,
25,Life Cycle__B60,8.4205,0.3614729865425635,2.0,71.0,8.1649,72.0,8.6761,,,,,,,,,,,,
26,M9__M9exp,8.835733333333334,0.2253530637318549,3.0,73.0,9.079,74.0,8.7941,75.0,8.6341,,,,,,,,,,
27,M9__M9tran,8.658566666666667,0.12614611897848163,3.0,76.0,8.5205,77.0,8.6874,78.0,8.7678,,,,,,,,,,
28,M9__M9stat,8.082966666666666,0.1329321004623541,3.0,79.0,7.9548,80.0,8.2202,81.0,8.0739,,,,,,,,,,
29,Supplement__M+G,9.070166666666667,0.10271583779210126,3.0,82.0,8.9539,83.0,9.1486,84.0,9.108,,,,,,,,,,
30,Supplement__Glu,9.451866666666666,0.2008498527092651,3.0,85.0,9.4931,86.0,9.6289,87.0,9.2336,,,,,,,,,,
31,Supplement__Fru,9.0511,0.845240817755508,3.0,88.0,8.1449,89.0,9.8181,90.0,9.1903,,,,,,,,,,
32,Supplement__Mal,8.760033333333334,0.21727361398322967,3.0,91.0,8.5092,92.0,8.881,93.0,8.8899,,,,,,,,,,
33,Supplement__G+S,8.93215,0.10118698038779526,2.0,94.0,8.8606,95.0,9.0037,,,,,,,,,,,,
34,Supplement__Pyr,8.810266666666667,0.261640389338751,3.0,96.0,8.5096,97.0,8.935,98.0,8.9862,,,,,,,,,,
