,-0.20659659358227686,-0.17481250226192657,-0.14302841094157628,-0.111244319621226,-0.07946022830087571,-0.04767613698052542,-0.01589204566017513,0.015892045660175158,0.047676136980525446,0.07946022830087576,0.11124431962122602,0.14302841094157628,0.1748125022619266,0.20659659358227692,0.23838068490262718,0.2701647762229774,0.3019488675433277,0.33373295886367804,0.36551705018402836,0.39730114150437856
ppGpp_genes,[],[],[],[],[],['glsA' 'yfdX' 'ydiY' 'plaP' 'mdtI'],"['hdhA' 'ybcV' 'ycgZ' 'yedE' 'yhiD' 'cheZ' 'dtpB' 'yhhN' 'iraP' 'yceA'
 'yheV' 'ydiV' 'ldtE' 'rarD' 'gadW' 'fkpA' 'btsS' 'infC' 'lpxP' 'opgC'
 'queD' 'yciH' 'cecR' 'purK' 'ynfD' 'yddM' 'ybeQ' 'yaeH' 'cysQ' 'tolQ'
 'yojI' 'endA' 'ppnN' 'holD' 'yqiK' 'yehS' 'yfcJ' 'tabA' 'yhaH' 'yodB'
 'kptA' 'tsf' 'rplJ' 'ansP' 'ecnB' 'yjgH' 'iaaA' 'insA-6' 'rpsB' 'hisP'
 'yccT' 'mgtA' 'aroE' 'ydfO' 'lpxT' 'yjdF' 'zupT' 'trmD' 'ybaT' 'ykfI'
 'yidE' 'ymfA' 'yecJ' 'yeaY' 'pgl' 'yqaE' 'rplO' 'mepS' 'kefG' 'yqjF'
 'rayT' 'rnd' 'purM' 'argO' 'yehW' 'smg' 'nudB' 'phr' 'atpB' 'gcvR' 'obgE'
 'tsaC' 'ybhG' 'infA' 'yagH' 'envR' 'uup' 'rhlE' 'yqgC' 'dmlA' 'treA'
 'yhcN' 'cvpA' 'sfmC' 'rpsM' 'waaG' 'argI' 'dnaJ' 'mcrA' 'menD' 'codB'
 'wecB' 'ycaD' 'ydcL' 'rsmG' 'ispD' 'yehL' 'deaD' 'yajO' 'otsB' 'wrbA'
 'smf' 'xdhC' 'yihX' 'pyrD' 'dusC' 'trmI' 'ygjQ' 'ybeL' 'rutR' 'kefB'
 'tsgA' 'pyrR' 'yhhX' 'ygiV' 'rsxC' 'fliP' 'rlmF' 'argE' 'yahO' 'rpoD'
 'mrdB' 'yqhH' 'pyrL' 'yafV' 'osmF' 'rffC' 'rpmB' 'alkA' 'yhcO' 'rluA'
 'ycjN' 'apt' 'rlmC' 'xanP' 'leuO' 'rimM' 'yehX' 'yaiA' 'tsaB' 'yhhA'
 'ycaP' 'purE' 'ycfZ' 'rlmI' 'rpsK' 'nlpC' 'allB' 'yihI' 'insL-1' 'uspC'
 'thiQ' 'rpsA' 'opgE' 'ydiZ' 'rpoA' 'pphB' 'pqiA' 'yjiK' 'speA' 'rimJ'
 'ytfB' 'thiB' 'udk' 'pheS' 'yehY' 'ybaP' 'ybjL' 'qseB' 'dacC' 'thiP'
 'ycaO' 'pgeF' 'waaQ' 'menE' 'dgcM' 'yjjZ' 'rsxE' 'ghxP' 'aroM' 'yfaZ'
 'purF' 'yiiX' 'metI' 'cmoA' 'insA-7' 'msrA' 'ybhS' 'fpr' 'rsxG' 'yjeI'
 'insL-3' 'lepB' 'menH' 'gpt' 'yecT' 'argS' 'yejK' 'rsxD' 'yidD' 'wecC'
 'rpsD' 'ybbC' 'murJ' 'hisQ' 'rpsN' 'ybjS' 'argH' 'yeiS' 'clpA' 'yagN'
 'gsiC' 'ldtD' 'ytfI' 'mutM' 'cmoB' 'yghD' 'uraA' 'gsk' 'mazG' 'gluQ'
 'trpC' 'yfaA' 'insL-2' 'emrD' 'kbp' 'pabA' 'rluB' 'yciA' 'argA' 'yecF'
 'ydfV' 'rpsT' 'hpf' 'pheP' 'bioA' 'upp' 'yejL' 'ltaE' 'ybfE' 'yebQ'
 'livJ' 'ychF' 'otsA' 'tas' 'ymgA' 'lpxL' 'secY' 'envY' 'rpsE' 'alx'
 'bolA' 'ycgB' 'dauA' 'ychQ' 'yqcC' 'ykgF' 'rplL' 'cdgI' 'yiiQ' 'rplA'
 'rfbD' 'nlpI' 'hchA' 'yoaC' 'frr' 'secG' 'eutD' 'rplT' 'rpsP' 'ruvC'
 'yhhQ' 'rplQ' 'ftsA' 'lpxK' 'sodC' 'sdaB' 'kdpB' 'rplU' 'leuD' 'yicI'
 'ybgI' 'ytfL' 'miaB' 'yceD' 'ybjP' 'kup' 'secE' 'rplY' 'aphA' 'pxpB'
 'ftsQ' 'der' 'yiaG' 'ivy' 'ybhP' 'hisM' 'adeP' 'ytiC' 'ybhF' 'sixA'
 'pyrF' 'ygiQ' 'rplX' 'mltG' 'parE' 'yfcF' 'yniA' 'yccF' 'thrC' 'lysO'
 'rfbB' 'yeaQ' 'yfdF' 'yohC' 'znuB' 'nrdI' 'pspF' 'mdtJ' 'yfdG' 'recX'
 'purR' 'cedA' 'curA' 'recT' 'yjjU' 'dgcT' 'yhbO' 'yhcB' 'hsdR' 'pyrG'
 'pssA' 'yceM' 'rlmL' 'ygjR' 'ydcV' 'yiiD' 'hcaE' 'narU' 'rplR' 'lnt'
 'nac' 'ybjQ' 'clsB' 'uspF' 'rlmH' 'rluD' 'yehE' 'aspS' 'yhdT' 'znuC'
 'rplE' 'cdsA' 'yjeM']","['rpmA' 'tesA' 'lepA' 'ymfJ' 'ycaM' 'asnB' 'thiI' 'rfbC' 'prs' 'trmA'
 'tcdA' 'yraQ' 'dnaC' 'yebO' 'nlpA' 'yadK' 'mltD' 'rluC' 'ccmB' 'yebF'
 'yeaG' 'ybhR' 'ispU' 'kdpC' 'wzxC' 'argF' 'yddH' 'yfjF' 'yicH' 'aroK'
 'yhbE' 'spy' 'argB' 'yaeI' 'rnhB' 'rpsU' 'ybgA' 'dnaE' 'ytiD' 'glgX'
 'yeaH' 'accC' 'mrdA' 'accB' 'pxpA' 'yieF' 'yjgL' 'cysK' 'potI' 'rimI'
 'recF' 'yfcZ' 'waaH' 'gsiB' 'yajC' 'rnt' 'uhpB' 'pgaD' 'rplF' 'ebgR'
 'ydcK' 'plsX' 'ybhN' 'yfbU' 'argC' 'yihG' 'ydiP' 'satP' 'msbA' 'evgS'
 'nusG' 'ynjE' 'yceH' 'csrA' 'modF' 'ais' 'cysN' 'cspA' 'ycbZ' 'leuB'
 'yqeH' 'hisD' 'ftsZ' 'rapA' 'ycaN' 'ftp' 'rpsH' 'hslO' 'ybcI' 'flgJ'
 'yccS' 'uspD' 'hdeA' 'truC' 'yjfY' 'yfiP' 'pxpC' 'nudI' 'menA' 'aroD'
 'cysB' 'cspF' 'mrcA' 'yccJ' 'kch' 'ysgA' 'ygcN' 'yhdH' 'yiiS' 'rimO'
 'essD' 'dgt' 'thrB' 'yegS' 'tgt' 'blc' 'wbbH' 'rssB' 'yadS' 'ppsR' 'hdfR'
 'hdeB' 'yegP' 'prkB' 'elaB' 'hflD' 'trmJ' 'dbpA' 'yghA' 'slp' 'uspE'
 'rplS' 'dtd' 'talA' 'prmA' 'hcaT' 'sdaC' 'rsxB' 'leuE' 'yjdC' 'uhpA'
 'ydgK' 'yjbQ' 'leuC' 'yidL' 'metN' 'gfcC' 'pth' 'yfjW' 'hmp' 'yphA'
 'plsB' 'tadA' 'glsB' 'opgH' 'yjcE' 'yhjY' 'qorA' 'yibT' 'yidC' 'rlmN'
 'mdfA' 'nhaA' 'yeaO' 'gsiA' 'panF' 'purC' 'gstB' 'rfaH' 'yggE' 'qseC'
 'rplK' 'lrp' 'cbpA' 'ygdQ' 'greA' 'ydgI' 'rplN' 'yhiI' 'yejM' 'yjfZ'
 'yccU' 'lysP' 'leuA' 'tktB' 'yjaZ' 'ftnB' 'ansA' 'era' 'intA' 'ftsK'
 'nrdH' 'rnc' 'cmk' 'clcB' 'narZ' 'srmB' 'rpmE' 'potB' 'osmB' 'dhaR'
 'mntP' 'rpsG' 'pyrB' 'pyrI' 'mnaT' 'yegR' 'yafD' 'tag' 'dnaG' 'nrdF'
 'yihY' 'epmA' 'hdeD' 'tusA' 'potC' 'yjiJ' 'osmC' 'yiaC' 'rfbA' 'dkgA'
 'rlmG' 'treF' 'potA' 'msyB' 'cutA' 'atpI' 'nth' 'yhfZ' 'ttcA' 'pyrC'
 'yafT' 'rsmB' 'gltX' 'dnaN' 'waaA' 'yfgJ' 'rsfS' 'artQ' 'aroB' 'mreC'
 'mreD' 'mscK' 'murR' 'dgcJ' 'pitA' 'yhhY' 'folK' 'dgcF' 'mnmG' 'queA'
 'ybdK' 'yjbJ' 'rsxA' 'uspG' 'mnmA' 'yciI' 'yabI' 'ybaQ' 'thiL' 'pcnB'
 'yafC' 'asd' 'ykfB' 'ariR' 'bipA' 'yafW' 'yjgR' 'bcsE' 'purL' 'yhiN'
 'yfcC' 'purB' 'rfbX' 'nrdE' 'cbpM' 'aidB' 'tyrB' 'ymgC' 'artM' 'yhhM'
 'dnaA' 'insI-1' 'lysS' 'recO' 'ilvH' 'ygaM' 'rsmF' 'yqeG' 'yhjC' 'yhjV'
 'yjjJ' 'lpxH' 'rlmA' 'yfhL' 'prfC' 'prfB' 'mnmE' 'tufB' 'nikR' 'ggt'
 'nudK' 'yhjD' 'rpmH' 'recQ' 'proY' 'sgrR' 'yedP' 'yegQ' 'ybgS' 'ycfH'
 'ybaA' 'efp' 'lpxB' 'hcaB' 'ppnP' 'purH' 'mltF' 'amn' 'hisJ' 'yhbW'
 'gspC' 'adhP' 'iraD' 'rbbA' 'glgB' 'yhaJ' 'pepT' 'alaC' 'nhoA' 'grxB'
 'yeiG' 'aroG' 'yjbR' 'ghrB' 'yhhJ' 'gstA' 'rpsL' 'mioC' 'yghU' 'metH'
 'yjbD' 'rpoB' 'cfa' 'katE' 'rnpA' 'yagU' 'katG' 'ilvI' 'ycjY' 'dtpD'
 'yihD' 'suhB' 'insA-1']",['yebV' 'purT' 'purD'],[],[],[],[],[],[],[],[],[],[],[]
Cra_genes,[],[],[],[],[],[],['eno' 'pfkA' 'fruB' 'gpmM' 'tpiA' 'envC' 'glk' 'edd' 'pykF' 'fruA'],['eda' 'yibQ' 'adhE' 'fruK' 'hypF' 'zwf' 'yeaD' 'aroP'],['ppsA'],[],[],[],[],[],[],[],[],[],[],[]
IHF_genes,[],[],[],[],[],[],"['ssuC' 'ssuD' 'fliZ' 'fliA' 'hypE' 'narJ' 'hycF' 'carB' 'nrfD' 'fimH'
 'hipB' 'fimF' 'cysH' 'norW' 'hipA' 'dppF' 'fimG' 'narI' 'fhlA' 'atoB'
 'hycH' 'atoE' 'mtr' 'htrE' 'phoU' 'cysI' 'hycA' 'nrfC' 'nrfF' 'cysJ'
 'nrfG' 'pspA' 'norV' 'hycI' 'pspD' 'pspB' 'ihfA' 'dmsB' 'pstA' 'dppD'
 'nrfE' 'pstB' 'hycC']","['ompC' 'hycG' 'narK' 'atoA' 'pspE' 'glnQ' 'pstC' 'ihfB' 'dmsC' 'fimC'
 'nrfB' 'hypC' 'dppC' 'fimD' 'hycD' 'ssuE' 'amiA' 'hypA' 'fimA' 'hemF'
 'narH' 'rtcA' 'narG' 'dcuD' 'dppB' 'hypD' 'hycE' 'adiA' 'hycB' 'dmsA'
 'rtcB' 'yjbH' 'fimI' 'yjbF' 'ibpB' 'pspC' 'hypB' 'tcyJ' 'yjbG' 'ulaG']",['yjbE'],[],[],[],[],[],[],[],[],[],[],[]
ArcA_genes,[],[],[],['mqo'],[],['ackA'],"['msrB' 'igaA' 'rutC' 'yeiQ' 'fadI' 'hyaE' 'acpP' 'dsbB' 'oppD' 'arcA'
 'oppC' 'fadJ' 'yejG' 'hybD' 'rutD' 'potF' 'hybE' 'yhgE' 'hybO' 'oppF'
 'pldA' 'fadB' 'xthA' 'sstT' 'hybA' 'rutB' 'yfiF' 'cycA' 'nudE' 'iraM'
 'yncE' 'appY' 'moeB' 'yieE' 'ypdA' 'rutE' 'ydeA' 'ybdN' 'yncD' 'appC'
 'lldR' 'pntA' 'ybiU' 'kdpA']","['hybC' 'moeA' 'ssb' 'rpmC' 'rho' 'rutA' 'fadA' 'puuP' 'oppB' 'hybB'
 'hyaB' 'rutG' 'appB' 'cadB' 'rstA' 'rpsQ' 'uvrA' 'hyaD' 'rplV' 'hyaF'
 'hybF' 'oppA' 'thiC' 'rpsC' 'ymjE' 'pepN' 'dcuC' 'rplP' 'yigI' 'cydD'
 'tpx' 'feoA' 'folE' 'hyaA' 'hyaC' 'kgtP' 'ydgC' 'lldP' 'lldD' 'cydC'
 'rutF' 'sthA']",['hybG' 'ynaJ'],[],[],[],[],[],[],[],[],[],[],[]
IclR_genes,[],[],[],[],[],[],[],[],['iclR'],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,[],[],[],[],[],['yeiW'],"['cyaA' 'chbB' 'idnK' 'ortT' 'yfaE' 'mhpR' 'yahN' 'comR' 'ompA' 'yhgH'
 'nagE' 'arfB' 'psuK' 'ebgA' 'sfsA' 'ascF' 'sohB' 'nanK' 'chbF' 'nrdB'
 'chbR' 'fur' 'feaR' 'xylA' 'nlpE' 'feaB' 'grpE' 'ebgC' 'prpR' 'rhaD'
 'uidB' 'uxuR' 'hyfD' 'exuT' 'malX' 'nanM' 'cytR' 'fecB' 'psuG' 'araG'
 'hicA' 'nrdA' 'gntK' 'bglG' 'galK' 'ugpQ' 'gntT' 'sgcE' 'secB' 'glpK'
 'ppiA' 'nanC' 'entD' 'chbG' 'galT' 'araE' 'nupG' 'uhpT' 'hofN' 'hupB'
 'ppdD' 'btsT' 'fecC' 'glpF' 'ascB' 'metK' 'gutQ' 'zraR' 'malK' 'glpX'
 'csiE' 'srlD' 'aldB' 'rhaS' 'rbsK' 'dsdA' 'casA' 'fecD' 'srlR' 'deoD'
 'lsrR' 'ugpE' 'sgcR' 'entC' 'gutM' 'aspA' 'preA' 'yaeQ' 'chbC' 'fixC'
 'uidA' 'chiP' 'nanS' 'sgcB' 'xylB' 'fixB' 'galP' 'aaeA' 'hupA' 'rihA'
 'lacY' 'uxaB' 'fucK' 'mlc' 'sgcC' 'hyfF' 'fucP' 'xseA' 'mhpF' 'araD'
 'cdd' 'yjhH' 'sgcA' 'gpsA' 'uidC' 'hyfH' 'yhcH' 'ynfK' 'nanE' 'araH'
 'fucI' 'patZ' 'malS' 'nanT' 'lacZ' 'lsrG' 'caiF' 'chbA' 'fepA' 'dcuR'
 'agaV' 'rhaR' 'rbsR' 'cas1' 'argG' 'araF' 'malI' 'csqR' 'glnA' 'hfq'
 'rspA' 'murP' 'malT' 'mhpA' 'mglB' 'rhaA' 'modA' 'nadC' 'ampE' 'idnT'
 'aaeX' 'malG' 'xylE' 'yjhG' 'fixA' 'preT' 'srlB' 'araC']","['hicB' 'aer' 'modB' 'lsrF' 'rbsB' 'cirA' 'oxyR' 'hyfG' 'cstA' 'hofM'
 'sgcX' 'mhpE' 'casC' 'hyfB' 'lamB' 'entA' 'ygcW' 'aegA' 'galE' 'araJ'
 'cas3' 'hofC' 'aaeB' 'hyfC' 'araA' 'agaW' 'rhaB' 'lsrD' 'malM' 'exuR'
 'ygeW' 'lsrA' 'fecE' 'umpH' 'nagC' 'galM' 'araB' 'entE' 'hyfE' 'hyfI'
 'fucA' 'cpdB' 'hflX' 'lsrK' 'ugpA' 'agaA' 'ansB' 'idnO' 'mhpB' 'fucO'
 'uxaA' 'entB' 'nagA' 'hyfJ' 'ykgR' 'fecA' 'proP' 'lgoR' 'melR' 'xylH'
 'hflK' 'rbfA' 'ugpC' 'lsrB' 'hofB' 'srlA' 'gyrA' 'malY' 'idnD' 'narQ'
 'uxaC' 'hofO' 'aroA' 'tnaA' 'lsrC' 'lacI' 'srlE' 'aaeR' 'zraS' 'trg'
 'rspB' 'murQ' 'yeiP' 'galS' 'casD' 'cspE' 'deoB' 'glpG' 'hflC' 'malE'
 'focB' 'hyfR' 'fiu' 'lgoD' 'kbaZ' 'sgcQ' 'bglF' 'cas2' 'modC' 'bglB'
 'idnR' 'dgoA' 'tnaB' 'entH' 'xylG' 'nfuA' 'xylF' 'nagB' 'glpR' 'ubiG'
 'rbsD' 'malF' 'abgR' 'lacA' 'mhpD' 'dsdX' 'bhsA' 'uxuB' 'melA' 'guaA'
 'glnL' 'nanA' 'deoC' 'uxuA' 'dgoT' 'deoA' 'melB' 'guaB' 'ntrC']",['dgoD' 'hyfA' 'dgoK' 'mokB'],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Cra_genes,[],[],[],[],[],[],['fbaB' 'poxB' 'pdeL'],['setA' 'ppc' 'sgrT'],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and IHF_genes,[],[],[],[],[],[],"['osmE' 'ilvG' 'glnH' 'sufA' 'sufE' 'nrfA' 'ssuB' 'tyrP' 'folA' 'pstS'
 'dps' 'yeiL' 'ilvM' 'fimB' 'uspA' 'proW' 'sufS' 'proV' 'sufB' 'ilvE'
 'ilvD' 'pspG' 'sufC']",['atoD' 'ilvA' 'yadV' 'glnP' 'patA' 'sufD' 'uspB' 'proX' 'sra' 'ssuA'],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and ArcA_genes,[],[],[],[],[],[],['argT' 'rsd' 'phoH' 'cadA' 'argR' 'puuA' 'appA' 'yjiR'],['rpsJ' 'ndk' 'thrA' 'rplC' 'rplW' 'yhjE' 'rplD' 'rplB' 'rpsS' 'putA'],['fadE' 'ybfA'],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Crp_genes,[],[],[],[],[],['psiE'],"['gntU' 'tsx' 'casB' 'ampD' 'ycdZ' 'gadC' 'hlyE' 'ldtB' 'gcvT' 'yqeF'
 'dksA' 'rpsO' 'speC' 'fucU' 'priB' 'mazE' 'mglA' 'rof' 'fucR' 'gabP'
 'glgP' 'ygeA' 'rpsI' 'yaeP' 'rbsA' 'gadB' 'chiQ' 'serC' 'rpsR' 'serA'
 'glgA' 'mhpC']","['rplI' 'mglC' 'yjhI' 'infB' 'ilvB' 'truB' 'rplM' 'glgC' 'lhgO' 'rpsF'
 'pnp' 'sbmC' 'dadA' 'casE' 'tam' 'mdtF' 'raiA' 'nusA' 'dadX' 'ybiT'
 'yhfA' 'gdhA' 'gcvH' 'ilvN' 'relA' 'rimP' 'glgS' 'mdtE' 'agp' 'rbsC'
 'dgoR' 'gabD' 'cspD' 'gntP' 'gabT' 'ugpB' 'mazF' 'gcvP' 'trxA']",['udp' 'ychH'],[],[],[],[],[],[],[],[],[],[],[]
Cra and ArcA_genes,[],[],[],[],[],[],['cydB' 'icd' 'cydA'],['betT'],[],[],[],[],[],[],[],[],[],[],[],[]
Cra and Crp_genes,[],[],[],[],[],[],"['manX' 'pdhR' 'epd' 'manY' 'manZ' 'marA' 'ptsI' 'gapA' 'ptsH' 'crr'
 'fbaA' 'mpl' 'prpD']",['marB' 'prpC' 'mtlR' 'pck' 'prpE' 'pgk' 'prpB' 'mtlD' 'mtlA'],[],[],[],[],[],[],[],[],[],[],[],[]
IHF and ArcA_genes,[],[],[],[],[],['ndh'],['nuoN' 'nuoM' 'glcG' 'nuoI' 'nuoL' 'ubiA' 'glcA' 'nuoB'],"['nuoC' 'carA' 'hemA' 'nuoF' 'nuoE' 'glcB' 'nuoH' 'nuoA' 'nuoJ' 'nuoG'
 'dppA' 'ubiC' 'nuoK' 'fnr' 'glcD' 'glcE']",[],[],[],[],[],[],[],[],[],[],[],[]
IHF and Crp_genes,[],[],[],[],[],['ompF' 'gltF'],"['ulaF' 'sodB' 'glpT' 'tdcB' 'paaZ' 'sgbH' 'paaJ' 'tdcC' 'gcd' 'lyxK'
 'glpQ' 'sgbU' 'ulaB' 'yiaL' 'ulaE' 'tdcD' 'ulaC' 'paaF' 'tdcG' 'plaR'
 'paaC' 'rseD' 'yiaN']","['paaG' 'yiaO' 'ulaD' 'yiaK' 'paaB' 'acs' 'hpt' 'paaI' 'actP' 'ompR'
 'paaA' 'tdcE' 'paaK' 'paaD' 'rpoH' 'ulaA' 'paaH' 'tdcF' 'envZ' 'paaE'
 'yjcH' 'yiaM']",[],[],[],[],[],[],[],[],[],[],[],[]
ArcA and Crp_genes,[],[],[],[],[],['grcA' 'putP'],"['dcuB' 'fumB' 'citX' 'treB' 'treC' 'caiD' 'citF' 'ptsG' 'puuR' 'dcuA'
 'fumA' 'citG' 'sdhB' 'gatC' 'puuC' 'citE' 'gatA' 'puuB' 'gatY' 'pncB'
 'caiB' 'fadH' 'sdhD']","['gatZ' 'aldA' 'glpC' 'sdhC' 'citC' 'gatB' 'caiT' 'dpiA' 'sdhA' 'glpB'
 'dpiB' 'gatD' 'caiC' 'mdh' 'caiA' 'manA' 'caiE' 'citD' 'glpE' 'fumC'
 'glpD' 'puuE']",['ompW'],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, ArcA, and Crp_genes",[],[],[],[],[],['fadL'],['rhaT' 'dctA' 'fadD' 'nupC'],['glpA' 'gadA' 'gadE' 'rpoS' 'puuD' 'xylR' 'csiD'],['gadX' 'rmf'],[],[],[],[],[],[],[],[],[],[],[]
"Cra, ArcA, and Crp_genes",[],[],[],[],[],[],['aceE' 'aceF' 'glcC' 'cyoE'],['lpd' 'cyoD' 'cyoB' 'cyoC' 'cyoA'],['acnB'],[],[],[],[],[],[],[],[],[],[],[]
"Cra, IHF, and Crp_genes",[],[],[],[],[],[],['nirB' 'nirC' 'cysG'],['nirD'],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Cra, and Crp_genes",[],[],[],[],[],[],['marR' 'crp'],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, IHF, and Crp_genes",[],[],[],[],[],[],['fis' 'rseC' 'rseA' 'dusB' 'rseB' 'rpoE' 'flhC' 'gltD'],['tdcA' 'sgbE' 'flhD' 'gltB'],[],[],[],[],[],[],[],[],[],[],[],[]
"IHF, ArcA, and Crp_genes",[],[],[],[],[],[],['sucA' 'focA' 'sodA' 'pflB' 'sucB'],['sucC' 'sucD'],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, IHF, and ArcA_genes",[],[],[],[],[],[],['glcF' 'prfA' 'prmC'],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, IHF, ArcA, and Crp_genes",[],[],[],[],[],[],['osmY'],['gltA'],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Cra, IHF, and Crp_genes",[],[],[],[],[],[],['csgE'],['csgG' 'csgF' 'csgD'],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Cra, and ArcA_genes",[],[],[],[],[],[],[],['betI' 'betB' 'betA'],[],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Cra, ArcA, and Crp_genes",[],[],[],[],[],[],[],[],['acnA'],[],[],[],[],[],[],[],[],[],[],[]
"ppGpp, Cra, IHF, ArcA, IclR, and Crp_genes",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['aceK'],['aceB' 'aceA'],[]
