,-0.11095443456144483,-0.09246202880120402,-0.07396962304096322,-0.05547721728072241,-0.03698481152048161,-0.018492405760240804,0.0,0.018492405760240804,0.03698481152048161,0.05547721728072241,0.07396962304096322,0.09246202880120402,0.11095443456144483,0.12944684032168563,0.14793924608192643,0.16643165184216724,0.18492405760240804,0.20341646336264885,0.22190886912288965,0.24040127488313046
thresh,-0.08321582592108362,0.08321582592108362,2,,,,,,,,,,,,,,,,,
unreg,1,4,2,25,69,395,1356,378,33,6,2,1,0,0,0,0,0,0,0,0
FadR,0,0,0,0,0,0,0,0,1,1,3,2,3,5,2,3,1,3,0,0
unreg_genes,['Saci_1990'],['SACI_RS11725' 'Saci_1992' 'SACI_RS11955' 'SACI_RS05455'],[],[],[],[],[],[],[],[],[],['SACI_RS08040'],[],[],[],[],[],[],[],[]
FadR_genes,[],[],[],[],[],[],[],[],['Saci_1124'],['bcp_1'],['fadR' 'mmgC_1' 'Saci_1126'],['Saci_1120' 'Saci_1121'],['Saci_1122' 'glpK1' 'abfD_1'],['Saci_1119' 'glpA_1' 'nlhH' 'gloB_1' 'adhT_3'],['fadA' 'Saci_1111'],['nrdB' 'Saci_1113' 'fadJ_2'],['fabG_4'],['Saci_1106' 'Saci_1108' 'aes'],[],[]
