,A,FadR
R2,,0.3128005882342737
xmin,,-6.450790308945395
xmid,,0.9606711303339587
xmax,,3.3770200410002147
ystart,,-1.205523598694218
yend,,11.137738195097699
Chrom:sac_log:1,-2.5217045356250614,-1.0951869854590992
Chrom:sac_log:2,-2.752120014024356,-0.4232332445800049
Chrom:sac_sta:1,1.1927633290008062,0.905848480485732
Chrom:sac_sta:2,2.1014266254111225,1.054338660892686
Chrom:sac_MW001:1,-0.37461001536792776,0.002830292842021187
Chrom:sac_MW001:2,0.37461001536792704,-0.002830292842022075
Chrom:sac_fadR:1,10.766236801074081,3.3770200410002147
Chrom:sac_fadR:2,11.162166533977704,3.3742582317605283
FadR:wt_p:1,0.3372125118006805,-0.2025104670395832
FadR:wt_p:2,-0.3372125118006907,0.2025104670395832
FadR:ko_p:1,5.670006220939393,-6.450790308945395
FadR:ko_p:2,7.199960747088968,-6.450790308945395
GDGT:75_2.4_log:1,-0.4889812447933264,-0.41145088621715775
GDGT:80_3.5_stat:1,-3.5846840466363696,1.1011849637371751
GDGT:80_2.4_log:1,-4.9242589508883965,1.2786769804938378
GDGT:75_3.5_stat:1,-4.766378168925184,-0.6088856096778734
GDGT:80_1.6_stat:1,-5.7821321833021155,1.0916848922430482
GDGT:80_1.6_stat:2,-5.7725406354847655,0.8004988887303508
GDGT:75_2.4_stat:1,-3.445439512890803,0.4884284022293972
GDGT:80_2.4_stat:1,-1.8988862198886247,1.122078618665359
GDGT:80_3.5_stat:2,-3.7574075116450443,0.8003813360273888
GDGT:80_1.6_log:1,-2.2204720689955884,0.8365746097181042
GDGT:65_3.5_stat:1,-2.957523077096988,-0.5775320357087113
GDGT:65_3.5_stat:2,-2.8707401489035065,-0.7479870450000394
GDGT:75_3.5_stat:2,-4.31848341410865,0.2419387220639617
GDGT:75_1.6_stat:1,-7.096136718421067,0.3066268177610212
GDGT:75_2.4_stat:2,-2.5402604127645287,0.3547115193682515
GDGT:75_2.4_log:2,0.1109080712709546,0.023916185581045468
GDGT:75_3.5_stat:3,-4.305025613521853,-0.2021378568342964
GDGT:80_2.4_stat:2,-1.6476506583877084,0.20982794600750765
GDGT:80_2.4_stat:3,-3.3265142722736334,0.6813832301576692
GDGT:75_2.4_stat:3,-4.340979708914757,0.43469210850753903
GDGT:75_1.6_stat:2,-6.746748125494572,0.3767869249900748
GDGT:80_1.6_stat:3,-4.464951036919091,1.3668186804939566
GDGT:65_3.5_stat:3,-3.722758857639339,-1.3018976199708012
GDGT:75_1.6_log:1,-6.512562118697362,-1.5500452874973902
GDGT:75_1.6_log:2,-4.7907617689854485,-1.3048301313764723
GDGT:80_2.4_log:2,0.2033065847715054,1.6432264979903837
GDGT:75_1.6_stat:3,-7.382309644707908,0.17327374354114689
GDGT:80_1.6_log:2,-4.751630307048576,0.375653614827776
GDGT:65_2.4_stat:1,-1.8234339620405997,-0.09234537746953997
GDGT:80_2.4_log:3,-1.3385146157235834,1.2605962725517497
GDGT:80_3.5_stat:3,-3.8979412748927458,0.4240345652317856
GDGT:65_2.4_log:1,3.508016226396951,-0.3496216942708124
GDGT:65_2.4_log:2,0.6814704364005796,-0.14499309069431732
GDGT:80_3.5_log:1,-2.901343267734167,-0.2151010502758286
GDGT:65_2.4_stat:2,-2.3357896228935067,0.11181537358273452
GDGT:65_2.4_log:3,2.547467406478417,-0.19941782685545292
GDGT:65_1.6_log:1,-5.5141538201498985,-1.328569159342563
GDGT:65_2.4_stat:3,-0.8240278077146307,-0.1363954315566449
GDGT:75_2.4_log:3,0.3780731735223636,0.3875347006361114
GDGT:80_3.5_log:2,-4.838500739504571,0.44789862056255103
GDGT:80_3.5_log:3,-4.014500972218244,0.4408743432134088
GDGT:65_1.6_log:2,-0.33469542379603034,-0.5221559525185402
GDGT:65_1.6_log:3,-4.54908940305949,-1.3917388579476029
NutLim:t0:1,1.0517887907359602,-0.1471604919823788
NutLim:t0:2,-1.0517887907359615,0.1471604919823779
NutLim:t05:1,4.399481581471928,0.6825413670448128
NutLim:t05:2,4.043354861730294,-0.2928835357623738
NutLim:t05:3,3.1220724727897293,0.6554773380742329
NutLim:t1:1,3.766341907976046,1.5692752943537889
NutLim:t1:2,6.0528637373405285,0.7814724336624526
NutLim:t1:3,4.331707871227598,1.2489674165337092
NutLim:t15:1,4.679983337422279,1.6681668085558738
NutLim:t15:2,5.719387646407922,1.218387918909151
NutLim:t15:3,4.456979303559779,1.8699003667538177
NutLim:t2:1,5.503832812392623,1.9760125208535837
NutLim:t2:2,5.793711845835003,1.1670906787088422
NutLim:t2:3,5.2694086504815365,1.753382838835634
NutLim:t4:1,2.293207333260771,1.8443000552605275
NutLim:t4:2,3.2474576765617864,2.207892141830346
UV_irr:wt0:1,0.05630305213614555,-0.046253073601708834
UV_irr:wt0:2,0.3570604666445366,-0.040561552739386116
