,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-2.6369122748247085,0.16292834726648373,2.0,0.0,-2.5217045356250614,1.0,-2.752120014024356,,
1,Chrom__sac_sta,1.6470949772059642,0.6425219787070565,2.0,2.0,1.1927633290008062,3.0,2.1014266254111225,,
2,Chrom__sac_MW001,-3.608224830031759e-16,0.5297785643341165,2.0,4.0,-0.37461001536792776,5.0,0.37461001536792704,,
3,Chrom__sac_fadR,10.964201667525892,0.27996459900953025,2.0,6.0,10.766236801074081,7.0,11.162166533977704,,
4,FadR__wt_p,-5.079270337660091e-15,0.4768905075904269,2.0,8.0,0.3372125118006805,9.0,-0.3372125118006907,,
5,FadR__ko_p,6.434983484014181,1.081841220347416,2.0,10.0,5.670006220939393,11.0,7.199960747088968,,
6,GDGT__75_2.4_log,-2.7385501274087196e-15,0.4440397406595188,3.0,12.0,-0.4889812447933264,27.0,0.1109080712709546,50.0,0.3780731735223636
7,GDGT__80_3.5_stat,-3.7466776110580535,0.15690401791755323,3.0,13.0,-3.5846840466363696,20.0,-3.7574075116450443,42.0,-3.8979412748927458
8,GDGT__80_2.4_log,-2.019822327280158,2.6308016323910945,3.0,14.0,-4.9242589508883965,37.0,0.2033065847715054,41.0,-1.3385146157235834
9,GDGT__75_3.5_stat,-4.463295732185229,0.26256332701717866,3.0,15.0,-4.766378168925184,24.0,-4.31848341410865,28.0,-4.305025613521853
10,GDGT__80_1.6_stat,-5.339874618568658,0.7577212249516718,3.0,16.0,-5.7821321833021155,17.0,-5.7725406354847655,33.0,-4.464951036919091
11,GDGT__75_2.4_stat,-3.4422265448566964,0.9003639476648511,3.0,18.0,-3.445439512890803,26.0,-2.5402604127645287,31.0,-4.340979708914757
12,GDGT__80_2.4_stat,-2.291017050183322,0.9055223352067212,3.0,19.0,-1.8988862198886247,29.0,-1.6476506583877084,30.0,-3.3265142722736334
13,GDGT__80_1.6_log,-3.486051188022082,1.7897991543834615,2.0,21.0,-2.2204720689955884,39.0,-4.751630307048576,,
14,GDGT__65_3.5_stat,-3.183674027879944,0.468873287161889,3.0,22.0,-2.957523077096988,23.0,-2.8707401489035065,34.0,-3.722758857639339
15,GDGT__75_1.6_stat,-7.075064829541183,0.3183043033826521,3.0,25.0,-7.096136718421067,32.0,-6.746748125494572,38.0,-7.382309644707908
16,GDGT__75_1.6_log,-5.651661943841406,1.2174967031306632,2.0,35.0,-6.512562118697362,36.0,-4.7907617689854485,,
17,GDGT__65_2.4_stat,-1.661083797549579,0.7688459718246097,3.0,40.0,-1.8234339620405997,46.0,-2.3357896228935067,49.0,-0.8240278077146307
18,GDGT__65_2.4_log,2.245651356425316,1.4372404015295404,3.0,43.0,3.508016226396951,44.0,0.6814704364005796,47.0,2.547467406478417
19,GDGT__80_3.5_log,-3.918114993152327,0.972168946392214,3.0,45.0,-2.901343267734167,51.0,-4.838500739504571,52.0,-4.014500972218244
20,GDGT__65_1.6_log,-3.465979549001806,2.7543679015080373,3.0,48.0,-5.5141538201498985,53.0,-0.33469542379603034,54.0,-4.54908940305949
21,NutLim__t0,-6.661338147750939e-16,1.4874539726107932,2.0,55.0,1.0517887907359602,56.0,-1.0517887907359615,,
22,NutLim__t05,3.854969638663983,0.6592118414731111,3.0,57.0,4.399481581471928,58.0,4.043354861730294,59.0,3.1220724727897293
23,NutLim__t1,4.716971172181391,1.1909518786821045,3.0,60.0,3.766341907976046,61.0,6.0528637373405285,62.0,4.331707871227598
24,NutLim__t15,4.952116762463326,0.6737663963062996,3.0,63.0,4.679983337422279,64.0,5.719387646407922,65.0,4.456979303559779
25,NutLim__t2,5.522317769569721,0.2626399253652102,3.0,66.0,5.503832812392623,67.0,5.793711845835003,68.0,5.2694086504815365
26,NutLim__t4,2.770332504911279,0.6747568886977389,2.0,69.0,2.293207333260771,70.0,3.2474576765617864,,
27,UV_irr__wt0,5.551115123125783e-17,0.3882857254516363,3.0,71.0,0.05630305213614555,72.0,0.3570604666445366,73.0,-0.413363518780682
28,UV_irr__wt1,-1.0833625841820396,0.5049365311325299,3.0,74.0,-1.110972485925355,75.0,-1.5739277062394224,76.0,-0.5651875603813411
29,UV_irr__wt2,0.22443779239269937,0.3668851896554544,3.0,77.0,0.30242577312201,78.0,-0.17517115680594866,79.0,0.5460587608620368
30,UV_irr__mut0,0.2202346652929028,0.7139143756923969,3.0,80.0,0.07952950181880811,81.0,0.9940254309161116,82.0,-0.4128509368562112
31,UV_irr__mut1,-0.6836946811261543,0.9051514696972005,3.0,83.0,-0.9931634910002552,84.0,0.3356037612779497,85.0,-1.3935243136561573
32,UV_irr__mut2,-0.29071354362368323,0.3761054355830905,3.0,86.0,0.06942738101313732,87.0,-0.2605955560300012,88.0,-0.6809724558541859
33,YtrA__overexpr,-0.13760277474898616,0.07734467529745453,3.0,89.0,-0.08207791555252596,90.0,-0.10478516386127217,91.0,-0.22594524483316036
34,YtrA__wt,1.96139401017111e-15,0.32031825503618405,3.0,92.0,0.3564665900092265,93.0,-0.09277885003641437,94.0,-0.26368773997280626
