,b0117
control__wt_glc__1,2.5575813049000002
control__wt_glc__2,2.3595743542
fur__wt_dpd__1,3.7864350441
fur__wt_dpd__2,3.568216342
fur__wt_fe__1,2.2380133117
fur__wt_fe__2,2.1983734077
fur__delfur_dpd__1,3.5480507088
fur__delfur_dpd__2,3.4302420336
fur__delfur_fe2__1,2.4522789037
fur__delfur_fe2__2,2.6074652742
acid__wt_ph5__1,2.2384807515
acid__wt_ph5__2,2.2376178354
acid__delgadx_ph5__1,1.8746562962
acid__delgadx_ph5__2,2.4092395647
acid__delgadw_ph5__1,2.1892063772
acid__delgadw_ph5__2,2.4908150502
acid__delgade_ph5__1,2.3735123194
acid__delgade_ph5__2,2.0614239458
oxidative__wt_pq__1,2.5753979479
oxidative__wt_pq__2,2.2225655755
oxidative__deloxyr_pq__1,2.467088683
oxidative__deloxyr_pq__2,2.2485009162
oxidative__delsoxr_pq__1,2.386654635
oxidative__delsoxr_pq__2,2.2553087949
oxidative__delsoxs_pq__1,3.1075446277
oxidative__delsoxs_pq__2,2.858738653
nac_ntrc__wt_csn__1,3.7399380378
nac_ntrc__wt_csn__2,3.0093916596
nac_ntrc__wt_cytd__1,2.6346487535
nac_ntrc__wt_cytd__2,2.7619514823999998
nac_ntrc__wt_gln__1,3.2340647954
nac_ntrc__wt_gln__2,2.9030071305
nac_ntrc__bw_delnac_csn__1,3.7273065456000003
nac_ntrc__bw_delnac_csn__2,3.802255054
nac_ntrc__bw_delnac_cytd__1,2.2787179396
nac_ntrc__bw_delnac_cytd__2,2.2112637718
nac_ntrc__bw_delnac_gln__1,2.238038883
nac_ntrc__bw_delnac_gln__2,2.4787184724999998
nac_ntrc__bw_delnac_nh4__1,1.3365957248
nac_ntrc__bw_delnac_nh4__2,1.6109196495
misc__wt_no_te__1,2.5173419126
misc__wt_no_te__2,2.5218615472
misc__bw_delcbl__1,1.8853441874999999
misc__bw_delcbl__2,1.6114826168
misc__bw_delfabr__1,2.0755033274
misc__bw_delfabr__2,1.8145295936
misc__bw_delfadr__1,2.5454378123
misc__bw_delfadr__2,2.1670001281
misc__nitr_031__1,2.4637423622
omics__wt_glu__1,2.4952966086
omics__wt_glu__2,2.7682098508
omics__wt_gly__1,2.1065035257
omics__wt_gly__2,2.0389447923
omics__wt_thr__1,4.1095106089
omics__wt_thr__2,3.9548895326
omics__bw_ac__1,2.7260470212
omics__bw_ac__2,3.0353613056
omics__bw_fum__1,2.1065052492
omics__bw_fum__2,1.7589378128000002
omics__bw_glc__1,2.3523432998000002
omics__bw_glc__2,2.0695319953
omics__bw_pyr__1,1.9450193875
omics__bw_pyr__2,2.4519497153
ompr__wt_nacl__1,2.6538850359
