,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0007734436353703525,,1.0,0.0,0.0007734436353703525
1,Cr__2,0.005670918220035376,,1.0,1.0,0.005670918220035376
2,Cr__3,0.011463437754222552,,1.0,2.0,0.011463437754222552
3,Cr__4,0.022661568153249927,,1.0,3.0,0.022661568153249927
4,Cr__5,0.034086650443100004,,1.0,4.0,0.034086650443100004
5,Cr__6,0.04411023269279538,,1.0,5.0,0.04411023269279538
6,Fe__1,-0.015756786732673663,,1.0,6.0,-0.015756786732673663
7,Fe__2,-0.04154892077985167,,1.0,7.0,-0.04154892077985167
8,Fe__3,-0.06521273030838008,,1.0,8.0,-0.06521273030838008
9,Fe__4,-0.1012308376644922,,1.0,9.0,-0.1012308376644922
10,Fe__5,-0.13349685720413412,,1.0,10.0,-0.13349685720413412
11,Fe__6,-0.1638404335751423,,1.0,11.0,-0.1638404335751423
12,Cd__1,0.00024482623625787954,,1.0,12.0,0.00024482623625787954
13,Cd__2,0.002427265749913057,,1.0,13.0,0.002427265749913057
14,Cd__3,0.008449894833827633,,1.0,14.0,0.008449894833827633
15,Cd__4,0.018646853669407763,,1.0,15.0,0.018646853669407763
16,Cd__5,0.02076468390382629,,1.0,16.0,0.02076468390382629
17,Cd__6,0.028428697652181145,,1.0,17.0,0.028428697652181145
18,Zn__1,-0.01247797483319112,,1.0,18.0,-0.01247797483319112
19,Zn__2,-0.009622756131607034,,1.0,19.0,-0.009622756131607034
20,Zn__3,-0.0070779149682996065,,1.0,20.0,-0.0070779149682996065
21,Zn__4,-0.0017739538912793253,,1.0,21.0,-0.0017739538912793253
22,Zn__5,0.003651247369952136,,1.0,22.0,0.003651247369952136
23,Zn__6,-0.001579598670618209,,1.0,23.0,-0.001579598670618209
24,Cu__1,-0.002232789149940045,,1.0,24.0,-0.002232789149940045
25,Cu__2,0.0038473381816284385,,1.0,25.0,0.0038473381816284385
26,Cu__3,0.01020388683226553,,1.0,26.0,0.01020388683226553
27,Cu__4,0.01578286448761619,,1.0,27.0,0.01578286448761619
28,Cu__5,0.023821594544465585,,1.0,28.0,0.023821594544465585
29,Cu__6,0.023403365970263344,,1.0,29.0,0.023403365970263344
30,Pb__1,-0.007381234656617544,,1.0,30.0,-0.007381234656617544
31,Pb__2,-0.013056545484971059,,1.0,31.0,-0.013056545484971059
32,Pb__3,-0.010316841206636668,,1.0,32.0,-0.010316841206636668
33,Pb__4,-0.011370017970454734,,1.0,33.0,-0.011370017970454734
34,Pb__5,-0.011881560831562991,,1.0,34.0,-0.011881560831562991
35,Pb__6,-0.010015321600380316,,1.0,35.0,-0.010015321600380316
