,PSPTO_4900
SRX1828913,0.0448437036
SRX1828914,-0.3531750756
SRX1828915,0.1545886131
SRX1828916,-0.20318930670000002
SRX1828917,-0.1994323167
SRX1828918,-1.1898923208
SRX3983989,-0.0736488904
SRX3983990,-1.362408265
SRX3983993,-3.0578527913
SRX3983994,-3.3871414276
SRX3983995,0.08199721780000001
SRX3983996,-2.8286027668
SRX3983997,-2.5701849126000003
SRX3983998,-0.0058153831
SRX3983999,-0.2458238475
SRX3984000,-0.3354771146
SRX3984001,-2.7810633213
SRX3984002,-2.8283976909
SRX3984003,-2.494731831
SRX3984004,0.3358769224
SRX3984005,-0.4919715719
SRX3984006,-2.5168722181
SRX3984007,-3.5402681287
SRX3984008,-0.6317417488
SRX3984009,-0.6403096836000001
SRX3984010,-2.1654650998
SRX3984011,-0.43809526660000003
SRX3984012,-0.5217627217
SRX3984013,-0.8119927756
SRX3984014,0.42758711050000003
SRX3984015,-3.019193279
SRX3984016,0.3560632576
SRX3984017,-2.3193120914
SRX3984019,-1.1842478065
SRX3984020,-2.4459363969
SRX3984021,-2.2132139698
SRX3984022,-2.3746358672
SRX3984023,0.010514320300000001
SRX3984024,-0.205869928
SRX3984025,-0.6738009554000001
SRX3984026,-0.5364682731
SRX3984027,-0.5649700416
SRX3984028,-0.2352303316
SRX3984029,-0.5941999629
SRX3984031,-1.7532740714
SRX3984032,-1.9099935429000001
SRX3984034,0.27425460830000004
SRX3984035,-4.375080325
SRX3984036,-1.5752073046000001
SRX3984037,-0.9274616430000001
SRX3984038,-1.5922720410000002
SRX3984039,-1.472745687
SRX3984040,-0.3069504933
SRX3984041,-1.8298448402
SRX3984042,-3.2475989357
SRX3984043,-3.5825827829
SRX3984045,-0.6628716267
SRX3984046,-0.0029220277
SRX3984047,-2.6322152269
SRX3984048,-2.7209125042
SRX3984049,-2.8010203065
SRX3984050,-2.9545990163
SRX3984051,-2.7020062678
SRX3984052,-0.4155613083
SRX3984056,-2.306772653
SRX3984057,-2.1925764232000002
SRX3984058,-2.4415065076
SRX3984059,-0.1488491186
SRX3984061,-0.48355522840000004
SRX3984062,-0.0330301293
SRX3984063,-0.3864737984
SRX3984064,-0.4316082388
SRX3984065,-0.2199647756
SRX3984066,0.3168860533
SRX3984067,-0.3685148328
SRX3984068,-0.020745677100000002
SRX3984069,-3.296249468
SRX3984070,-2.6564599434
SRX3984071,-2.9626829455
SRX3984073,-0.0126813431
SRX3984074,-0.13113452
SRX3984077,-0.8960676293000001
SRX3984078,-0.9955969236000001
SRX3984079,-1.7488009552000001
SRX3984080,-0.28184690090000003
SRX3984082,-0.1559678345
SRX3984084,-1.8281391281000001
SRX6997963,0.18514517930000002
SRX6997964,0.1651390893
SRX6997965,-0.2766569427
SRX6997967,0.0628310805
SRX6997968,-0.4653838186
SRX6997969,-0.4269285256
SRX6997971,-0.2479762599
SRX6997972,-0.8296968263000001
SRX6997973,-0.6832096350000001
SRX3159100,-0.08894580340000001
SRX3159101,-0.0092223818
SRX3159102,0.3052624239
SRX3159103,-0.20709423870000002
SRX3159000,-1.1842342101
SRX3159001,0.2427729293
SRX3159002,-1.0492895109
SRX3159003,-2.9147161457
SRX3159004,0.5171839879
SRX3159005,-2.5000280443
SRX3159006,-0.8193216653000001
SRX3159007,-0.1388411135
SRX3159008,-3.9649531441
SRX3159009,-2.0393603179
SRX3159010,0.7646313267
SRX3159012,0.5140681975
SRX3159013,0.8069988668
SRX3159014,0.3019201861
SRX3159015,0.3871176417
SRX3159016,0.6660263401000001
SRX3159017,-0.0887035533
SRX3159018,-0.3939207826
SRX3159019,-1.0558937644
SRX3159020,-1.1851728702
SRX3159021,-2.0030733161
SRX3159022,-0.2384268746
SRX3159023,0.11456115210000001
SRX3159024,1.0818455307
SRX3159025,-2.3406385289
SRX3159026,0.5532394914000001
SRX3159027,-1.2242493139
SRX3159028,-0.0590922944
SRX3159029,-0.0002223066
SRX3159030,-1.0271365198
SRX3159034,0.787495645
SRX3159036,-0.29562322890000003
SRX3159037,-0.043102218000000005
SRX3159041,-0.1256765817
SRX3159042,-0.5376759377
SRX3159043,-0.37348426490000003
SRX3159045,-0.3518963389
SRX3159047,-0.6788183578
SRX3159048,0.20967146490000002
SRX3159049,1.2103199411
SRX3159050,-0.1410581076
SRX3159051,-1.7363851173
SRX3159052,0.3690376722
SRX3159053,0.9228832489000001
SRX3159054,1.1929291385
SRX3159055,-3.9649531441
SRX3159056,-3.9649531441
SRX3159057,-0.8932969563000001
SRX3159058,-0.6905349786
SRX3159060,-3.9649531441
SRX3159061,-1.5413422793
SRX3159062,0.8309509350000001
SRX3159063,-2.1786159032
SRX3159066,-0.43314084
SRX3159069,1.7710687795000002
SRX3159070,-0.3198824134
SRX3159071,1.1330092226
SRX3159073,-0.4541692785
SRX3159074,1.0908682952
SRX3159075,0.1812466452
SRX3159076,-0.35100309620000003
SRX3159080,-1.1742777973
SRX3159082,-0.5276632809
SRX3159083,0.5181554776
SRX3159086,0.9172895538
SRX3159087,-0.9636638753000001
SRX3159088,-0.0680212642
SRX3159089,-0.14344818880000001
SRX3159090,-3.9649531441
SRX3159091,-0.9314506422000001
SRX3159092,-1.0365264555
SRX3159093,0.6601526928
SRX3159094,0.5671758102000001
SRX3159095,-0.4379027706
SRX3159096,1.2146207145
SRX3159097,-0.2317636246
SRX3159098,-3.9649531441
SRX3159099,-2.4969173629
SRX3158988,-0.53845659
SRX3158989,3.1985234692
SRX3158990,3.5824833497
