,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.06521155436691949,3.0,0.0,-0.0006407011000000001,2.0,0.0655295443,4.0,-0.0648888432,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.19202224493333334,0.30790915798572127,3.0,1.0,-0.0447882836,3.0,0.0146279149,5.0,-0.5459063661,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.5571314496750001,0.28819370446735837,4.0,6.0,0.6922728192000001,20.0,0.7781938567000001,40.0,0.622539819,63.0,0.13551930380000002,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.0716295517,0.13714477836158256,4.0,7.0,-0.09044866110000001,33.0,0.048198860100000004,81.0,0.2431270973,82.0,0.0856409105,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.554984937225,0.2888989414941522,4.0,8.0,-0.5742617402,51.0,-0.2087044141,65.0,-0.9142421074,76.0,-0.5227314872000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.5460926114666667,0.5321175895799996,3.0,9.0,-0.9085721947000001,22.0,-0.7945102915000001,49.0,0.0648046518,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.5118591729,0.16798461301796352,2.0,10.0,0.6306422319,26.0,0.3930761139,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.9443640039666666,0.36829926213015507,3.0,11.0,-1.0936231813,54.0,-1.2146048547000001,83.0,-0.5248639759,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.47762792940000004,0.17457953925343495,4.0,12.0,-0.5467268189,48.0,-0.36726527340000004,64.0,-0.6901297230000001,78.0,-0.3063899023,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.479981263225,0.1025915921255928,4.0,13.0,0.5649901876,38.0,0.5105082808,67.0,0.3307189991,72.0,0.5137075854,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.48407451679999997,0.31569401726575036,3.0,14.0,0.60335128,41.0,0.7227522475,85.0,0.12612002290000002,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.60396157495,0.24017104637789666,4.0,15.0,0.7555467920000001,52.0,0.7742559383000001,71.0,0.2569238076,80.0,0.6291197619000001,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.4147717969666667,0.11098938403346906,3.0,16.0,-0.5310433207,53.0,-0.3099526018,77.0,-0.4033194684,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.5711739256,0.12360155202262386,3.0,17.0,-0.6281363027,50.0,-0.4293622056,66.0,-0.6560232685,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.25810695483333335,0.1531281281118642,3.0,18.0,-0.1246351393,25.0,-0.42527781400000003,62.0,-0.2244079112,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.2587410888,0.34871291575569985,4.0,19.0,0.6660328246,28.0,-0.043990333300000004,56.0,-0.0191524445,73.0,0.4320743084,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.20303230260000002,0.1793397318293287,4.0,21.0,0.0137917787,34.0,-0.28277190020000004,45.0,-0.4014226379,58.0,-0.141726451,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.48042477445,0.23286563099635008,4.0,23.0,0.6436808613,42.0,0.6139167424,70.0,0.1394671978,79.0,0.5246342963,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.211580145575,0.25564174387131783,4.0,24.0,0.0902989723,29.0,0.5852020875,68.0,0.1558288403,74.0,0.014990682200000001,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.3069498316,0.12437563950324947,4.0,27.0,0.1561661892,31.0,0.45132232200000005,69.0,0.2726839193,75.0,0.3476268959,,,,,,,,,,,,,,,,,,,,
