,-0.14079454629318822,-0.11263563703455057,-0.08447672777591292,-0.05631781851727527,-0.02815890925863762,2.7755575615628914e-17,0.028158909258637677,0.056317818517275325,0.08447672777591297,0.1126356370345506,0.14079454629318827,0.16895345555182595,0.19711236481046357,0.2252712740691012,0.25343018332773887,0.28158909258637654,0.30974800184501416,0.3379069111036518,0.3660658203622894,0.39422472962092714
thresh,-0.15487400092250703,0.15487400092250703,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,8,381,3126,355,11,0,0,0,0,0,0,2,0,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['STM2340' 'STM2344'],[],['STM2341' 'STM2342'],['STM2343'],[],[]
