,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,2.3314683517128287e-15,0.40710286805105794,2.0,0.0,-0.287865198639393,1.0,0.2878651986393977,,,,,,,,
1,fur__wt_dpd,-3.8746845571300788,0.226167087956717,2.0,2.0,-3.71476027555467,3.0,-4.034608838705488,,,,,,,,
2,fur__wt_fe,-0.22995290925633344,0.1663402730220586,2.0,4.0,-0.3475732442946528,5.0,-0.1123325742180141,,,,,,,,
3,fur__delfur_dpd,-3.522727408344088,0.3415642950895269,2.0,6.0,-3.2812049790750804,7.0,-3.7642498376130953,,,,,,,,
4,fur__delfur_fe2,-1.5871946151623904,0.0022548707602001146,2.0,8.0,-1.5856001807571536,9.0,-1.5887890495676271,,,,,,,,
5,acid__wt_ph5,-1.8569081693198863,0.3499008197420168,2.0,10.0,-2.1043254117021983,11.0,-1.6094909269375746,,,,,,,,
6,acid__delgadx_ph5,-1.4413825287616298,,1.0,12.0,-1.4413825287616298,,,,,,,,,,
7,acid__delgadw_ph5,-1.7501872568590127,0.218498584547782,2.0,13.0,-1.595685426045614,14.0,-1.9046890876724116,,,,,,,,
8,acid__delgade_ph5,-1.7192805483963203,0.2166188026213694,2.0,15.0,-1.872453172662401,16.0,-1.5661079241302398,,,,,,,,
9,oxidative__wt_pq,-3.6797245384126267,0.09502690336862468,2.0,17.0,-3.6125303706455134,18.0,-3.74691870617974,,,,,,,,
10,oxidative__deloxyr_pq,-3.657388427010816,0.13187821880010836,2.0,19.0,-3.5641364442064565,20.0,-3.750640409815176,,,,,,,,
11,oxidative__delsoxr_pq,-4.608560355427938,0.05136997472558974,2.0,21.0,-4.572236297950092,22.0,-4.6448844129057845,,,,,,,,
12,oxidative__delsoxs_pq,-3.9328633509068984,0.5884437160935071,2.0,23.0,-3.516770808910568,24.0,-4.348955892903229,,,,,,,,
13,nac_ntrc__wt_csn,-1.6971307811485516,0.4244558836226622,2.0,25.0,-1.997266414772664,26.0,-1.396995147524439,,,,,,,,
14,nac_ntrc__wt_cytd,-2.004306767742453,0.38021152216710846,2.0,27.0,-2.2731569133520746,28.0,-1.7354566221328311,,,,,,,,
15,nac_ntrc__wt_gln,-2.18019934149521,0.11374372376765648,2.0,29.0,-2.0997703831016903,30.0,-2.260628299888729,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-4.0078513217013025,0.22813716199066184,2.0,31.0,-3.846533987417052,32.0,-4.169168655985554,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-2.636076273410123,0.21408668428818756,2.0,33.0,-2.4846941271882024,34.0,-2.787458419632044,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-2.4725217400607016,0.1720302133148125,2.0,35.0,-2.3508780096568294,36.0,-2.594165470464574,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.8772593986304376,0.4570854645268393,2.0,37.0,-0.5540511670817064,38.0,-1.2004676301791688,,,,,,,,
20,misc__wt_no_te,-2.771587596101279,0.34063430512814935,2.0,39.0,-3.012452423162161,40.0,-2.530722769040397,,,,,,,,
21,misc__bw_delcbl,-1.5709414087711182,0.437927569245313,2.0,41.0,-1.8806029626530203,42.0,-1.261279854889216,,,,,,,,
22,misc__bw_delfabr,-0.6061224353196051,0.32029858058431976,2.0,43.0,-0.3796371369840068,44.0,-0.8326077336552035,,,,,,,,
23,misc__bw_delfadr,-2.257469115878674,0.44917749114953404,2.0,45.0,-2.57508556582687,46.0,-1.939852665930478,,,,,,,,
24,misc__nitr_031,-0.7898758820451945,,1.0,47.0,-0.7898758820451945,,,,,,,,,,
25,omics__wt_glu,-0.3826333920983587,0.16955894123454382,2.0,48.0,-0.2627371149406015,49.0,-0.502529669256116,,,,,,,,
26,omics__wt_gly,-0.8273281519915928,0.07378068749900261,2.0,50.0,-0.7751573275404425,51.0,-0.8794989764427431,,,,,,,,
27,omics__wt_thr,-0.7552101975624748,0.5139128231062935,2.0,52.0,-1.1186014397196575,53.0,-0.391818955405292,,,,,,,,
28,omics__bw_ac,1.1339875555250623,0.009740466133915474,2.0,54.0,1.1271000058698528,55.0,1.140875105180272,,,,,,,,
29,omics__bw_fum,0.27007504721729714,1.056187041471948,2.0,56.0,1.016912066443469,57.0,-0.4767619720088747,,,,,,,,
30,omics__bw_glc,-0.27001716035885376,0.04100193639432139,2.0,58.0,-0.2410244130926496,59.0,-0.2990099076250579,,,,,,,,
31,omics__bw_pyr,0.6110396550904031,1.6773984383461376,2.0,60.0,1.797139465596682,61.0,-0.5750601554158757,,,,,,,,
32,ompr__wt_nacl,-2.5172600271610612,0.47213613354571565,2.0,62.0,-2.1834093654876883,63.0,-2.851110688834434,,,,,,,,
33,ompr__bw_delompr_nacl,-2.8502898404420773,0.027279469225870837,2.0,64.0,-2.8695793381188603,65.0,-2.8310003427652943,,,,,,,,
34,minspan__wt_ade,3.704162543983504,,1.0,66.0,3.704162543983504,,,,,,,,,,
35,minspan__wt_glc,0.1604797933949906,0.4547964277871947,3.0,67.0,0.1328672329583545,68.0,0.6284533892664641,69.0,-0.2798812420398467,,,,,,
36,minspan__wt_glc_anaero,9.159932586453337,0.14721834399806022,2.0,70.0,9.055833497097256,71.0,9.26403167580942,,,,,,,,
37,minspan__wt_trp,4.72295075048647,,1.0,72.0,4.72295075048647,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.3157639054149296,,1.0,73.0,-0.3157639054149296,,,,,,,,,,
39,minspan__bw_delcra_trp,6.752230154313313,,1.0,74.0,6.752230154313313,,,,,,,,,,
40,minspan__bw_delmntr,1.3568921290691622,,1.0,75.0,1.3568921290691622,,,,,,,,,,
41,minspan__bw_delnac_ade,1.68202525796147,,1.0,76.0,1.68202525796147,,,,,,,,,,
42,minspan__bw_delnac_glc,3.588110375746384,,1.0,77.0,3.588110375746384,,,,,,,,,,
43,cra_crp__wt_ac,0.8477744714257203,0.08335562001741417,2.0,78.0,0.7888331472613976,79.0,0.906715795590043,,,,,,,,
44,cra_crp__wt_fru,0.4291155865022396,0.14872513499105494,2.0,80.0,0.5342801379872992,81.0,0.32395103501718,,,,,,,,
45,cra_crp__delcra_ac,-2.930197453398239,0.8436237584876466,2.0,82.0,-2.333665373001542,83.0,-3.5267295337949363,,,,,,,,
46,cra_crp__delcra_fru,-1.6901505717708942,0.0074359241058784735,2.0,84.0,-1.684892579411239,85.0,-1.6954085641305494,,,,,,,,
47,cra_crp__delcra_glc,-1.0455554891690357,0.41539198823730417,2.0,86.0,-1.339281980902196,87.0,-0.7518289974358754,,,,,,,,
48,rpoB__wt_031,7.413353383045639,,1.0,88.0,7.413353383045639,,,,,,,,,,
49,rpoB__wt_044,4.204786939462181,,1.0,89.0,4.204786939462181,,,,,,,,,,
50,rpoB__wt_lb,-0.5079105183170654,0.7952733342907843,2.0,90.0,0.0544326492567843,91.0,-1.070253685890915,,,,,,,,
51,rpoB__rpoBE546V_031,8.12359718783009,,1.0,92.0,8.12359718783009,,,,,,,,,,
52,rpoB__rpoBE546V_044,10.388421902415669,,1.0,93.0,10.388421902415669,,,,,,,,,,
53,rpoB__rpoBE546V_lb,0.5507333068628881,1.0639203088858447,2.0,94.0,1.3030385719181552,95.0,-0.201571958192379,,,,,,,,
54,rpoB__rpoBE546V_glc,-0.6350494815435653,,1.0,96.0,-0.6350494815435653,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-0.9334208994904503,0.6786523441487279,2.0,97.0,-0.4535412248747382,98.0,-1.4133005741061624,,,,,,,,
56,rpoB__rpoBE672K_lb,1.2891361140457014,0.41410870145677603,2.0,99.0,0.9963170430972594,100.0,1.5819551849941431,,,,,,,,
57,crp__wt_fru,-0.1758668480029905,,1.0,101.0,-0.1758668480029905,,,,,,,,,,
58,crp__wt_glyc,0.5353317875317302,0.4012942105923301,2.0,102.0,0.8190896450924693,103.0,0.2515739299709911,,,,,,,,
59,crp__delar1_glyc,-2.765259564189341,0.36065532086907764,2.0,104.0,-3.020281387246876,105.0,-2.510237741131806,,,,,,,,
60,crp__delar1ar2_glyc,-2.0604723614851905,0.5995410945406,3.0,106.0,-2.0991261750712,107.0,-2.6397512816471065,108.0,-1.4425396277372655,,,,,,
61,crp__delar2_glyc,0.2864508698147708,0.07916887646870928,3.0,109.0,0.2470927308839075,110.0,0.2346742629749439,111.0,0.3775856155854611,,,,,,
62,crp__delcrp_fru,-2.120098899870446,0.25399985578518863,3.0,112.0,-1.9438219966076653,113.0,-2.4112417031078053,114.0,-2.005232999895868,,,,,,
63,crp__delcrp_glc,-3.131634293047959,0.15192253770094477,3.0,115.0,-3.130274320740164,116.0,-2.980396306868144,117.0,-3.284232251535568,,,,,,
64,crp__delcrp_glyc,-3.2780101212555564,0.6256583330387904,3.0,118.0,-3.999742151663314,119.0,-2.8892961812905877,120.0,-2.9449920308127657,,,,,,
65,glu__glu_ale3,-0.1473886206486755,,1.0,121.0,-0.1473886206486755,,,,,,,,,,
66,glu__glu_ale4,-0.5725675134431369,,1.0,122.0,-0.5725675134431369,,,,,,,,,,
67,glu__glu_ale5,-0.4598107930303688,,1.0,123.0,-0.4598107930303688,,,,,,,,,,
68,glu__glu_ale6,-1.0297865827128725,,1.0,124.0,-1.0297865827128725,,,,,,,,,,
69,glu__glu_ale8,2.1791545339821177,,1.0,125.0,2.1791545339821177,,,,,,,,,,
70,glu__glu_ale9,0.2650047165692475,,1.0,126.0,0.2650047165692475,,,,,,,,,,
71,glu__glu_ale10,0.4775413424878204,,1.0,127.0,0.4775413424878204,,,,,,,,,,
72,42c__wt_42c,-0.7013172564420213,,1.0,128.0,-0.7013172564420213,,,,,,,,,,
73,42c__42c_ale1,1.4777164332728103,,1.0,129.0,1.4777164332728103,,,,,,,,,,
74,42c__42c_ale2,1.7137115291848644,,1.0,130.0,1.7137115291848644,,,,,,,,,,
75,42c__42c_ale3,-1.3633284490082545,,1.0,131.0,-1.3633284490082545,,,,,,,,,,
76,42c__42c_ale4,-0.6044598292757055,,1.0,132.0,-0.6044598292757055,,,,,,,,,,
77,42c__42c_ale5,-0.6945046569701535,,1.0,133.0,-0.6945046569701535,,,,,,,,,,
78,42c__42c_ale6,-0.5168782914928688,,1.0,134.0,-0.5168782914928688,,,,,,,,,,
79,42c__42c_ale8,0.6416684390737185,,1.0,135.0,0.6416684390737185,,,,,,,,,,
80,42c__42c_ale9,-0.7584833234186737,,1.0,136.0,-0.7584833234186737,,,,,,,,,,
81,42c__42c_ale10,0.5186957149775555,,1.0,137.0,0.5186957149775555,,,,,,,,,,
82,ssw__wt_ac,-2.916341486027527,,1.0,138.0,-2.916341486027527,,,,,,,,,,
83,ssw__wt_glc,4.823106439203032,,1.0,139.0,4.823106439203032,,,,,,,,,,
84,ssw__wt_glyc,-1.4004684572559347,,1.0,140.0,-1.4004684572559347,,,,,,,,,,
85,ssw__wt_xyl,-3.656395781420224,,1.0,141.0,-3.656395781420224,,,,,,,,,,
86,ssw__glc_ale1,0.1817399805893701,,1.0,142.0,0.1817399805893701,,,,,,,,,,
87,ssw__glc_ale2,-0.1998999924169954,,1.0,143.0,-0.1998999924169954,,,,,,,,,,
88,ssw__glc_ale3,-1.8158783647282133,,1.0,144.0,-1.8158783647282133,,,,,,,,,,
89,ssw__glyc_ale1,-1.4916813040193877,,1.0,145.0,-1.4916813040193877,,,,,,,,,,
90,ssw__glyc_ale2,-2.055547015300972,,1.0,146.0,-2.055547015300972,,,,,,,,,,
91,ssw__xyl_ale1,-1.1164350937040153,,1.0,147.0,-1.1164350937040153,,,,,,,,,,
92,ssw__xyl_ale2,-1.7786755544001829,,1.0,148.0,-1.7786755544001829,,,,,,,,,,
93,ssw__xyl_ale3,-1.4230590788506288,,1.0,149.0,-1.4230590788506288,,,,,,,,,,
94,ssw__glc_ac_ac2,-1.3374909896996603,,1.0,150.0,-1.3374909896996603,,,,,,,,,,
95,ssw__glc_ac_glc1,-4.11995344719081,,1.0,151.0,-4.11995344719081,,,,,,,,,,
96,ssw__glc_glyc_glc,-1.242449612338545,,1.0,152.0,-1.242449612338545,,,,,,,,,,
97,ssw__glc_glyc_glyc,-2.268703757226033,,1.0,153.0,-2.268703757226033,,,,,,,,,,
98,ssw__glc_xyl_glc,-1.4529380813919903,,1.0,154.0,-1.4529380813919903,,,,,,,,,,
99,ssw__glc_xyl_xyl,-0.6624380157695606,,1.0,155.0,-0.6624380157695606,,,,,,,,,,
100,ica__wt_glc,1.6629528625050873,0.6696103896978717,6.0,156.0,0.751807493297365,157.0,1.030966665377762,158.0,1.557699802571158,159.0,2.09953469969261,180.0,2.464280746765426,181.0,2.0734277673262027
101,ica__arg_sbt,0.2723209744240977,0.23580803008703108,2.0,160.0,0.1055795172913166,161.0,0.4390624315568788,,,,,,,,
102,ica__cytd_rib,2.293307605082501,0.5396794406615822,2.0,162.0,2.674918597241269,163.0,1.9116966129237332,,,,,,,,
103,ica__gth,-2.1765431424895336,0.05598083527774224,2.0,164.0,-2.216127570730912,165.0,-2.1369587142481548,,,,,,,,
104,ica__leu_glcr,1.472415728467651,0.07984646229350138,2.0,166.0,1.41595575352616,167.0,1.5288757034091416,,,,,,,,
105,ica__met_glc,1.335549070104868,0.06056773944068092,2.0,168.0,1.2927212108252226,169.0,1.3783769293845134,,,,,,,,
106,ica__no3_anaero,-0.9013363177643082,0.46769138309463093,2.0,170.0,-1.2320440662530372,171.0,-0.5706285692755793,,,,,,,,
107,ica__phe_acgam,0.8949683339769935,0.358796322471814,2.0,172.0,1.1486756466616084,173.0,0.6412610212923786,,,,,,,,
108,ica__thm_gal,0.17073837902301298,0.5195513061136314,2.0,174.0,-0.1966398727042636,175.0,0.5381166307502896,,,,,,,,
109,ica__tyr_glcn,1.9683038235490447,0.005460323608650433,2.0,176.0,1.9721648554001945,177.0,1.964442791697895,,,,,,,,
110,ica__ura_pyr,0.498207435781944,0.9666353335114991,2.0,178.0,1.181721835042445,179.0,-0.185306963478557,,,,,,,,
111,ica__bw_delpurR_cytd,2.475811146706902,0.06483869785863021,2.0,182.0,2.429963263767759,183.0,2.5216590296460453,,,,,,,,
112,ica__ade_glc,2.0603915994781086,0.8425957990309204,2.0,184.0,2.6561968027721696,185.0,1.4645863961840473,,,,,,,,
113,ytf__wt_glc,-1.2907310284273221,0.031485331652819394,2.0,186.0,-1.3129945199469382,187.0,-1.268467536907706,,,,,,,,
114,ytf__delyafC,-2.118345952836888,0.10004805546352764,2.0,188.0,-2.1890906112996764,189.0,-2.0476012943741,,,,,,,,
115,ytf__delyeiE,-1.3596085191885225,0.6790911774486407,2.0,190.0,-1.8397984958064133,191.0,-0.8794185425706316,,,,,,,,
116,ytf__delyiaJ,-1.7237073966925487,0.26440448646852155,2.0,192.0,-1.5367451913345105,193.0,-1.9106696020505871,,,,,,,,
117,ytf__delyieP,-2.354531480045953,0.22112388121739565,2.0,194.0,-2.198173284154844,195.0,-2.510889675937062,,,,,,,,
118,ytf__wt_ph5,-1.7687295310654143,0.2773238222851166,2.0,196.0,-1.5726319757430354,197.0,-1.9648270863877932,,,,,,,,
119,ytf__wt_ph8,-1.1587387841490437,0.3168505897550731,2.0,198.0,-1.3827859847878128,199.0,-0.9346915835102748,,,,,,,,
120,ytf__delybaO,-1.680317632181359,0.25646749032729005,2.0,200.0,-1.8616675337456812,201.0,-1.498967730617037,,,,,,,,
121,ytf__delybaQ,-1.3496469139103557,0.8266008128755362,2.0,202.0,-1.93414195402896,203.0,-0.7651518737917518,,,,,,,,
122,ytf__delybiH,-1.08500621943699,0.47639376296018354,2.0,204.0,-0.7481449591328676,205.0,-1.4218674797411126,,,,,,,,
123,ytf__delydcI_ph5,-1.026882037066663,0.3221914661785,2.0,206.0,-1.2547058076419164,207.0,-0.7990582664914094,,,,,,,,
124,ytf__delydcI_ph8,-0.3844807676448607,0.048818227028698376,2.0,208.0,-0.4190004670223577,209.0,-0.3499610682673637,,,,,,,,
125,ytf__delyddM,-0.9655234853775818,0.1953437314527458,2.0,210.0,-1.1036523625501022,211.0,-0.8273946082050614,,,,,,,,
126,ytf__delyheO,-1.3423257798052055,0.2505246603669767,2.0,212.0,-1.5194734660051514,213.0,-1.1651780936052596,,,,,,,,
127,fps__bw_glc,-0.7172320712736391,0.05857536811461218,2.0,214.0,-0.6758130312692985,215.0,-0.7586511112779796,,,,,,,,
128,fps__fps_thrA_ale1,-0.7299770640740357,0.34661729030759264,2.0,216.0,-0.4848816276210308,217.0,-0.9750725005270406,,,,,,,,
129,fps__fps_thrA_ale2,-1.2196268694724282,0.22093422637551494,2.0,218.0,-1.3758509591387584,219.0,-1.0634027798060977,,,,,,,,
130,fps__fps_serB_ale1,-1.244661306844578,0.00481180606713377,2.0,220.0,-1.2480637675444028,221.0,-1.2412588461447531,,,,,,,,
131,fps__fps_serB_ale4,-1.6634968342192624,0.43218386222058686,2.0,222.0,-1.357896694523693,223.0,-1.969096973914832,,,,,,,,
132,fps__fps_ptsI_ale1,0.1905700936941171,0.29392629013096394,2.0,224.0,-0.0172671792264921,225.0,0.3984073666147263,,,,,,,,
133,fps__fps_ptsI_ale3,0.0539180210698093,0.014225541399170177,2.0,226.0,0.0438590442804061,227.0,0.0639769978592125,,,,,,,,
134,pal__lyx_ale2_f6,-0.4480114652339892,,1.0,228.0,-0.4480114652339892,,,,,,,,,,
135,pal__lyx_ale2,0.2343808191855044,0.25058288797345457,2.0,229.0,0.0571919598501657,230.0,0.4115696785208431,,,,,,,,
136,pal__lyx_ale4,0.7275683533942061,0.43005202907201673,2.0,231.0,0.4234756473743488,232.0,1.0316610594140634,,,,,,,,
137,pal__5drib_ale10_f18,0.2811417549766152,0.5990098471089762,2.0,233.0,-0.1424221699116589,234.0,0.7047056798648893,,,,,,,,
138,pal__5drib_ale10,-0.2020133305096187,,1.0,235.0,-0.2020133305096187,,,,,,,,,,
139,pal__arab_ale14_f9,-1.3344800340684364,0.3964009420518539,2.0,236.0,-1.0541822398748348,237.0,-1.614777828262038,,,,,,,,
140,pal__arab_ale14,-0.9480692323039589,0.04463647797920415,2.0,238.0,-0.9165064760365796,239.0,-0.9796319885713382,,,,,,,,
141,pal__arab_ale16,-1.9072127084962256,0.24933731542812804,2.0,240.0,-1.730904601954147,241.0,-2.083520815038304,,,,,,,,
142,pal__tartr_ale26_f10,0.3142824878526496,0.37179444105648546,2.0,242.0,0.5771808583311526,243.0,0.0513841173741466,,,,,,,,
143,pal__tartr_ale26,-1.5262101330073614,0.2798487328308123,2.0,244.0,-1.3283271963162318,245.0,-1.7240930696984913,,,,,,,,
144,pal__tartr_ale28_f10,-0.5059057116162355,0.1045204510472564,2.0,246.0,-0.5798128313244271,247.0,-0.4319985919080439,,,,,,,,
145,pal__tartr_ale28,-1.1820103809273272,0.04547176098367227,2.0,248.0,-1.2141637714713758,249.0,-1.1498569903832787,,,,,,,,
146,efeU__delmenFentC_citr,-1.0063954610663508,0.023556875601846966,2.0,250.0,-0.989738234584717,251.0,-1.0230526875479848,,,,,,,,
147,efeU__delmenFentC,-2.6703888251777252,0.12875420455975797,2.0,252.0,-2.76143179632821,253.0,-2.5793458540272405,,,,,,,,
148,efeU__menFentC_ale39,-0.066301077957689,0.21510682947884918,2.0,254.0,0.0858024198463436,255.0,-0.2184045757617216,,,,,,,,
149,efeU__menFentC_ale29,-1.3391852505807154,0.5663933998278123,2.0,256.0,-0.9386846367431656,257.0,-1.739685864418265,,,,,,,,
