,SP5448_00205
SRX1726505,-0.8871132819
SRX1726506,0.9158152699000001
SRX1726507,-0.028701988
SRX1726508,-1.7552456869
SRX1726509,-1.7014509458
SRX1726510,-1.5216891452999999
SRX1726511,-2.3503937796
SRX1726512,-2.1542210912
SRX1726513,-1.9223710079
SRX1081650,-0.2734987634
SRX1081651,-0.2480776168
SRX1081652,0.5372094024
SRX1081653,0.1857695198
SRX1081654,-0.565495753
SRX1081655,0.4040315148
SRX1081656,0.1046374676
SRX1081657,0.1816994449
SRX1081658,0.47762022670000004
SRX1081659,0.3921856448
SRX1081660,0.4710550297
SRX1081661,-0.1884205964
SRX1081662,-0.0897587345
SRX1081663,-0.2833676406
SRX1081664,-0.3939846905
SRX1081665,-0.7631901897000001
SRX1081666,-0.22638218940000002
SRX1081668,0.0775443222
SRX1081669,0.08441174300000001
SRX1081670,0.062030709700000006
SRX1081671,0.0539811486
SRX1081672,0.0826340245
SRX1081673,-0.5934810988
SRX1081674,-0.7556313595
SRX1081675,-0.9029802989
SRX1081676,-0.19851459270000002
SRX1081677,-0.6688284377
SRX1081678,-0.44771910880000004
SRX1081679,-0.6792782906
SRX1081680,-0.3594702113
SRX1081681,-0.6955658146
SRX1081682,-1.0384366283
SRX1081683,-0.4810713702
SRX1081684,-0.6355753142
SRX1081685,-0.69107666
SRX1081686,-1.6715147673000001
SRX1081687,-0.6187469558
SRX1081688,-1.6655383992
SRX1081689,0.0213594037
SRX1081690,-0.3963283474
SRX1081691,-0.5095136474
SRX1081692,-1.7972715359
SRX1962715,0.0562402715
SRX1962716,-0.0093786096
SRX1962717,-0.046861661900000004
SRX1962718,-0.9363502761
SRX1962719,0.0751244809
SRX1962720,-0.06311111330000001
SRX1962721,0.21787917980000002
SRX4892146,-0.0357835353
SRX4892147,0.008688733300000001
SRX4892148,0.0410762111
SRX4892149,-0.013981409
SRX4892150,-0.07495520230000001
SRX4892151,-0.0967378398
SRX4892152,0.0379110555
SRX4892153,-0.1887068015
SRX4892154,-0.2008502972
SRX4892155,-0.0005914486
SRX4892156,0.0058657305
SRX4892157,-0.0747890774
SRX4892158,-0.3350956898
SRX4892159,0.0021994040000000003
SRX4892160,0.1077642552
SRX4892161,0.0968820707
SRX7620814,1.2707049781
SRX7620815,1.2489761364
SRX7620816,1.3438930721
SRX7620817,0.6339301169
SRX7620818,0.7985220087
SRX7620819,0.4687684362
SRX7620856,-2.1251834019
SRX7620857,-4.5155984786
SRX7620858,-1.1128772222
SRX7620859,-4.1280363324
SRX7620860,-2.2825809257
SRX7620861,-4.1017166844
SRX7620862,-2.4490027902
SRX7620863,-3.0127669832
SRX7620864,-0.6844699148000001
SRX7620865,-3.0076040743
SRX7620866,-0.7301014815
SRX7620867,-2.5429473176
SRX2161502,-0.07660100310000001
SRX2161503,-0.1131965524
SRX2161504,0.18979755550000002
SRX2161505,0.5446752451
SRX2161506,0.1444851156
SRX2161507,-0.0220081879
SRX2161508,0.3214815012
SRX2161509,0.5795823185
SRX2161510,0.4182521555
SRX2161511,0.4374012136
SRX2161512,0.5052748579
SRX2161513,0.625935788
SRX2161514,-0.8531868703000001
SRX2161515,-0.9685341144
SRX2161516,-0.8331285270000001
SRX2161517,-0.79813349
SRX2161518,-0.9026977215
SRX2161519,-1.0521799257
SRX2161520,-0.1516504179
SRX2161521,-0.3433895911
SRX2161522,0.0787575702
SRX2161523,-0.7984380962000001
SRX2161524,-0.6907199780000001
SRX2161525,-0.5654654344
