,-0.09093557110341528,-0.04546778555170764,0.0,0.04546778555170765,0.09093557110341528,0.13640335665512293,0.1818711422068306,0.2273389277585382,0.27280671331024586,0.3182744988619535,0.36374228441366113,0.40921006996536874,0.45467785551707646,0.500145641068784,0.5456134266204916,0.5910812121721993,0.6365489977239069,0.6820167832756145,0.7274845688273223,0.7729523543790299
thresh,-0.1136694638792691,0.1136694638792691,1,,,,,,,,,,,,,,,,,
unreg,1,155,3979,117,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],['mntH'],[],[],[],[],[],[],[],[],[],['yjjZ'],[],[],[],[]
