,PN96_RS00445
SBRG_BHIN_Growth_Late_1,0.8328278734999999
SBRG_BHIN_Growth_Late_2,0.3299673155000002
SBRG_BHIN_Growth_Mid_1,1.0733112875000002
SBRG_BHIN_Growth_Mid_2,-0.1412352904999998
SBRG_BHIN_Growth_Stat_1,0.1181696545000001
SBRG_BHIN_Growth_Stat_2,0.3475519545000001
SBRG_LBv2_Growth_Late_1,0.1486998155000001
SBRG_LBv2_Growth_Late_2,0.0488275025
SBRG_LBv2_Growth_Mid_1,0.1423983315000001
SBRG_LBv2_Growth_Mid_2,-0.1423983314999999
SBRG_LBv2_Growth_Stat_1,-1.0118132475
SBRG_LBv2_Growth_Stat_2,-1.6475559595
SBRG_MHB_Rich_Mid_1,1.0487646695
SBRG_MHB_Rich_Mid_2,0.4767397104999999
SBRG_NBO_Rich_Mid_1,0.2614099195000001
SBRG_NBO_Rich_Mid_2,0.7539565134999999
SBRG_M9Na_Arabinose_Mid_1,-0.0233753564999998
SBRG_M9Na_Arabinose_Mid_2,-0.2441618534999996
SBRG_M9Na_Galactose_Mid_1,-0.3453337794999997
SBRG_M9Na_Galactose_Mid_2,-0.5771190365000001
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.8950858654999996
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.3194831725
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.1141213045000002
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.1064160855000002
SBRG_M9Na_GlcNAcGrowth_Stat_1,-4.2807570675
SBRG_M9Na_GlcNAcGrowth_Stat_2,-4.3525182375
SBRG_M9Na_GlcNAc_Mid_1,0.3532342774999994
SBRG_M9Na_GlcNAc_Mid_2,-0.0823924554999999
SBRG_M9Na_Gluconate_Mid_1,-0.7523224905000001
SBRG_M9Na_Gluconate_Mid_2,-0.9989070394999996
SBRG_M9Na_Glucosamine_Mid_1,-2.7714335015
SBRG_M9Na_Glucosamine_Mid_2,-3.0105406895
SBRG_M9Na_Glycerol_Mid_1,-0.2955554634999995
SBRG_M9Na_Glycerol_Mid_2,-0.0716278804999994
SBRG_M9Na_Maltose_Mid_1,-0.1496231574999997
SBRG_M9Na_Maltose_Mid_2,-0.0734264925000003
SBRG_M9Na_Mannitol_Mid_1,-0.6190040884999997
SBRG_M9Na_Mannitol_Mid_2,-0.3008176254999997
SBRG_M9Na_Trehalose_Mid_1,-0.0884721265000001
SBRG_M9Na_Trehalose_Mid_2,-0.3115665754999996
SBRG_M9Na_ethanol_Mid_1,-2.4569334855
SBRG_M9Na_ethanol_Mid_2,-2.7108064894999995
SBRG_M9Na_fructose_Mid_1,0.1546009845
SBRG_M9Na_fructose_Mid_2,-0.3428939995000002
SBRG_M9Na_fumarate_Mid_1,-2.1853152585
SBRG_M9Na_fumarate_Mid_2,-1.9489028505
SBRG_M9Na_glucoseGrowth_Late_1,-0.0764636664999995
SBRG_M9Na_glucoseGrowth_Late_2,-0.0665081555000002
SBRG_M9Na_glucoseGrowth_Mid_1,-0.0516508235000001
SBRG_M9Na_glucoseGrowth_Mid_2,0.0516508235000001
SBRG_M9Na_glucoseGrowth_Stat_1,-1.3026642565
SBRG_M9Na_glucoseGrowth_Stat_2,-1.5734487555000003
SBRG_M9Na_ribose_Mid_1,-0.4011725804999999
SBRG_M9Na_ribose_Mid_2,-0.7592770794999995
SBRG_M9Na_succinate_Mid_1,-0.0887973994999997
SBRG_M9Na_succinate_Mid_2,0.1732181725000003
SBRG_M9Na_sucrose_Mid_1,-5.2328324325
SBRG_M9Na_sucrose_Mid_2,-5.5200102095000005
SBRG_LBv2_HapROver_Late_1,0.7672270155
SBRG_LBv2_HapROver_Late_2,0.1319048755
SBRG_LBv2_HapROver_Mid_1,1.2313302985
SBRG_LBv2_HapROver_Mid_2,1.3055983345
SBRG_LBv2_HapROver_Stat_1,1.0465455135
SBRG_LBv2_HapROver_Stat_2,0.3826320564999999
SBRG_LBv2_LuxOOver_Late_1,0.5045595155
SBRG_LBv2_LuxOOver_Late_2,0.3807630744999999
SBRG_LBv2_LuxOOver_Mid_1,-0.4306281475
SBRG_LBv2_LuxOOver_Mid_2,-0.2835395374999998
SBRG_LBv2_LuxOOver_Stat_1,0.5927251015000001
SBRG_LBv2_LuxOOver_Stat_2,-0.2024222824999999
SBRG_LBv2_QstROver_Late_1,-0.1334580075
SBRG_LBv2_QstROver_Late_2,-0.1718996724999999
SBRG_LBv2_QstROver_Mid_1,-0.8414233644999999
SBRG_LBv2_QstROver_Mid_2,-0.2905125355
